Depth	d18O
35.71	-0.07382
35.92	-0.04004
36.03	-0.33514
36.13	-0.24661
36.24	-0.10045
36.34	-0.175
36.44	-0.08341
36.56	-0.37245
36.82	-0.04591
37.07	-0.29902
37.13	-0.03625
37.19	-0.22426
37.25	-0.17576
37.32	-0.14097
37.37	-0.75921
37.44	-0.18771
37.5	-0.1714
37.57	-0.32637
37.67	-0.37854
37.77	-0.10546
37.87	-0.23871
37.92	-0.34694
37.97	-0.05859
38.02	-0.1883
38.07	-0.4022
38.12	-0.22515
38.17	-0.22831
38.22	-0.42651
38.27	-0.2619
38.32	-0.25915
38.37	-0.29437
38.42	-0.37134
38.47	-0.39507
38.52	-0.32674
38.57	-0.17573
38.67	-0.15242
38.72	-0.24136
38.75	-0.24951
38.82	-0.28642
38.88	-0.12845
38.93	-0.45559
38.98	-0.33152
39.03	-0.30961
39.08	-0.21092
39.14	-0.24529
39.19	-0.09238
39.24	-0.20718
39.29	-0.26366
39.33	-0.25784
39.35	-0.0357
39.45	-0.19165
39.5	-0.48327
39.7	-0.35103
39.74	-0.34852
39.8	-0.16343
39.85	-0.43245
39.9	-0.25578
39.95	-0.26292
40	-0.34809
40.05	-0.42036
40.1	-0.26093
40.15	-0.47469
40.2	-0.55261
40.25	-0.133
40.3	-0.25231
40.35	-0.40746
40.4	-0.38608
40.45	-0.52587
40.5	-0.51374
40.55	-0.45516
40.6	-0.24095
40.65	-0.33815
40.7	-0.10686
40.75	-0.17917
40.8	-0.2574
40.85	-0.32179
40.9	-0.30141
40.95	-0.31337
41	-0.3902
41.05	-0.3361
41.15	-0.3024
41.2	-0.38243
41.25	-0.33174
41.3	-0.22965
41.35	-0.24838
41.4	-0.39449
41.44	-0.27814
41.5	-0.1309
41.55	-0.43997
41.6	-0.40145
41.64	-0.26708
41.7	-0.24939
41.72	-0.4782
41.8	-0.46447
41.85	-0.40134
41.9	-0.08481
41.95	-0.24136
42	-0.27822
42.05	-0.36521
42.1	-0.46611
42.15	-0.82067
42.2	-0.73482
42.25	-0.55247
42.3	-0.41761
42.35	-0.61857
42.4	-0.35918
42.5	-0.44256
42.6	-0.24309
42.65	-0.3476
42.7	-0.60349
42.75	-0.72628
42.8	-0.74992
42.9	-0.34148
42.95	-0.44752
43	-0.28635
43.05	-0.30921
43.1	-0.26101
43.17	-0.53511
43.2	-0.46915
43.25	-0.44435
43.29	-0.63776
43.36	-0.35371
43.4	-0.34308
43.46	-0.34573
43.5	-0.52822
43.55	-0.48201
43.6	-0.39223
43.97	-0.50606
44	-0.39511
44.03	-0.35254
44.07	-0.43612
44.1	-0.44531
44.13	-0.47529
44.16	-0.31735
44.2	-0.27758
44.23	-0.37768
44.26	-0.40448
44.29	-0.31496
44.31	-0.39145
44.33	-0.41563
44.35	-0.4767
44.38	-0.50621
44.4	-0.5403
44.42	-0.58803
44.44	-0.51121
44.46	-0.31378
44.49	-0.30282
44.53	-0.48106
44.56	-0.55558
44.6	-0.33126
44.64	-0.47786
44.67	-0.47987
44.71	-0.51374
44.75	-0.48887
44.79	-0.4679
44.82	-0.24927
44.85	-0.50304
44.88	-0.47723
44.9	-0.43106
44.93	-0.35929
44.96	-0.55
44.98	-0.88809
45.02	-0.38073
45.05	-0.411
45.08	-0.54434
45.11	-0.55517
45.15	-0.6214
45.18	-0.52035
45.22	-0.58382
45.25	-0.71605
45.29	-0.43791
45.33	-0.45496
45.37	-0.50695
45.4	-0.64062
45.44	-0.62378
45.48	-1.00657
45.52	-0.9688
45.56	-0.49896
45.59	-0.32963
45.63	-0.57075
45.67	-0.56632
45.7	-0.63022
45.74	-0.74223
45.77	-0.69426
45.82	-0.58016
45.85	-0.54378
45.94	-0.75461
45.97	-0.68462
46	-0.50324
46.04	-0.34372
46.07	-0.5555
46.11	-0.5594
46.15	-0.78116
46.21	-0.55344
46.25	-0.32874
46.29	-0.41257
46.32	-0.38317
46.36	-0.64852
46.4	-0.6409
46.43	-0.58304
46.47	-0.46
46.54	-0.61434
46.58	-0.69873
46.62	-0.54158
46.66	-0.75213
46.69	-0.52155
46.7	-0.70892
46.79	-0.41528
46.84	-0.62857
46.89	-0.62311
46.94	-0.40993
46.99	-0.61192
47.05	-0.48638
47.09	-0.73425
47.14	-0.62992
47.19	-0.59391
47.24	-0.63931
47.29	-0.42408
47.34	-0.44342
47.39	-0.25353
47.45	-0.70007
47.49	-0.75791
47.54	-0.69621
47.59	-0.32693
47.64	-0.69712
47.69	-0.70362
47.74	-0.81984
47.79	-0.86433
47.84	-1.0007
47.89	-0.88348
47.94	-0.7899
47.99	-0.6551
48.04	-0.9398
48.09	-0.63389
48.14	-0.65691
48.19	-0.64586
48.24	-0.79516
48.29	-0.64566
48.34	-0.5859
48.39	-0.48865
48.44	-0.64298
48.49	-0.99265
48.54	-1.04586
48.59	-1.06627
48.64	-1.44637
48.69	-1.12043
48.73	-0.98619
48.8	-0.57403
48.84	-0.64237
48.88	-0.83786
48.93	-1.07814
48.97	-1.03233
49.02	-1.03811
49.06	-0.739
49.1	-0.92938
49.19	-0.66232
49.24	-0.68674
49.28	-0.83473
49.33	-0.79468
49.37	-0.69578
49.42	-1.00672
49.47	-0.682
49.52	-1.07475
49.57	-0.88703
49.62	-1.03242
49.67	-0.83833
49.72	-0.89504
49.77	-0.5775
49.82	-0.7899
49.87	-0.80403
49.97	-0.76638
50.02	-0.90713
50.07	-0.80364
50.12	-0.85064
50.17	-0.62191
50.22	-0.88228
50.27	-0.87592
50.32	-0.73954
50.37	-0.74377
50.42	-0.42471
50.47	-0.8686
50.52	-1.06649
50.57	-0.97633
50.67	-0.69606
50.72	-0.8675
50.77	-0.60407
50.87	-1.0935
50.92	-0.95197
50.97	-0.77487
51.02	-0.79102
51.07	-0.77687
51.12	-0.68776
51.17	-0.54959
51.22	-0.39276
51.26	-0.67554
51.35	-0.61368
51.4	-0.57429
51.44	-0.66079
51.49	-0.83102
51.53	-0.76883
51.53	-0.69909
51.58	-0.77789
51.58	-0.93666
51.63	-0.66721
51.68	-0.90043
51.73	-1.00184
51.78	-1.0064
51.83	-0.77637
51.88	-0.87448
51.93	-0.72421
51.97	-0.59925
52.03	-0.59653
52.13	-0.85422
52.19	-0.65975
52.23	-0.71074
52.28	-0.75243
52.33	-0.65882
52.38	-0.67584
52.43	-0.59125
52.48	-0.72692
52.53	-0.7712
52.58	-0.83898
52.63	-0.64503
52.68	-0.86687
52.73	-0.84088
52.78	-0.70845
52.83	-0.69015
52.88	-0.95697
52.93	-0.77394
52.98	-0.68535
53.03	-0.50918
53.08	-0.6539
53.13	-0.71149
53.18	-0.94259
53.23	-0.68726
53.28	-0.84766
53.33	-0.8864
53.43	-0.75703
53.49	-0.79017
53.53	-0.90628
53.58	-0.59127
53.63	-0.56335
53.68	-0.87435
53.73	-0.96833
53.79	-0.71433
53.83	-0.61313
53.88	-0.79403
53.93	-0.94338
53.98	-1.00581
54.03	-0.38377
54.03	-0.40426
54.08	-0.37324
54.13	-0.62773
54.18	-0.61286
54.23	-0.69486
54.28	-0.60698
54.33	-0.61797
54.38	-0.55152
54.43	-0.65109
54.47	-0.68307
54.53	-0.66327
54.58	-0.4941
54.63	-0.55615
54.68	-0.68307
54.73	-0.9237
54.78	-0.60992
54.83	-0.65239
54.88	-0.50768
54.93	-0.76223
54.98	-0.59108
55.03	-1.07666
55.08	-1.23402
55.13	-1.16508
55.23	-0.61236
55.28	-0.63809
55.33	-0.61468
55.38	-0.67628
55.43	-0.77375
55.48	-0.8838
55.53	-0.86919
55.58	-0.71111
55.63	-0.95449
55.68	-1.2248
55.73	-0.69793
55.8	-0.67664
55.83	-0.55128
55.88	-0.84046
55.93	-1.12808
55.98	-0.87948
56.03	-1.22076
56.08	-0.75887
56.13	-0.78746
56.15	-0.72662
