depth(m)	initial_age(kiloyear)
35.71	47441.2
35.92	47469.6
36.03	47483.8
36.13	47498
36.24	47512.1
36.34	47526.4
36.44	47540.6
36.56	47557.1
36.82	47594.6
37.07	47630
37.13	47638.6
37.19	47646.7
37.25	47654.8
37.32	47662.9
37.37	47670.2
37.44	47679.1
37.5	47687.2
37.57	47695.8
37.67	47708.8
37.77	47721.7
37.87	47734.6
37.92	47741.1
37.97	47747.6
38.02	47754.1
38.07	47760.5
38.12	47767
38.17	47773.5
38.22	47779.9
38.27	47786.4
38.32	47792.9
38.37	47799.4
38.42	47805.8
38.47	47812.3
38.52	47818.8
38.57	47825.2
38.67	47838.2
38.72	47844.7
38.75	47848.8
38.82	47858.2
38.88	47864.9
38.93	47871.6
38.98	47878.3
39.03	47885
39.08	47891.7
39.14	47898.4
39.19	47905.1
39.24	47911.9
39.29	47918.6
39.33	47923.9
39.35	47926.6
39.45	47938.7
39.5	47945.4
39.7	47971.5
39.74	47976.6
39.8	47984.4
39.85	47990.9
39.9	47997.4
39.95	48003.8
40	48010.3
40.05	48016.8
40.1	48023.2
40.15	48029.7
40.2	48036.2
40.25	48042.6
40.3	48049.1
40.35	48055.6
40.4	48062.1
40.45	48068.5
40.5	48075
40.55	48083.2
40.6	48091.4
40.65	48099.5
40.7	48107.7
40.75	48115.9
40.8	48124.1
40.85	48132.3
40.9	48140.5
40.95	48148.6
41	48156.8
41.05	48165
41.15	48181.9
41.2	48190.4
41.25	48198.9
41.3	48207.4
41.35	48215.8
41.4	48224.3
41.44	48231.1
41.5	48241.3
41.55	48249.7
41.6	48258.2
41.64	48265
41.7	48276.8
41.72	48280.7
41.8	48296.4
41.85	48306.2
41.9	48316
41.95	48325.8
42	48335.6
42.05	48345.4
42.1	48355.2
42.15	48365
42.2	48371.9
42.25	48378.8
42.3	48385.7
42.35	48392.6
42.4	48399.5
42.5	48413.4
42.6	48427.2
42.65	48434.1
42.7	48441
42.75	48447.9
42.8	48454.8
42.9	48468.6
42.95	48475.5
43	48482.5
43.05	48489.4
43.1	48496.3
43.17	48505.9
43.2	48510.1
43.25	48517
43.29	48522.5
43.36	48532.2
43.4	48537.7
43.46	48546
43.5	48551.5
43.55	48558.5
43.6	48565.4
43.97	48616.3
44	48620.8
44.03	48625.3
44.07	48629.8
44.1	48634.3
44.13	48638.8
44.16	48643.3
44.2	48647.8
44.23	48652.3
44.26	48656.8
44.29	48660.1
44.31	48663.2
44.33	48666.3
44.35	48669.4
44.38	48672.5
44.4	48675.5
44.42	48678.3
44.44	48681.1
44.46	48683.9
44.49	48688
44.53	48693.2
44.56	48698.4
44.6	48703.6
44.64	48708.6
44.67	48713.6
44.71	48718.8
44.75	48724.1
44.79	48729.4
44.82	48734.1
44.85	48738.5
44.88	48742.1
44.9	48745.7
44.93	48750
44.96	48754.2
44.98	48759.1
45.02	48764.4
45.05	48769.8
45.08	48775.2
45.11	48780.6
45.15	48786
45.18	48791.4
45.22	48797.8
45.25	48804.1
45.29	48810.2
45.33	48816.4
45.37	48822.7
45.4	48828.9
45.44	48835.2
45.48	48841.4
45.52	48847.7
45.56	48855.1
45.59	48858.8
45.63	48863.4
45.67	48867.9
45.7	48871.6
45.74	48877.1
45.77	48879.8
45.82	48886.2
45.85	48889.9
45.94	48900.8
45.97	48904.2
46	48908.5
46.04	48912.7
46.07	48917
46.11	48921.3
46.15	48926.4
46.21	48934
46.25	48938.3
46.29	48942.8
46.32	48947.3
46.36	48951.8
46.4	48956.2
46.43	48960.7
46.47	48965.2
46.54	48974.1
46.58	48978.6
46.62	48983.1
46.66	48987.5
46.69	48992
46.7	48992.9
46.79	49003.8
46.84	49009.8
46.89	49015.9
46.94	49021.9
46.99	49028
47.05	49034.6
47.09	49040.1
47.14	49046.1
47.19	49052.2
47.24	49057.6
47.29	49064.3
47.34	49070.3
47.39	49076.4
47.45	49083.6
47.49	49088.5
47.54	49094.5
47.59	49100.6
47.64	49106.6
47.69	49112.7
47.74	49118.7
47.79	49124.8
47.84	49130.8
47.89	49136.9
47.94	49142.9
47.99	49149
48.04	49154.4
48.09	49161.9
48.14	49168.8
48.19	49175.7
48.24	49182.6
48.29	49189.5
48.34	49196.4
48.39	49203.4
48.44	49210.3
48.49	49217.2
48.54	49224.1
48.59	49231
48.64	49237.9
48.69	49244.8
48.73	49250.3
48.8	49259.5
48.84	49265.8
48.88	49272.2
48.93	49278.5
48.97	49284.8
49.02	49291.2
49.06	49297.5
49.1	49303.9
49.19	49316.8
49.24	49323.3
49.28	49329.7
49.33	49336.2
49.37	49342.6
49.42	49349.9
49.47	49357.1
49.52	49364.3
49.57	49371.6
49.62	49378.8
49.67	49386.1
49.72	49393.3
49.77	49400.6
49.82	49407.8
49.87	49415.1
49.97	49429.6
50.02	49436.8
50.07	49444.1
50.12	49451.3
50.17	49458.6
50.22	49465.8
50.27	49473
50.32	49480.3
50.37	49487.5
50.42	49494.8
50.47	49502
50.52	49509.3
50.57	49516.5
50.67	49531
50.72	49537.5
50.77	49545.5
50.87	49560
50.92	49566
50.97	49571.9
51.02	49577.9
51.07	49583.9
51.12	49589.8
51.17	49595.8
51.22	49601.2
51.26	49606.6
51.35	49617.4
51.4	49622.8
51.44	49628.2
51.49	49633.6
51.53	49638.8
51.53	49639
51.58	49644.5
51.58	49644.7
51.63	49650.7
51.68	49656.6
51.73	49662.6
51.78	49668.1
51.83	49673.3
51.88	49678.4
51.93	49683.6
51.97	49687.2
52.03	49693.9
52.13	49704.3
52.19	49710
52.23	49714.6
52.28	49719.8
52.33	49724.9
52.38	49730.1
52.43	49735.3
52.48	49739.9
52.53	49745.6
52.58	49750.8
52.63	49755.9
52.68	49761.1
52.73	49766.3
52.78	49771.5
52.83	49776.6
52.88	49781.8
52.93	49787
52.98	49792.1
53.03	49797.3
53.08	49802.5
53.13	49807.6
53.18	49812.8
53.23	49818
53.28	49823.1
