age(kyr) mean(permil) sigma(permil)
280.000000 4.295795 0.200706
281.000000 4.297599 0.196318
282.000000 4.299528 0.192001
283.000000 4.301692 0.187726
284.000000 4.304076 0.183307
285.000000 4.307113 0.178613
286.000000 4.310356 0.174285
287.000000 4.313749 0.170196
288.000000 4.316878 0.166092
289.000000 4.319017 0.162184
290.000000 4.320322 0.158611
291.000000 4.320685 0.154308
292.000000 4.316514 0.150638
293.000000 4.302906 0.148164
294.000000 4.274432 0.146335
295.000000 4.232513 0.145594
296.000000 4.190051 0.146228
297.000000 4.151149 0.147906
298.000000 4.108339 0.150658
299.000000 4.052088 0.153395
300.000000 4.001129 0.153844
301.000000 3.983359 0.153176
302.000000 3.973738 0.151390
303.000000 3.940193 0.148677
304.000000 3.890923 0.146014
305.000000 3.856918 0.143014
306.000000 3.847542 0.138947
307.000000 3.840276 0.133517
308.000000 3.808975 0.127848
309.000000 3.756515 0.123928
310.000000 3.701549 0.123352
311.000000 3.661999 0.125990
312.000000 3.639506 0.129880
313.000000 3.627739 0.134812
314.000000 3.617787 0.140572
315.000000 3.610448 0.144554
316.000000 3.601305 0.143323
317.000000 3.590776 0.135895
318.000000 3.580272 0.127024
319.000000 3.562905 0.121077
320.000000 3.529103 0.118208
321.000000 3.478983 0.116297
322.000000 3.415430 0.114420
323.000000 3.340887 0.112797
324.000000 3.260138 0.110754
325.000000 3.185568 0.108377
326.000000 3.138876 0.108102
327.000000 3.107649 0.113381
328.000000 3.084005 0.127665
329.000000 3.078237 0.149624
330.000000 3.085746 0.177252
331.000000 3.118963 0.213192
332.000000 3.202992 0.253858
333.000000 3.344992 0.283808
334.000000 3.519689 0.294104
335.000000 3.691798 0.291741
336.000000 3.851579 0.288077
337.000000 3.998062 0.285854
338.000000 4.140265 0.278909
339.000000 4.281601 0.260414
340.000000 4.425260 0.229960
341.000000 4.558393 0.193282
342.000000 4.650659 0.156804
343.000000 4.686049 0.129829
344.000000 4.671175 0.115723
345.000000 4.627028 0.110725
346.000000 4.574890 0.108846
347.000000 4.533273 0.108455
348.000000 4.502756 0.110617
349.000000 4.475532 0.117609
350.000000 4.429634 0.127730
351.000000 4.377823 0.137098
352.000000 4.338971 0.142794
353.000000 4.325403 0.144581
354.000000 4.333757 0.141790
355.000000 4.351100 0.135987
356.000000 4.361069 0.130169
357.000000 4.370712 0.124690
358.000000 4.376064 0.119426
