Depth	d18O
117.02	2.2
117.02	2.32
117.06	2.23
117.1	2.11
117.14	2.1
117.18	2.13
117.22	2.17
117.26	2.31
117.3	2.2
117.34	2.26
117.38	2.19
117.42	2.1
117.46	2.13
117.5	2.04
117.54	2.03
117.58	2
117.62	2.01
117.66	2.12
117.7	2.13
117.74	2.12
117.78	2.05
117.82	2.06
117.86	2.11
117.9	2.06
117.94	2.05
117.98	1.95
118.02	1.9
118.06	1.92
118.1	1.95
118.14	1.99
118.18	1.96
118.22	2.05
118.26	2.05
118.3	2
118.34	2.01
118.38	2.01
118.42	2.04
118.46	2.02
118.5	2.12
118.54	2.16
118.58	2.1
118.62	2.12
118.66	2.15
118.7	2.08
118.74	2.05
118.78	2.15
118.82	2.05
118.86	2.02
118.9	1.98
118.94	2.01
118.98	2.1
119.02	2.03
119.06	2.08
119.1	1.97
119.14	2.04
119.18	2
119.22	1.91
119.26	1.96
119.3	1.93
119.34	1.95
119.38	2.01
119.42	1.99
119.46	1.95
119.49	1.97
119.54	1.97
119.58	2
119.62	2.02
119.66	1.99
119.7	1.97
119.74	1.94
119.78	1.95
119.82	1.97
119.86	2.03
119.9	2.02
119.94	2.03
119.98	2.1
120.02	2.02
120.06	2.01
120.1	2.03
120.14	2.02
120.18	1.96
120.22	2.03
120.26	2.04
120.3	2
120.34	2.03
120.38	1.99
120.42	2.01
120.46	1.98
120.5	2
120.54	2.04
120.58	2.07
120.62	2.09
120.66	2.11
120.7	2.11
120.74	2.05
120.78	2.09
120.82	2.12
120.86	2.17
120.9	2.17
120.94	2.16
120.98	2.22
121.02	2.22
121.06	2.22
121.1	2.27
121.14	2.26
121.18	2.24
121.22	2.26
121.26	2.27
121.3	2.32
121.34	2.28
121.38	2.31
121.42	2.2
121.46	2.22
121.5	2.16
121.54	2.25
121.58	2.2
121.62	2.27
121.66	2.25
121.7	2.24
121.74	2.28
121.78	2.24
121.82	2.31
121.86	2.33
121.9	2.26
121.94	2.24
121.98	2.33
122.02	2.3
122.06	2.3
122.1	2.29
122.14	2.25
122.18	2.27
122.22	2.26
122.26	2.17
122.3	2.1
122.34	2.19
122.38	2.23
122.42	2.27
122.46	2.25
122.49	2.2
122.54	2.19
122.58	2.21
122.62	2.17
122.66	2.15
122.7	2.11
122.74	2.1
122.78	2.13
122.82	2.14
122.86	2.13
122.9	2.11
122.94	2.12
122.98	2.16
123.02	2.16
123.06	2.18
123.1	2.17
123.14	2.1
123.18	2.13
123.22	2.12
123.26	2.13
123.3	2.08
123.34	2.05
123.38	2.02
123.42	2.01
123.46	2.04
123.5	1.99
123.54	1.92
123.58	1.98
123.62	2.02
123.66	2.09
123.7	2.1
123.74	2.07
123.78	2.09
123.82	2.04
123.86	2.09
123.9	2.21
123.94	2.14
123.98	2.22
124.02	2.31
124.06	2.27
124.1	2.25
124.14	2.22
124.18	2.19
124.22	2.22
124.26	2.17
124.3	2.16
124.34	2.23
124.38	2.24
124.42	2.18
124.46	1.99
124.5	2.14
124.54	2.2
124.58	2.25
124.62	2.24
124.66	2.23
124.7	2.24
124.74	2.21
124.78	2.22
124.82	2.24
124.86	2.22
124.9	2.24
124.94	2.21
124.98	2.16
125.02	2.18
125.06	2.14
125.1	2.12
125.14	2.13
125.18	2.12
125.22	2.11
125.26	2.14
125.3	2.14
125.34	2.1
125.38	2.14
125.42	2.08
125.46	2.06
125.5	2.09
125.54	2.09
125.58	2.1
125.62	2.11
125.66	2.03
125.7	2.03
125.74	2.04
125.78	2.15
125.8	2.08
125.84	2.02
125.88	2.19
125.92	2.07
125.96	2.05
126	2.04
126.04	2.04
126.08	2.19
126.12	2.18
126.16	2.15
126.2	2.12
126.24	2.12
126.28	2.12
126.31	2.07
126.36	2.11
126.4	2.14
126.44	2.12
126.48	2.09
126.52	2.07
126.56	1.99
126.6	1.96
126.64	1.99
126.68	1.89
126.72	2.05
126.76	2.08
126.8	1.99
126.84	2.12
126.88	2.06
126.92	2.12
126.96	2.07
127	2.09
127.04	2.09
127.08	2.12
127.12	2.1
127.16	2.12
127.2	2.17
127.24	2.14
127.28	2.23
127.32	2.16
127.36	2.17
127.4	2.18
127.44	2.13
127.48	2.09
127.52	2.17
127.56	2.17
127.6	2.23
127.64	2.21
127.68	2.17
127.72	2.22
127.76	2.21
127.8	2.12
127.84	2.15
127.88	2.17
127.92	2.08
127.96	2.09
128	2.17
128.04	2.21
128.08	2.19
128.12	2.18
128.16	2.18
128.2	2.18
128.24	2.24
128.28	2.15
128.32	2.14
128.36	2.11
128.4	2.07
128.44	2.05
128.48	2.15
128.52	1.98
128.56	2.01
128.6	1.99
128.64	2.11
128.68	2.05
128.72	2.12
128.76	2.06
128.8	2.01
128.84	2.06
128.88	2.07
128.92	2.05
128.96	2.12
129	2.06
129.04	2.01
129.08	2.07
129.12	2.09
129.16	2.04
129.2	2.09
129.24	1.98
129.28	2.03
129.31	2.08
129.36	2.07
129.4	2.04
129.44	2.03
129.48	2
129.51	1.96
129.56	2.02
129.6	2.09
129.64	2.12
129.68	2.11
129.72	2.09
129.76	2.09
129.8	2.17
129.84	2.18
129.88	2.08
129.92	1.99
129.96	2.07
130	2.09
130.04	2.15
130.08	2.11
130.12	2.12
130.16	2.09
130.2	2.15
130.24	2.16
130.28	2.18
130.32	2.17
130.36	2.1
130.4	2.16
130.44	2.13
130.48	2.18
130.52	2.21
130.56	2.18
130.6	2.16
130.64	2.17
130.68	2.15
130.72	2.05
130.76	2.2
130.8	2.18
130.84	2.08
130.88	2.19
130.92	2.1
130.96	2.07
131	2.09
131.04	2.12
131.08	2.16
131.12	2.09
131.16	2.1
131.2	2.05
131.24	2.11
131.28	2.18
131.32	2.15
131.36	2.14
131.4	2.15
131.44	2.16
131.48	2.22
131.52	2.21
131.56	2.18
131.6	2.13
131.64	2.2
131.68	2.17
131.72	2.19
131.76	2.23
131.8	2.21
131.84	2.26
131.88	2.23
131.92	2.25
131.96	2.29
132	2.31
132.04	2.28
132.08	2.32
132.08	2.14
132.12	2.22
132.121	2.22
132.16	2.2
132.161	2.17
132.2	2.18
132.24	2.13
132.28	2.11
132.32	2.03
132.36	2.06
132.4	2.12
132.44	2.1
132.48	2.09
132.52	2.1
132.56	2.17
132.6	2.25
132.64	2.22
132.68	2.18
132.72	2.19
132.76	2.16
132.8	2.17
132.84	2.18
132.88	2.18
132.92	2.21
132.96	2.24
133	2.18
133.04	2.15
133.08	2.18
133.12	2.1
133.16	2.14
133.2	2.15
133.24	2.14
133.28	2.17
133.32	2.23
133.36	2.31
133.4	2.28
133.44	2.27
133.47	2.26
133.52	2.3
133.56	2.31
133.6	2.28
133.64	2.3
133.68	2.29
133.72	2.29
133.76	2.28
133.8	2.32
133.84	2.33
133.88	2.29
133.92	2.29
133.96	2.32
134	2.32
134.04	2.29
134.08	2.32
134.094	2.32
134.12	2.34
134.16	2.37
134.2	2.32
134.24	2.33
134.268	2.37
134.28	2.36
134.32	2.31
134.36	2.39
134.4	2.39
134.423	2.41
134.44	2.4
134.48	2.37
134.52	2.38
134.56	2.39
134.576	2.42
134.6	2.35
134.64	2.4
134.68	2.29
134.72	2.29
134.73	2.33
134.75	2.36
134.76	2.39
134.8	2.4
134.84	2.46
134.88	2.43
134.91	2.44
134.92	2.41
134.96	2.43
135	2.46
135.04	2.45
135.08	2.48
135.094	2.5
135.12	2.55
135.16	2.5
135.2	2.5
135.232	2.51
135.24	2.49
135.263	2.53
135.28	2.51
135.32	2.44
135.36	2.47
135.4	2.44
135.418	2.49
135.44	2.43
135.48	2.44
135.52	2.45
135.57	2.49
135.61	2.38
135.65	2.44
135.65	2.45
135.69	2.43
135.73	2.47
135.77	2.4
135.81	2.37
135.85	2.38
135.89	2.38
135.93	2.42
135.97	2.42
136.01	2.44
136.04	2.45
136.05	2.48
136.09	2.48
136.13	2.44
136.17	2.53
136.21	2.55
136.25	2.57
136.29	2.55
136.33	2.54
136.37	2.58
136.41	2.51
136.45	2.44
136.46	2.5
136.49	2.46
136.53	2.47
136.57	2.49
136.61	2.48
136.65	2.43
136.69	2.42
136.73	2.4
136.77	2.41
136.81	2.44
136.85	2.4
136.85	2.44
136.89	2.37
136.93	2.39
136.97	2.37
137.01	2.34
137.05	2.41
137.09	2.38
137.13	2.38
137.17	2.4
137.21	2.43
137.24	2.38
137.25	2.4
137.27	2.38
137.33	2.49
137.37	2.49
137.41	2.52
137.45	2.52
137.47	2.64
137.53	2.63
137.57	2.6
137.61	2.59
137.64	2.62
137.65	2.56
137.67	2.58
137.73	2.56
137.77	2.48
137.81	2.53
137.85	2.56
137.87	2.63
137.93	2.57
137.97	2.6
138.01	2.6
138.05	2.58
138.05	2.56
138.07	2.57
138.13	2.56
138.17	2.5
138.21	2.49
138.25	2.52
138.25	2.45
138.27	2.51
138.33	2.51
138.37	2.49
138.41	2.49
138.44	2.53
138.45	2.52
138.47	2.53
138.53	2.51
138.56	2.55
138.61	2.57
138.65	2.51
138.69	2.54
138.73	2.51
138.77	2.57
138.81	2.48
138.84	2.44
138.85	2.42
138.89	2.42
138.93	2.4
138.97	2.42
139.01	2.36
139.05	2.4
139.09	2.41
139.13	2.42
139.17	2.35
139.175	2.47
139.21	2.38
139.25	2.33
139.29	2.4
139.33	2.42
139.37	2.43
139.399	2.5
139.41	2.53
139.45	2.49
139.49	2.55
139.53	2.56
139.57	2.62
139.61	2.53
139.624	2.62
139.65	2.52
139.69	2.5
139.73	2.51
139.77	2.49
139.81	2.52
139.849	2.5
139.85	2.48
139.85	2.47
139.89	2.47
139.93	2.35
139.97	2.39
140.01	2.42
140.05	2.42
140.076	2.48
140.09	2.39
140.13	2.38
140.156	2.46
140.17	2.43
140.21	2.66
140.21	2.53
140.25	2.44
140.29	2.51
140.29	2.48
140.32	2.42
140.37	2.46
140.39	2.54
140.41	2.45
140.45	2.44
140.49	2.49
140.49	2.49
140.53	2.42
140.57	2.44
140.57	2.42
140.59	2.47
140.61	2.41
140.65	2.38
140.69	2.48
140.69	2.45
140.73	2.46
140.77	2.44
140.79	2.5
140.81	2.43
140.85	2.42
140.89	2.43
140.89	2.38
140.93	2.31
140.96	2.36
140.97	2.27
140.99	2.37
141	2.32
141.01	2.3
141.05	2.32
141.09	2.39
141.09	2.27
141.13	2.19
141.17	2.21
141.19	2.22
141.21	2.05
141.25	2
141.29	2.06
141.29	1.94
141.33	2
141.35	2.09
141.36	2.22
141.37	2.14
141.386	2.13
141.386	2.18
141.41	2.15
141.44	2.17
141.47	2.18
141.473	2.19
141.51	2.17
141.55	2.08
141.559	2.19
141.568	2.11
141.59	2.05
141.63	2.05
141.646	2.12
141.67	1.97
141.707	2.07
141.71	1.98
141.733	2.08
141.75	2.07
141.79	2.17
141.819	2.07
141.83	2.09
141.87	2.26
141.87	2.1
141.903	2.16
141.91	2.13
141.95	2.13
141.98	2.27
141.99	2.13
142.03	2.18
142.034	2.27
142.049	2.17
142.057	2.24
142.07	2.12
142.11	2.16
142.134	2.25
142.15	2.11
142.19	2.09
142.211	2.23
142.23	2.06
142.27	2.1
142.288	2.2
142.31	2.07
142.342	2.11
142.35	2.1
142.365	2.13
142.39	2.14
142.43	2.19
142.464	2.31
142.47	2.24
142.51	2.3
142.55	2.28
142.57	2.36
142.57	2.3
142.59	2.26
142.63	2.19
142.67	2.18
142.676	2.26
142.71	2.21
142.749	2.22
142.75	2.19
142.783	2.24
142.783	2.22
142.79	2.18
142.83	2.25
142.87	2.34
142.897	2.39
142.91	2.33
142.94	2.32
142.95	2.31
142.99	2.31
143.011	2.25
143.03	2.22
143.034	2.24
143.07	2.11
143.11	2.16
143.15	2.15
143.19	2.23
143.205	2.26
143.228	2.19
143.23	2.23
143.239	2.22
143.27	2.24
143.31	2.15
143.43	2.14
143.467	2.11
143.467	2.1
143.47	2.15
143.51	2.18
143.57	2.18
143.59	2.12
143.63	2.04
143.654	2.18
143.67	2.06
143.687	2.08
143.687	2.07
143.72	2.11
143.73	2.12
143.79	2.12
143.83	2.19
143.87	2.22
143.91	2.17
143.91	2.17
143.91	2.11
143.94	2.22
143.953	2.21
143.98	2.19
144.02	2.26
144.07	2.26
144.08	2.24
144.08	2.24
144.11	2.26
144.11	2.26
144.11	2.26
144.15	2.19
144.17	2.26
144.19	2.13
144.23	2.11
144.27	2.2
144.31	2.24
144.31	2.24
144.32	2.13
144.35	2.16
144.39	2.21
144.43	2.18
144.47	2.14
144.51	2.27
144.51	2.27
144.51	2.27
144.55	2.25
144.59	2.18
144.62	2.22
144.67	2.14
144.71	2.14
144.71	2.14
144.71	2.13
144.75	2.12
144.77	2.08
144.79	2.14
144.83	2.14
144.87	2.14
144.88	2.23
144.88	2.23
144.92	2.08
144.94	2.11
144.949	2.04
144.949	2.04
144.968	2.08
145.007	2.14
145.045	2.06
145.064	2.08
145.083	2.06
145.121	2.06
145.24	2.1
145.28	2.13
145.29	2.18
145.32	2.06
145.36	2.06
145.4	2
145.43	2.06
145.48	2.1
145.52	2.11
145.56	2.12
145.6	1.96
145.63	2.08
145.68	1.94
145.69	2.04
145.72	2
145.72	1.96
145.76	2.03
145.8	1.98
145.83	2.26
145.88	2.07
145.92	2.14
145.96	2.02
146	2.04
146.03	2.17
146.08	2.19
146.09	2.27
146.12	2.23
146.12	2.19
146.16	2.17
146.2	2.24
146.23	2.24
146.28	2.14
146.32	2.19
146.36	2.25
146.4	2.17
146.43	2.35
146.48	2.03
146.49	2.16
146.52	2.05
146.56	2.07
146.6	2.04
146.63	2.4
146.68	2.02
146.72	2.06
146.76	2.09
146.8	2.02
146.84	2.04
146.88	2.03
146.89	2.11
146.92	2.09
146.93	2.12
146.96	2.07
147	1.95
147.04	1.99
147.08	2.12
147.13	2.1
147.16	2.18
147.2	2.08
147.24	2.15
147.28	2.23
147.29	2.3
147.32	2.23
147.33	2.09
147.36	2.17
147.4	2.21
147.44	2.17
147.48	2.15
147.53	2.1
147.56	2.19
147.6	2.18
147.64	2.11
147.68	2.17
147.69	2.18
147.72	2.33
147.73	2.13
147.76	2.2
147.8	2.23
147.84	2.22
147.88	2.23
147.93	2.26
147.96	2.26
148	2.41
148.04	2.38
148.08	2.39
148.09	2.45
148.13	2.11
148.16	2.33
148.2	2.41
148.24	2.42
148.28	2.44
148.32	2.35
148.36	2.26
148.4	2.3
148.43	2.29
148.48	2.25
148.52	2.19
148.52	2.26
148.56	2.28
148.6	2.27
148.63	2.24
148.68	2.23
148.72	2.15
148.76	2.07
148.8	2.18
148.83	2.21
148.88	2.15
148.92	2.18
148.92	2.16
148.96	2.18
149	2.18
149.03	2.27
149.08	2.25
149.12	2.33
149.16	2.25
149.2	2.21
149.23	2.35
149.28	2.27
149.32	2.25
149.32	2.3
149.36	2.28
149.4	2.25
149.43	2.31
149.48	2.15
149.52	2.2
149.56	2.16
149.6	2.26
149.63	2.34
149.68	2.14
149.72	2.09
149.75	2.15
149.76	2.25
149.8	2.21
149.84	2.22
149.88	2.19
149.93	2.28
149.96	2.3
150	2.32
150.04	2.27
150.08	2.33
150.13	2.25
150.15	2.27
150.16	2.32
150.2	2.24
150.24	2.29
150.28	2.26
150.315	2.33
150.33	2.27
150.36	2.28
150.4	2.12
150.44	2.17
150.48	2.17
150.53	2.21
150.55	2.22
150.56	2.09
150.6	2.16
150.64	2.13
150.68	2.12
150.73	2.24
150.76	2.14
150.8	2.13
150.84	2.16
150.88	2.01
150.92	2.14
150.94	2.2
150.96	2.18
151	2.21
151.04	2.14
151.08	2.16
151.12	2.15
151.16	2.2
151.179	2.14
151.2	2.17
151.24	2.1
151.28	2.1
151.32	2.15
151.36	2.05
151.4	2.04
151.44	2.06
151.48	2.19
151.52	2.12
151.526	2.16
151.56	2.08
151.6	2.15
151.64	2.2
151.68	2.08
151.707	2.19
151.72	2.11
151.76	2.15
151.8	2.19
151.84	2.17
151.88	2.18
151.9	2.17
151.92	2.14
151.96	2.16
152	2.09
152.04	2.09
152.05	2.11
152.08	2.14
152.1	2.18
152.12	2.04
152.16	2.05
152.2	2.06
152.24	2.11
152.28	2.02
152.294	2.04
152.32	2.05
152.36	2.11
152.4	2
152.44	2.12
152.48	2.05
152.485	2.18
152.52	2.08
152.56	2.06
152.6	2.09
152.64	2.09
152.677	2.14
152.68	2.1
152.72	2.04
152.76	2.08
152.8	2
152.84	2.04
152.88	2.08
152.92	2.01
152.96	2.01
152.964	2.06
153	2.06
153.04	1.98
153.08	2.08
153.12	2.04
153.151	2.03
153.16	2
153.2	2.01
153.24	2.09
153.28	2.09
153.32	1.95
153.335	2.05
153.36	2.05
153.4	2.04
153.44	1.99
153.48	2.02
153.52	1.99
153.52	1.83
153.55	2.02
153.56	2.01
153.6	1.95
153.64	1.95
153.68	2.05
153.699	2.05
153.72	1.91
153.76	1.94
153.8	1.96
153.84	1.89
153.879	2.03
153.88	1.9
153.92	1.99
153.96	1.94
154	2.03
154.04	2.03
154.06	2.04
154.074	2.07
154.08	2
154.1	2.06
154.12	2.02
154.14	1.96
154.16	1.99
154.18	1.93
154.2	1.92
154.22	1.9
154.24	1.94
154.26	1.94
154.28	2.05
154.3	2.07
154.32	2.04
154.34	2.05
154.36	2
154.4	2.08
154.44	2
154.48	2
154.52	1.96
154.56	1.91
154.6	1.97
154.6	1.95
154.64	1.95
154.68	1.88
154.72	1.8
154.76	1.85
154.8	1.73
154.8	1.74
154.84	1.73
154.88	1.75
154.92	1.67
154.96	1.89
155	1.86
155.04	1.93
155.05	2.01
155.08	1.95
155.12	1.97
155.16	1.93
155.2	1.93
155.24	1.97
155.28	1.96
155.32	2.03
155.36	2
155.4	2.06
155.44	2
155.48	1.98
155.52	1.98
155.56	1.94
155.6	1.97
155.64	1.99
155.68	1.93
155.72	1.98
155.76	1.94
155.8	1.89
155.83	1.81
155.88	1.85
155.92	1.89
155.961	1.96
156	2.08
156.004	2
156.04	2.03
156.08	2.01
156.12	2.02
156.16	2
156.2	2.01
156.24	2.01
156.28	1.95
156.32	2
156.36	1.97
156.4	1.96
156.44	1.94
156.48	1.98
156.52	2.05
156.56	1.96
156.6	2.1
156.612	1.98
156.64	2.03
156.68	2.04
156.72	2.08
156.76	2.1
156.8	2.06
156.84	2.08
156.88	2.02
156.92	2.06
156.96	2.03
157	2.04
157.03	2.01
157.08	2.02
157.12	2
157.16	2.08
157.2	2.02
157.24	1.94
157.28	2.05
157.32	1.99
157.36	1.99
157.4	2.04
157.44	2.04
157.48	2.12
157.52	1.97
157.56	2.08
157.6	1.98
157.64	2.05
157.68	2.08
157.72	1.97
157.76	2.08
157.8	2.04
157.84	2.06
157.88	2
157.92	2
157.96	1.97
158	1.94
158.04	1.93
158.08	1.97
158.12	1.79
158.16	1.79
158.17	1.88
158.2	1.77
158.24	1.86
158.28	1.96
158.32	1.94
158.36	1.95
158.4	1.95
158.44	1.99
158.48	2.01
158.52	2.02
158.56	2
158.6	2.05
158.64	2.04
158.68	1.95
158.72	2
158.76	1.89
158.8	1.96
158.84	1.93
158.88	1.89
158.92	1.74
158.96	1.96
159	1.93
159.04	1.97
159.08	1.97
159.12	1.97
159.16	1.95
159.2	2.03
159.24	1.98
159.28	1.91
159.32	1.94
159.36	1.9
159.4	1.92
159.44	1.99
159.48	2.01
159.52	2.08
159.56	2.04
159.6	2.02
159.64	2
159.68	2.03
159.72	1.95
159.76	1.91
159.8	1.88
159.84	1.9
159.88	1.87
159.92	1.9
159.96	1.88
160	1.89
160.03	1.88
160.08	1.86
160.12	1.87
160.16	1.85
160.2	1.85
160.24	1.81
160.28	1.84
160.32	1.83
160.36	1.79
160.4	1.83
160.44	1.84
160.48	1.85
160.52	1.87
160.56	1.85
160.6	1.89
160.64	1.86
160.68	1.89
160.72	1.65
160.76	1.88
160.8	1.86
160.84	1.84
160.88	1.86
160.92	1.92
160.96	1.84
161	1.91
161.04	1.86
161.08	1.92
161.12	1.92
161.16	1.87
161.2	1.87
161.24	1.87
161.28	1.91
161.32	1.88
161.36	1.94
161.4	1.87
161.44	1.96
161.48	1.87
161.52	1.94
161.556	1.94
161.56	1.9
161.6	1.91
161.64	1.93
161.68	1.92
161.72	1.9
161.76	1.91
161.8	1.83
161.832	1.81
161.84	1.82
161.86	1.7661
161.887	1.79
161.9	1.7963
161.936	1.85
161.94	1.8
161.98	1.8337
161.986	1.8
162.02	1.8124
162.035	1.86
162.06	1.94
162.1	1.8688
162.14	1.85
162.18	2.0002
162.22	1.8591
162.26	1.96
162.3	1.8862
162.34	1.883
162.38	1.91
162.42	1.9145
162.46	1.924
162.5	2.02
162.54	1.9782
162.58	1.9905
162.62	1.91
162.66	2.0276
162.7	1.9713
162.74	1.9984
162.82	1.8758
162.86	1.979
162.9	1.9942
162.94	2.05
162.98	2
163.02	2.0103
163.06	2.0024
163.14	1.9958
163.18	1.94
163.22	1.9774
163.26	1.9555
163.3	1.9003
163.34	1.9426
163.38	1.92
163.42	1.9414
163.46	1.85
163.5	1.852
163.54	1.9021
163.58	1.9083
163.62	1.9
163.66	1.858
163.7	2
163.74	2.0775
163.78	2.0171
163.82	2.08
163.86	2.0135
163.9	2.01
163.94	2.013
163.98	1.9697
164.02	2.0677
164.06	2.0362
164.1	2.08
164.14	2.05
164.18	2.0091
164.22	1.9943
164.26	2.0179
164.3	1.9759
164.34	1.94
164.38	2.0357
164.42	1.9455
164.45	1.89
164.46	1.97
164.5	1.9485
164.54	1.98
164.58	1.9569
164.62	1.88
164.66	1.9307
164.7	1.899
164.74	1.98
164.78	2.07
164.82	2.02
164.86	2.0706
164.9	2.0414
164.94	2.08
164.98	2.02
165.02	1.9695
165.06	1.96
165.1	1.9696
165.14	1.9973
165.22	1.99
165.26	2.0276
165.3	1.9686
165.34	2.01
165.38	1.94
165.42	1.9469
165.46	1.929
165.5	1.99
165.54	1.95
165.58	1.9612
165.62	1.982
165.66	1.97
165.7	2.0252
165.74	2.09
165.78	1.98
165.82	2.0579
165.86	2.014
165.9	2.04
165.94	2.07
165.98	2.0171
166.02	2.01
166.06	1.95
166.1	2.0274
166.14	1.9495
166.18	1.9138
166.22	1.9738
166.26	1.9293
166.3	1.98
166.34	2.0631
166.38	2.0272
166.42	2.0729
166.46	2.0246
166.5	2.0413
166.54	2.0952
166.58	1.9965
166.62	1.9801
166.66	1.9785
166.7	2.0332
166.74	2.05
166.78	2.1061
166.82	2.0456
166.86	2.043
166.9	2.0398
166.94	2.0128
166.98	2.0746
167.02	2.0569
167.06	2.0519
167.1	2.0729
167.14	2.0323
167.18	2.07
167.22	2.0106
167.26	2.0019
167.3	1.978
167.34	2.0497
167.38	2.0033
167.42	1.9772
167.46	2.0346
167.5	2.0371
167.54	2.015
167.58	1.99
167.62	2.0055
167.66	1.9845
167.7	1.9553
167.74	1.9473
167.78	1.988
167.82	1.9149
167.869	2
167.907	1.97
167.94	2.0111
167.98	1.9304
168.004	1.97
168.02	1.9612
168.042	1.91
168.06	1.9767
168.081	2.01
168.1	1.9487
168.12	1.91
168.138	1.89
168.16	1.97
168.175	1.9794
168.2	2.02
168.24	1.97
168.28	2
168.32	1.92
168.36	1.96
168.4	2
