depth(m)	initial_age(kiloyear)
6.69	100.16
6.7	100.4
6.71	100.64
6.72	100.88
6.73	101.12
6.74	101.36
6.75	101.6
6.76	101.84
6.77	102.08
6.78	102.32
6.8	102.8
6.81	103.04
6.82	103.28
6.83	103.52
6.84	103.76
6.85	104.0
6.87	104.48
6.88	104.72
6.89	104.96
6.9	105.2
6.91	105.44
6.92	105.68
6.93	105.92
6.94	106.16
6.95	106.4
6.96	106.64
6.97	106.88
6.98	107.12
6.99	107.36
7.0	107.6
7.01	107.84
7.02	108.08
7.03	108.32
7.04	108.56
7.05	108.8
7.06	109.04
7.07	109.28
7.08	109.52
7.1	110.0
7.11	110.22
7.12	110.44
7.13	110.65
7.14	110.87
7.15	111.09
7.16	111.31
7.17	111.53
7.18	111.75
7.2	112.18
7.21	112.4
7.22	112.62
7.23	112.84
7.24	113.05
7.25	113.27
7.26	113.49
7.27	113.71
7.28	113.93
7.29	114.15
7.3	114.36
7.31	114.58
7.32	114.8
7.33	115.02
7.36	115.67
7.37	115.89
7.38	116.11
7.4	116.55
7.41	116.76
7.42	116.98
7.43	117.2
7.46	117.85
7.47	118.07
7.48	118.29
7.49	118.51
7.54	119.6
7.55	119.82
7.56	120.04
7.57	120.25
7.58	120.47
7.59	120.69
7.62	121.35
7.64	121.78
7.65	122.0
7.66	122.22
7.67	122.44
7.68	122.65
7.69	122.87
7.71	123.31
7.72	123.53
7.73	123.75
7.74	123.96
7.76	124.4
7.77	124.62
7.78	124.84
7.79	125.05
7.8	125.27
7.81	125.49
7.82	125.71
7.83	125.93
7.84	126.15
7.85	126.36
7.86	126.58
7.87	126.8
7.88	127.02
7.89	127.24
7.9	127.45
7.91	127.67
7.92	127.89
7.93	128.11
7.94	128.33
7.95	128.55
7.96	128.76
7.97	128.98
7.98	129.2
8.0	129.64
8.01	129.85
8.02	130.07
8.03	130.29
8.04	130.51
8.05	130.73
8.06	130.95
8.07	131.16
8.08	131.38
8.09	131.6
8.1	131.82
8.11	132.04
8.12	132.25
8.14	132.69
8.15	132.91
8.16	133.13
8.17	133.35
8.18	133.56
8.19	133.78
8.2	134.0
8.21	134.11
8.22	134.22
8.23	134.33
8.24	134.44
8.25	134.55
8.26	134.65
8.27	134.76
8.28	134.87
8.29	134.98
8.3	135.09
8.31	135.2
8.32	135.31
8.33	135.42
8.34	135.53
8.35	135.64
8.36	135.75
8.37	135.85
8.38	135.96
8.4	136.18
8.41	136.29
8.42	136.4
8.43	136.51
8.44	136.62
8.45	136.73
8.46	136.84
8.47	136.95
8.48	137.05
8.5	137.27
8.6	138.36
8.7	139.45
8.8	140.55
8.9	141.64
9.0	142.73
9.1	143.82
9.2	144.91
9.3	146.0
9.4	149.0
9.5	152.0
9.6	154.25
9.7	156.5
9.8	158.75
9.9	161.0
10.0	163.25
10.1	165.5
10.2	167.75
10.3	170.0
10.4	172.33
10.5	174.67
10.6	177.0
10.7	179.33
10.8	181.67
10.9	184.0
11.0	186.33
11.1	188.67
11.2	191.0
11.3	193.33
11.5	198.0
