depth(m)	initial_age(kiloyear)
0.03	0.21
0.08	4.0
0.13	7.79
0.18	9.29
0.23	10.78
0.28	12.28
0.33	13.78
0.38	15.27
0.43	16.77
0.48	18.26
0.58	21.07
0.63	22.47
0.68	23.87
0.73	24.93
0.78	26.0
0.83	27.06
0.88	28.12
0.93	29.19
1.08	32.37
1.13	33.44
1.18	34.5
1.28	37.69
1.33	38.75
1.38	39.82
1.43	40.88
1.48	41.94
1.53	43.01
1.58	44.07
1.63	45.13
1.68	46.2
1.73	47.26
1.78	47.79
1.83	48.32
1.88	49.39
1.93	50.45
1.98	51.51
2.03	52.57
2.08	53.64
2.13	54.7
2.18	56.77
2.23	58.84
2.28	60.91
2.33	62.98
2.38	65.05
2.43	65.93
2.48	66.8
2.53	67.68
2.58	68.55
2.63	69.43
2.68	70.3
2.73	71.18
2.78	72.05
2.83	72.93
2.88	73.8
2.93	74.68
2.98	75.55
3.03	76.42
3.08	77.3
3.13	78.17
3.18	79.05
3.23	82.66
3.28	86.26
3.33	89.87
3.38	90.77
3.43	91.66
3.48	92.56
3.53	93.45
3.58	94.35
3.63	95.24
3.68	96.14
3.73	97.62
3.78	99.1
3.83	100.58
3.88	102.06
3.93	103.54
3.98	105.28
4.03	107.03
4.08	108.78
4.13	110.52
4.18	112.27
4.23	114.01
4.28	115.76
4.33	117.51
4.43	121.0
4.48	122.75
4.53	124.49
4.58	126.24
4.63	127.98
4.68	130.9
4.73	133.81
4.78	136.72
4.83	139.63
4.88	142.54
4.93	145.45
4.98	148.37
