age(kyr) mean(permil) sigma(permil)
0.000000 3.149138 0.128560
1.000000 3.153398 0.124955
2.000000 3.174895 0.127318
3.000000 3.201449 0.128946
4.000000 3.211754 0.130366
5.000000 3.217720 0.131384
6.000000 3.272897 0.135176
7.000000 3.351307 0.154674
8.000000 3.456096 0.189193
9.000000 3.567889 0.222529
10.000000 3.674874 0.226601
11.000000 3.784375 0.206243
12.000000 3.914799 0.186282
13.000000 4.031705 0.175955
14.000000 4.176120 0.169290
15.000000 4.361333 0.164227
16.000000 4.537047 0.166315
17.000000 4.668041 0.155618
18.000000 4.723746 0.140355
19.000000 4.735668 0.129956
20.000000 4.742680 0.122952
21.000000 4.727692 0.120047
22.000000 4.706525 0.116975
23.000000 4.685931 0.112555
24.000000 4.670379 0.108862
25.000000 4.663470 0.110080
26.000000 4.650294 0.118967
27.000000 4.625230 0.131255
28.000000 4.587860 0.140737
29.000000 4.544896 0.145268
30.000000 4.514498 0.144314
31.000000 4.497922 0.139370
32.000000 4.489486 0.132360
33.000000 4.463105 0.125910
34.000000 4.421885 0.119401
35.000000 4.394468 0.114010
36.000000 4.376457 0.109742
37.000000 4.373099 0.107032
38.000000 4.373822 0.105668
39.000000 4.374003 0.105062
40.000000 4.370142 0.105920
41.000000 4.356924 0.110859
42.000000 4.335476 0.118785
43.000000 4.305173 0.125387
44.000000 4.298531 0.128774
45.000000 4.312036 0.126431
46.000000 4.309869 0.119459
47.000000 4.304128 0.112832
48.000000 4.305094 0.108944
49.000000 4.285792 0.107807
50.000000 4.265410 0.108959
51.000000 4.259749 0.112366
52.000000 4.224080 0.113876
53.000000 4.188824 0.113488
54.000000 4.182886 0.111651
55.000000 4.210086 0.108936
56.000000 4.221714 0.109502
57.000000 4.194242 0.115892
58.000000 4.194207 0.124372
59.000000 4.234486 0.132147
60.000000 4.271233 0.137469
61.000000 4.324120 0.135911
62.000000 4.372053 0.125262
63.000000 4.407467 0.112826
64.000000 4.424811 0.105610
65.000000 4.433183 0.103838
66.000000 4.441683 0.105842
67.000000 4.450713 0.108629
68.000000 4.435785 0.112057
69.000000 4.394859 0.117484
70.000000 4.335858 0.126252
71.000000 4.285543 0.137542
72.000000 4.230276 0.147897
73.000000 4.173625 0.154243
74.000000 4.129963 0.155045
