depth(m)	initial_age(kiloyear)
0.0375	0.74
0.0375	0.74
0.0375	0.74
0.1	1.96
0.1	1.96
0.2	3.92
0.3	5.88
0.3	5.88
0.4	7.84
0.4	7.84
0.45	8.82
0.45	8.82
0.5	9.8
0.5	9.8
0.55	11.1
0.55	11.1
0.6	12.4
0.6	12.4
0.65	13.38
0.65	13.38
0.7	14.37
0.7	14.37
0.75	15.35
0.75	15.35
0.8	16.33
0.8	16.33
0.85	17.32
0.85	17.32
0.9	18.3
0.9	18.3
0.95	19.42
0.95	19.42
1.0	20.54
1.0	20.54
1.0	20.54
1.1	22.78
1.1	22.78
1.2	25.02
1.2	25.02
1.3	27.26
1.3	27.26
1.35	28.38
1.35	28.38
1.4	29.5
1.4	29.5
1.45	30.28
1.45	30.28
1.5	31.06
1.5	31.06
1.55	31.84
1.55	31.84
1.6	32.62
1.6	32.62
1.65	33.4
1.65	33.4
1.7	34.18
1.75	34.96
1.75	34.96
1.8	35.74
1.8	35.74
1.9	37.31
1.9	37.31
2.0	38.87
2.1	40.43
2.2	41.99
2.2	41.99
2.3	43.55
2.4	45.11
2.4	45.11
2.5	46.67
2.5	46.67
2.6	48.23
2.6	48.23
2.6	48.23
2.7	49.79
2.7	49.79
2.8	51.36
2.8	51.36
2.9	52.92
3.0	54.48
3.1	56.04
3.2	57.6
3.2	57.6
3.2	57.6
