Depth	d18O
0.03	3.23
0.07	3.26
0.1	3.35
0.13	3.31
0.17	3.29
0.2	3.48
0.23	4.48
0.27	4.42
0.3	4.52
0.33	4.52
0.37	5.03
0.4	5.03
0.43	5.07
0.47	5.15
0.5	5.02
0.53	4.29
0.57	5.03
0.6	4.99
0.63	5.02
0.67	4.93
0.7	4.92
0.73	4.96
0.77	4.89
0.8	4.9
0.83	4.92
0.86	4.86
0.9	4.76
0.93	4.8
0.97	4.77
1.0	4.78
1.03	4.64
1.07	4.62
1.1	4.63
1.13	4.52
1.17	4.59
1.2	4.65
1.23	4.5
1.27	4.5
1.3	4.53
1.33	4.43
1.37	4.47
1.4	4.52
1.43	4.59
1.47	4.51
1.5	4.64
1.53	4.53
1.57	4.55
1.6	4.53
1.63	4.6
1.67	4.58
1.7	4.56
1.73	4.4
1.77	4.45
1.8	4.48
1.83	4.31
1.87	4.3
1.9	4.79
1.93	4.4
1.97	4.52
2.0	4.5
2.03	4.6
2.07	4.42
2.1	4.43
2.13	4.2
2.2	4.4
2.23	4.43
2.27	4.4
2.3	4.5
2.33	4.36
2.37	4.38
2.4	4.64
2.43	4.5
2.47	4.61
2.5	4.74
2.54	4.57
2.56	4.6
2.58	4.64
2.6	4.85
2.62	4.59
2.7	4.7
2.76	4.58
2.78	4.48
2.8	4.5
2.82	4.51
2.84	4.44
2.86	4.45
2.88	4.43
2.9	4.54
2.92	4.5
2.94	4.26
2.96	4.06
2.98	4.14
3.0	4.29
3.02	4.05
3.04	4.07
3.06	3.99
3.08	4.07
3.1	4.05
3.12	4.03
3.14	3.91
3.16	3.98
3.18	3.8
3.2	4.04
3.22	3.77
3.24	3.74
3.26	3.75
3.28	3.7
3.3	3.96
3.32	3.8
3.34	3.68
3.36	3.74
3.38	3.62
3.4	3.92
3.42	3.91
3.44	4.05
3.46	3.76
3.48	4.03
3.5	4.16
3.52	4.09
3.56	4.07
3.58	4.15
3.6	4.23
3.62	4.13
3.64	3.94
3.66	3.97
3.68	3.7
3.7	3.89
3.72	3.86
3.74	4.0
3.76	3.88
3.78	3.78
3.8	3.9
3.82	3.9
3.84	3.73
3.86	3.75
3.88	3.82
3.9	4.03
3.92	3.65
3.94	3.72
3.96	3.69
