age(kyr) mean(permil) sigma(permil)
290.000000 4.226547 0.241237
291.000000 4.229754 0.233755
292.000000 4.233006 0.225965
293.000000 4.236302 0.217824
294.000000 4.239644 0.209282
295.000000 4.243032 0.200284
296.000000 4.246466 0.190769
297.000000 4.249818 0.180605
298.000000 4.247280 0.169318
299.000000 4.212671 0.159214
300.000000 4.146597 0.153345
301.000000 4.067301 0.150553
302.000000 3.994538 0.148848
303.000000 3.964851 0.147241
304.000000 3.962784 0.146048
305.000000 3.947525 0.145083
306.000000 3.910643 0.145003
307.000000 3.867644 0.144897
308.000000 3.822081 0.145141
309.000000 3.782740 0.145403
310.000000 3.747692 0.146161
311.000000 3.720409 0.147452
312.000000 3.704194 0.149345
313.000000 3.692701 0.151092
314.000000 3.689135 0.152716
315.000000 3.689705 0.152776
316.000000 3.687484 0.152194
317.000000 3.678578 0.151437
318.000000 3.661230 0.149605
319.000000 3.642124 0.147716
320.000000 3.615184 0.145786
321.000000 3.569238 0.144986
322.000000 3.503687 0.143794
323.000000 3.431813 0.143076
324.000000 3.353766 0.143793
325.000000 3.279159 0.145030
326.000000 3.232317 0.147227
327.000000 3.207949 0.151536
328.000000 3.203795 0.157393
329.000000 3.211648 0.164670
330.000000 3.229199 0.173186
331.000000 3.284277 0.182845
332.000000 3.391333 0.193024
333.000000 3.534721 0.202349
334.000000 3.681625 0.209707
335.000000 3.813447 0.215583
336.000000 3.939772 0.219026
337.000000 4.076683 0.219528
338.000000 4.207152 0.216914
339.000000 4.305785 0.212484
340.000000 4.380031 0.206238
341.000000 4.453661 0.199517
342.000000 4.521366 0.192121
343.000000 4.572113 0.184061
344.000000 4.598977 0.175737
345.000000 4.603055 0.168138
346.000000 4.586458 0.161571
347.000000 4.561046 0.156169
348.000000 4.531832 0.152008
349.000000 4.498686 0.148884
350.000000 4.467168 0.146079
351.000000 4.436832 0.143685
352.000000 4.413488 0.141493
353.000000 4.406673 0.138935
354.000000 4.403389 0.136115
355.000000 4.401552 0.132968
356.000000 4.398019 0.130403
357.000000 4.389719 0.127859
358.000000 4.379595 0.125622
359.000000 4.369552 0.123508
360.000000 4.360710 0.121759
361.000000 4.346363 0.120738
362.000000 4.332060 0.120020
363.000000 4.308015 0.119631
364.000000 4.289394 0.119640
365.000000 4.271483 0.120518
366.000000 4.245544 0.120544
367.000000 4.219663 0.120844
368.000000 4.194428 0.121812
369.000000 4.169935 0.121841
370.000000 4.148561 0.121741
371.000000 4.129446 0.121194
372.000000 4.118584 0.120850
373.000000 4.104901 0.119822
374.000000 4.089175 0.118588
375.000000 4.071352 0.117890
376.000000 4.050952 0.117537
377.000000 4.030930 0.116986
