depth(m)	initial_age(kiloyear)
8.205	1501.5
8.23	1505.9
8.255	1510.3
8.28	1514.7
8.305	1519.2
8.33	1523.6
8.355	1528.0
8.38	1532.2
8.405	1536.2
8.43	1540.3
8.455	1544.3
8.48	1548.3
8.505	1552.3
8.53	1556.4
8.555	1560.4
8.58	1564.4
8.605	1568.5
8.63	1572.5
8.655	1578.0
8.68	1583.5
8.705	1589.0
8.73	1594.6
8.755	1600.1
8.78	1605.3
8.805	1610.2
8.83	1615.2
8.855	1620.2
8.88	1625.1
8.905	1630.1
8.93	1635.1
8.955	1640.0
8.98	1645.0
9.005	1647.4
9.03	1649.8
9.055	1652.2
9.08	1654.6
9.105	1657.0
9.13	1659.4
9.155	1661.8
9.18	1664.2
9.205	1666.6
9.23	1669.0
9.28	1673.8
9.305	1676.1
9.33	1678.5
9.355	1680.9
9.38	1683.3
9.405	1685.7
9.43	1688.1
9.455	1690.5
9.48	1692.9
9.505	1695.3
9.53	1697.7
9.555	1700.1
9.58	1702.5
9.605	1706.0
9.63	1709.4
9.655	1712.9
9.68	1716.3
9.705	1719.8
9.73	1723.3
9.755	1726.7
9.78	1730.2
9.805	1733.7
9.83	1737.1
9.855	1740.6
9.88	1744.0
9.905	1747.5
9.93	1749.6
9.955	1751.6
9.98	1753.7
10.005	1755.8
10.03	1757.8
10.055	1759.9
10.08	1762.0
10.105	1764.0
10.13	1766.1
10.155	1768.2
10.18	1770.2
10.205	1772.3
10.23	1774.4
10.255	1776.4
10.28	1778.5
10.305	1780.6
10.38	1786.8
10.405	1788.9
10.48	1795.1
10.505	1797.1
10.53	1799.1
10.555	1801.2
10.58	1803.2
10.605	1805.3
10.63	1807.3
10.655	1809.3
10.68	1811.4
10.705	1813.4
10.73	1815.5
10.755	1817.5
10.78	1820.4
10.83	1826.2
10.855	1829.2
10.88	1832.1
10.905	1835.0
10.93	1837.9
10.955	1840.8
10.98	1843.7
11.005	1846.6
11.03	1849.6
11.055	1852.5
11.08	1855.4
11.105	1858.3
11.13	1861.2
11.155	1864.1
11.18	1867.3
11.205	1870.5
11.23	1873.8
11.255	1877.0
11.305	1883.5
11.33	1886.7
11.355	1890.0
11.38	1893.2
11.405	1896.5
11.43	1899.7
11.45	1902.3
11.48	1905.1
11.505	1907.4
11.53	1909.7
11.555	1912.0
11.58	1914.3
11.605	1916.6
11.63	1919.0
11.655	1921.3
11.68	1923.6
11.705	1925.9
11.73	1928.2
11.755	1930.5
11.78	1932.8
11.805	1935.2
11.83	1937.5
11.855	1939.8
11.88	1942.1
11.93	1946.7
11.955	1951.5
11.98	1956.2
12.005	1960.9
12.03	1965.6
12.055	1970.3
12.08	1975.1
12.105	1979.8
12.13	1984.5
12.155	1989.2
12.18	1994.0
12.205	1998.7
12.23	2003.4
12.255	2010.1
12.28	2016.8
12.305	2023.4
12.33	2030.1
12.355	2036.8
12.38	2043.5
12.405	2050.1
12.43	2056.8
12.455	2063.5
12.48	2070.1
12.505	2073.1
12.53	2076.1
12.555	2079.0
12.58	2082.0
12.605	2084.9
12.63	2087.9
12.655	2090.8
12.68	2093.8
12.705	2096.8
12.73	2099.7
