Depth	d18O
0.04	3.39
0.07	3.32
0.1	3.38
0.12	3.48
0.17	3.38
0.23	3.45
0.27	3.13
0.32	4.03
0.35	4.54
0.4	4.93
0.45	4.41
0.5	4.99
0.55	4.8
0.6	4.84
0.65	4.95
0.7	4.82
0.75	4.78
0.8	4.79
0.85	4.54
0.9	4.55
0.95	4.49
1.0	4.4
1.05	4.3
1.1	4.33
1.15	4.36
1.2	4.2
1.25	4.31
1.3	4.41
1.35	4.36
1.4	4.27
1.45	4.36
1.5	4.01
1.55	4.16
1.6	4.25
1.65	4.37
1.7	4.03
1.75	4.41
1.8	4.58
1.85	4.56
1.9	4.33
1.95	4.21
2.0	3.88
2.05	3.93
2.1	3.91
2.15	3.84
2.2	3.81
2.25	3.79
2.3	3.94
2.35	4.01
2.4	3.96
2.45	3.78
2.5	3.73
2.55	3.71
2.6	3.67
2.65	3.68
