depth(m)	initial_age(kiloyear)
0.04	1.16
0.07	2.31
0.1	3.47
0.12	4.24
0.17	6.16
0.23	8.28
0.27	10.11
0.32	12.51
0.35	13.96
0.4	15.69
0.45	17.23
0.5	18.77
0.55	20.31
0.6	21.85
0.65	23.39
0.7	24.93
0.75	26.74
0.8	28.67
0.85	30.59
0.9	32.52
0.95	34.44
1.0	36.37
1.05	38.29
1.1	40.22
1.15	42.14
1.2	44.07
1.25	45.99
1.3	47.92
1.35	49.84
1.4	51.77
1.45	53.7
1.5	55.62
1.55	57.55
1.6	59.47
1.65	61.4
1.7	63.32
1.75	65.25
1.8	67.17
1.85	69.1
1.9	71.02
1.95	72.95
2.0	74.87
2.05	76.8
2.1	78.72
2.15	80.65
2.2	82.57
2.25	84.5
2.3	86.42
2.35	88.35
2.4	90.27
2.45	92.2
2.5	94.12
2.55	96.05
2.6	97.97
2.65	99.9
