depth(m)	initial_age(kiloyear)
0.91	8.9
1.61	16.69
2.41	25.6
3.11	32.58
3.91	38.15
5.41	48.58
6.11	53.45
6.31	54.84
6.91	59.01
7.11	60.4
7.61	63.88
7.81	65.27
8.41	69.45
8.61	70.84
9.31	75.71
10.11	81.27
10.81	86.14
11.61	91.71
12.41	97.27
13.11	102.14
13.91	107.7
14.61	112.57
16.11	123.01
16.91	128.57
17.61	133.9
18.26	141.08
18.41	142.74
19.76	157.39
20.56	163.01
21.26	167.88
22.06	173.44
22.76	178.31
23.56	183.88
24.26	188.75
25.06	194.31
26.06	201.27
26.76	206.14
29.06	226.34
29.76	234.13
30.31	240.25
30.56	243.03
31.11	250.83
31.81	262.51
32.61	275.87
33.31	287.79
