depth(m)	initial_age(kiloyear)
34.35	702.42
34.465	704.92
34.515	706.02
34.6	707.87
34.65	708.96
34.795	712.13
34.9	714.26
35.05	717.0
35.15	718.82
35.265	720.92
35.35	722.47
35.475	724.74
35.55	726.11
35.67	728.3
35.775	730.21
35.85	731.58
35.965	733.59
36.05	735.23
36.15	737.05
36.265	739.15
36.35	740.7
36.4	741.61
36.45	742.52
36.505	743.52
36.55	744.34
36.6	745.25
36.65	746.17
36.7	747.08
36.755	748.08
36.85	749.82
36.95	751.64
37.075	753.92
37.15	755.29
37.26	757.3
37.35	759.33
37.455	762.32
37.56	765.32
37.65	767.88
37.75	770.73
37.85	773.59
37.945	776.3
38.055	779.43
38.15	782.14
38.255	785.14
38.35	787.85
38.45	790.6
38.555	793.12
38.655	795.53
38.76	798.05
38.845	800.1
40.9	847.82
41.01	850.71
41.1	853.07
41.15	854.38
41.235	856.61
41.31	858.58
41.4	860.94
41.505	863.7
41.6	866.19
41.65	867.48
41.65	867.48
41.7	868.75
41.765	870.4
41.805	871.42
41.955	875.23
42.055	877.77
42.1	878.92
42.15	880.19
42.26	882.99
42.35	885.27
42.45	887.81
42.55	890.36
42.65	892.9
42.7	894.17
42.755	895.57
42.845	897.85
42.945	900.32
43.06	902.58
43.145	904.34
43.265	906.59
43.35	908.26
43.35	908.26
43.46	910.41
43.56	912.37
43.6	913.15
43.65	914.13
43.755	916.19
43.85	918.09
43.95	920.21
44.05	922.32
44.15	924.44
44.25	926.55
44.35	928.67
44.4	929.72
44.45	930.78
44.55	932.9
44.65	935.01
44.765	937.44
44.85	939.24
44.96	941.57
45.055	943.57
45.15	945.58
45.25	947.7
45.4	950.87
45.5	952.98
45.5	952.98
45.62	955.52
45.67	956.58
45.7	957.21
45.8	959.33
45.95	962.5
46.045	964.51
46.2	967.79
46.3	970.01
46.45	973.38
46.55	975.62
46.7	978.99
46.82	981.57
46.95	984.59
47.05	986.84
47.25	991.32
47.365	993.39
47.55	996.93
47.665	998.98
47.75	1000.65
47.865	1002.7
47.95	1004.38
48.05	1006.24
48.125	1007.54
48.25	1009.96
48.37	1012.11
48.45	1013.69
48.545	1015.88
48.64	1018.1
48.76	1021.2
48.87	1023.92
49.0	1027.02
49.095	1029.5
49.205	1032.1
49.3	1034.24
49.4	1036.36
49.5	1038.49
49.65	1041.68
49.76	1044.01
49.84	1045.71
49.9	1046.99
50.01	1049.22
50.1	1051.24
50.2	1053.36
50.3	1055.49
50.4	1057.62
50.505	1059.74
50.6	1061.87
50.7	1063.89
50.8	1066.19
50.85	1067.32
50.9	1068.45
50.95	1069.47
51.0	1070.6
51.05	1071.84
51.1	1072.97
51.21	1075.34
51.315	1077.71
51.41	1079.97
51.6	1084.26
51.7	1086.56
51.9	1091.52
52.15	1097.71
52.25	1100.19
52.35	1102.67
52.45	1105.15
52.555	1107.75
52.655	1110.23
52.75	1112.59
52.855	1115.19
52.96	1117.39
53.065	1119.4
53.15	1121.02
53.35	1124.85
53.46	1126.95
53.565	1128.86
53.65	1130.58
53.765	1132.69
53.85	1134.41
53.95	1136.32
54.065	1138.45
54.145	1140.59
54.26	1143.35
54.35	1145.74
54.45	1148.26
54.56	1151.02
54.65	1153.29
54.75	1155.8
54.85	1158.32
54.97	1161.21
55.06	1163.48
55.14	1165.61
55.27	1168.88
55.35	1170.9
55.45	1173.41
55.54	1175.67
55.65	1178.44
55.77	1181.33
55.85	1183.47
55.95	1185.99
56.1	1189.76
56.2	1191.79
56.32	1194.13
56.395	1195.75
56.505	1197.99
56.6	1199.92
56.7	1201.96
56.77	1203.38
