Depth	d18O
34.35	3.97
34.465	3.86
34.515	4.08
34.6	4.0
34.65	3.91
34.795	4.01
34.9	4.74
35.05	4.99
35.15	4.44
35.265	4.92
35.35	4.83
35.475	4.91
35.55	4.69
35.67	4.51
35.775	4.12
35.85	4.19
35.965	4.04
36.05	4.44
36.15	4.22
36.265	4.3
36.35	4.41
36.4	4.36
36.45	4.41
36.505	4.33
36.55	4.96
36.6	4.89
36.65	4.73
36.7	4.9
36.755	4.95
36.85	4.96
36.95	4.79
37.075	4.39
37.15	4.62
37.26	4.78
37.35	4.71
37.455	4.17
37.56	4.49
37.65	4.34
37.75	4.01
37.85	3.87
37.945	3.87
38.055	3.76
38.15	3.69
38.255	3.57
38.35	3.63
38.45	4.25
38.555	4.78
38.655	5.04
38.76	4.75
38.845	5.0
40.9	4.17
41.01	3.93
41.1	3.71
41.15	4.04
41.235	3.86
41.31	3.82
41.4	3.36
41.505	3.32
41.6	4.63
41.65	5.06
41.65	5.18
41.7	4.05
41.765	4.63
41.805	5.06
41.955	5.15
42.055	4.96
42.1	5.07
42.15	5.04
42.26	4.78
42.35	4.86
42.45	4.91
42.55	4.84
42.65	4.9
42.7	4.88
42.755	4.84
42.845	4.75
42.945	4.47
43.06	4.25
43.145	4.54
43.265	4.28
43.35	4.45
43.35	4.45
43.46	4.27
43.56	4.39
43.6	4.08
43.65	4.07
43.755	4.21
43.85	4.72
43.95	4.86
44.05	4.61
44.15	4.87
44.25	4.72
44.35	4.71
44.4	4.42
44.45	4.18
44.55	3.92
44.65	4.12
44.765	4.0
44.85	4.16
44.96	3.78
45.055	3.78
45.15	3.85
45.25	3.61
45.4	3.54
45.5	3.67
45.5	3.66
45.62	3.7
45.67	3.94
45.7	4.0
45.8	4.07
45.95	4.77
46.045	4.7
46.2	4.46
46.3	4.07
46.45	4.09
46.55	3.99
46.7	4.05
46.82	4.29
46.95	4.3
47.05	4.5
47.25	4.3
47.365	3.89
47.55	4.1
47.665	4.18
47.75	4.46
47.865	4.2
47.95	4.63
48.05	4.57
48.125	4.07
48.25	4.37
48.37	4.55
48.45	4.4
48.545	3.83
48.64	4.07
48.76	3.97
48.87	4.07
49.0	4.01
49.095	4.41
49.205	4.24
49.3	4.5
49.4	4.5
49.5	4.66
49.65	4.53
49.76	4.66
49.84	4.6
49.9	4.55
50.01	4.66
50.1	4.51
50.2	4.49
50.3	4.3
50.4	4.61
50.505	4.45
50.6	4.23
50.7	3.98
50.8	3.65
50.85	3.48
50.9	3.67
50.95	3.47
51.0	3.45
51.05	3.43
51.1	3.54
51.21	3.53
51.315	3.81
51.41	3.81
51.6	4.04
51.7	4.25
51.9	4.41
52.15	4.52
52.25	4.37
52.35	4.18
52.45	3.89
52.555	3.74
52.655	3.93
52.75	4.08
52.855	4.33
52.96	4.39
53.065	4.66
53.15	4.61
53.35	4.73
53.46	4.5
53.565	4.55
53.65	4.43
53.765	4.6
53.85	3.96
53.95	4.42
54.065	4.07
54.145	4.05
54.26	3.94
54.35	3.92
54.45	3.83
54.56	3.74
54.65	3.94
54.75	3.69
54.85	3.57
54.97	3.77
55.06	3.73
55.14	3.84
55.27	3.79
55.35	3.86
55.45	3.61
55.54	3.67
55.65	3.86
55.77	3.9
55.85	3.91
55.95	3.88
56.1	3.86
56.2	4.66
56.32	4.64
56.395	4.62
56.505	4.83
56.6	4.79
56.7	4.74
56.77	4.78
