Depth	d18O
28.73	2.88
28.88	3.97
29.2	4.54
29.35	4.1
29.49	4.42
29.645	4.16
29.8	3.45
29.95	3.28
30.1	4.0
30.25	4.17
30.56	4.58
30.85	4.36
30.99	4.28
31.14	4.23
33.48	3.47
34.23	3.02
34.44	2.47
34.53	2.91
34.99	4.14
35.14	4.76
35.58	4.44
35.73	4.05
36.03	4.58
36.33	3.39
36.49	3.42
37.23	4.29
37.38	3.85
37.54	3.55
37.84	3.25
37.99	3.14
38.14	2.85
38.28	2.57
49.41	4.06
49.86	3.76
50.16	2.59
50.61	2.71
50.91	4.18
51.2	4.35
51.495	3.72
51.81	3.07
52.49	3.68
52.94	4.0
53.235	2.99
53.385	2.83
53.835	3.39
54.435	3.97
54.885	3.07
55.185	2.59
55.635	2.98
73.095	2.76
73.415	3.02
73.545	3.23
73.695	3.26
73.825	4.14
74.145	4.08
74.295	3.63
74.595	3.34
75.795	3.11
75.945	3.93
76.245	3.0
76.395	3.1
76.535	2.92
76.705	3.04
77.145	2.85
