depth(m)	initial_age(kiloyear)
13.48	100.2
13.52	101.038
13.55	101.667
13.6	102.714
13.65	103.762
13.7	104.81
13.75	105.857
13.8	106.905
13.85	107.952
13.9	109.0
13.95	110.667
14.0	112.333
14.05	114.0
14.1	115.667
14.15	117.333
14.2	119.0
14.25	119.727
14.3	120.455
14.35	121.182
14.4	121.909
14.45	122.636
14.5	123.364
14.55	124.091
14.6	124.818
14.65	125.545
14.7	126.273
14.75	127.0
14.8	127.727
14.85	128.455
14.9	129.182
14.95	129.909
14.98	130.345
15.02	130.927
15.05	131.364
15.1	132.091
15.15	132.818
15.2	133.545
15.25	134.273
15.3	135.0
15.35	135.652
15.4	136.304
15.45	136.957
15.5	137.609
15.55	138.261
15.6	138.913
15.65	139.565
15.7	140.217
15.75	140.87
15.8	141.522
15.9	142.826
15.95	143.478
16.0	144.13
16.05	144.783
16.1	145.435
16.15	146.087
16.2	146.739
16.25	147.391
16.3	148.043
16.35	148.696
16.4	149.348
16.45	150.0
16.48	150.391
16.52	150.913
16.55	151.304
16.6	151.957
16.65	152.609
16.7	153.261
16.75	153.913
16.8	154.565
16.85	155.217
16.9	155.87
16.95	156.522
17.0	157.174
17.05	157.826
17.1	158.478
17.15	159.13
17.2	159.783
17.25	160.435
17.3	161.087
17.35	161.739
17.4	162.391
17.45	163.043
17.5	163.696
17.55	164.348
17.6	165.0
17.65	165.852
17.7	166.704
17.75	167.556
17.8	168.407
17.85	169.259
17.9	170.111
17.95	170.963
17.98	171.474
18.02	172.156
18.05	172.667
18.1	173.519
18.15	174.37
18.2	175.222
18.25	176.074
18.3	176.926
18.35	177.778
18.4	178.63
18.45	179.481
18.5	180.333
18.55	181.185
18.6	182.037
18.65	182.889
18.7	183.741
18.75	184.593
18.8	185.444
18.85	186.296
18.9	187.148
18.95	188.0
19.0	189.16
19.05	190.32
19.1	191.48
19.15	192.64
19.2	193.8
19.25	194.96
19.3	196.12
19.35	197.28
19.4	198.44
19.45	199.6
19.48	200.296
19.52	201.224
19.55	201.92
19.6	203.08
19.65	204.24
19.7	205.4
19.75	206.56
19.8	207.72
19.85	208.88
19.9	210.04
19.95	211.2
20.0	212.36
20.05	213.52
20.1	214.68
20.15	215.84
20.2	217.0
20.25	219.0
20.3	221.0
20.35	223.0
20.4	223.593
20.45	224.185
20.5	224.778
20.55	225.37
20.6	225.963
20.65	226.556
20.7	227.148
20.8	228.333
20.85	228.926
20.9	229.519
20.95	230.111
20.98	230.467
21.02	230.941
21.05	231.296
21.1	231.889
21.15	232.481
21.2	233.074
21.25	233.667
21.3	234.259
21.35	234.852
21.4	235.444
21.45	236.037
21.5	236.63
21.55	237.222
21.6	237.815
21.65	238.407
21.7	239.0
21.75	239.591
21.8	240.182
21.85	240.773
21.9	241.364
21.95	241.955
22.0	242.545
22.05	243.136
22.1	243.727
22.15	244.318
22.35	246.682
22.8	252.0
22.85	252.346
22.9	252.691
22.95	253.037
23.0	253.383
23.05	253.728
23.1	254.074
23.15	254.42
23.2	254.765
23.35	255.802
23.4	256.148
23.45	256.494
23.5	256.84
23.55	257.185
23.6	257.531
23.65	257.877
23.7	258.222
23.75	258.568
23.8	258.914
23.85	259.259
23.9	259.605
23.95	259.951
23.98	260.158
24.02	260.435
24.05	260.642
24.1	260.988
24.15	261.333
24.2	261.679
24.25	262.025
24.3	262.37
24.35	262.716
24.4	263.062
24.45	263.407
24.5	263.753
24.55	264.099
24.6	264.444
24.65	264.79
24.7	265.136
24.75	265.481
24.8	265.827
24.85	266.173
24.9	266.519
24.95	266.864
25.0	267.21
25.05	267.556
25.1	267.901
25.15	268.247
25.2	268.593
25.25	268.938
25.3	269.284
25.35	269.63
25.4	269.975
25.45	270.321
25.48	270.528
25.52	270.805
25.55	271.012
25.6	271.358
25.65	271.704
25.7	272.049
25.75	272.395
25.8	272.741
25.85	273.086
25.9	273.432
25.95	273.778
26.0	274.123
26.05	274.469
26.15	275.16
26.2	275.506
26.25	275.852
26.3	276.198
26.35	276.543
26.4	276.889
26.45	277.235
26.5	277.58
26.55	277.926
26.6	278.272
26.65	278.617
26.7	278.963
26.75	279.309
26.8	279.654
26.85	280.0
26.9	280.667
26.95	281.333
26.98	281.733
27.02	282.267
27.05	282.667
27.1	283.333
27.15	284.0
27.2	284.667
27.25	285.333
27.3	286.0
27.35	286.667
27.4	287.333
27.45	288.0
27.5	288.667
27.55	289.333
27.6	290.0
27.65	290.667
27.7	291.333
27.75	292.0
27.8	293.185
27.85	294.37
27.9	295.556
27.95	296.741
28.0	297.926
28.05	299.111
