Depth	d18O
0.07	3.3
0.12	3.26
0.17	3.42
0.22	3.46
0.27	3.8
0.32	4.05
0.37	4.32
0.42	4.86
0.47	4.89
0.52	4.82
0.57	4.42
0.62	4.68
0.67	4.47
0.72	4.59
0.77	4.5
0.82	4.52
0.87	4.38
0.92	4.44
0.97	4.37
1.02	4.37
1.07	4.28
1.12	4.2
1.17	4.34
1.22	4.39
1.27	4.25
1.32	4.35
1.37	4.44
1.42	4.33
1.47	4.35
1.52	4.25
1.57	4.13
1.62	4.14
1.67	4.33
1.72	4.04
1.77	3.85
1.82	3.83
1.87	3.84
1.92	3.81
1.97	3.99
2.02	3.85
2.07	3.93
2.12	3.93
2.17	3.81
2.22	3.89
2.27	3.94
2.32	3.95
2.37	3.79
2.42	3.49
2.47	3.2
2.52	3.37
2.57	3.31
2.62	4.0
2.67	4.18
2.72	4.62
2.77	4.66
2.82	4.71
2.87	4.59
2.92	4.62
2.97	4.62
3.02	4.49
3.07	4.52
3.12	4.64
3.17	4.59
3.22	4.58
3.27	4.58
3.32	4.5
3.37	4.43
3.42	4.4
3.47	4.34
3.52	4.31
3.57	4.24
3.62	4.34
3.67	4.33
3.72	4.31
3.77	4.15
3.82	4.32
3.87	4.03
3.92	3.9
3.97	3.72
4.02	3.55
4.07	3.56
4.12	3.53
4.17	3.65
4.22	3.78
4.27	3.5
4.32	3.48
4.37	3.67
4.42	3.79
4.47	4.17
4.52	4.03
4.57	4.31
4.62	4.26
4.67	3.9
4.72	3.97
4.77	3.67
4.82	3.68
4.87	3.56
4.92	3.68
4.97	3.89
5.02	4.42
5.07	4.39
5.12	4.48
5.17	4.53
5.22	4.26
5.27	4.42
5.32	4.26
5.37	4.29
5.42	4.32
5.47	4.45
5.52	4.36
5.57	4.38
5.62	4.24
5.67	4.03
5.72	3.67
5.77	3.84
5.82	3.63
5.87	3.84
5.92	3.95
5.97	4.12
6.02	4.11
6.07	4.09
6.12	4.09
6.17	4.14
6.22	3.95
6.27	3.86
6.32	3.79
6.34	3.7
6.39	3.89
6.44	3.96
6.49	3.83
6.54	3.78
6.59	3.61
6.64	3.54
6.69	3.54
6.74	3.57
6.79	3.34
6.84	3.27
6.89	3.18
6.94	3.17
6.99	3.07
7.04	3.14
7.09	3.25
7.19	3.57
7.29	4.23
7.34	4.63
7.39	4.46
7.44	4.49
7.49	4.59
7.59	4.48
7.64	4.56
7.69	4.41
7.74	4.48
7.79	4.44
7.84	4.43
7.89	4.31
7.94	4.27
7.99	4.13
8.04	4.23
8.09	4.21
8.19	4.26
8.29	3.87
8.39	3.82
8.49	3.84
8.59	3.34
8.69	3.21
8.79	3.37
8.89	3.59
8.99	3.85
9.09	4.51
9.19	4.86
9.29	4.84
9.39	4.77
9.44	4.61
9.54	4.43
9.64	4.33
9.74	4.39
9.84	4.34
9.94	4.22
10.04	4.12
10.14	3.99
10.24	3.73
10.34	3.53
10.44	3.68
10.54	3.57
10.64	3.66
10.74	3.73
10.84	4.03
10.94	4.09
11.04	4.0
11.14	3.68
11.24	3.96
11.34	3.97
11.44	4.15
11.54	4.38
11.64	4.31
11.74	4.05
11.84	4.09
11.94	3.81
12.04	3.73
12.14	3.56
12.24	3.51
12.34	3.73
12.44	3.97
12.54	3.89
12.64	3.77
12.74	3.71
12.82	4.01
12.84	3.88
12.92	3.88
12.94	3.55
13.02	4.13
13.04	3.47
13.12	4.64
13.14	4.22
13.22	4.9
13.32	4.57
13.42	4.5
13.52	4.57
13.62	4.5
13.72	4.46
13.82	4.51
13.92	4.38
14.02	4.48
14.12	4.43
14.22	4.35
14.32	4.18
14.42	4.01
14.52	3.5
14.62	3.55
14.72	3.78
