Depth	d18O
139.45	2.89
139.55	2.77
139.65	2.71
139.75	2.61
139.85	2.81
139.95	2.79
140.05	2.86
140.1	2.84
140.13	2.94
140.15	3.21
140.23	3.16
140.25	3.07
140.35	2.91
140.45	2.8
140.55	2.85
140.65	2.95
140.7	2.86
140.75	2.9
140.8	2.44
140.85	3.09
140.92	2.94
140.95	2.93
141.0	2.61
141.02	2.31
141.05	2.92
141.1	2.5
141.15	2.64
141.25	2.82
141.32	2.65
141.35	2.72
141.43	2.53
141.45	3.09
141.53	2.65
141.55	2.85
141.65	2.88
141.75	3.1
141.85	2.9
141.95	2.91
142.05	2.96
142.15	2.85
142.2	2.87
142.34	2.8
142.39	3.07
142.4	2.85
142.49	2.97
142.54	2.26
142.59	2.96
142.64	2.71
142.69	3.18
142.84	2.74
142.89	3.12
142.94	2.75
142.99	2.96
143.09	3.33
143.24	2.82
143.29	3.17
143.39	3.2
143.59	2.88
143.64	2.38
143.69	3.13
143.74	2.59
143.79	2.93
143.89	3.06
144.19	3.11
144.24	3.06
144.29	3.31
144.39	2.88
144.49	3.26
144.54	2.18
144.69	3.11
144.74	2.81
144.79	3.25
144.89	3.13
144.94	2.56
145.04	2.92
145.09	2.71
145.39	3.46
145.49	2.99
145.59	3.23
145.89	2.85
145.94	2.47
145.99	3.17
146.04	2.6
146.09	2.85
146.29	3.03
146.34	2.82
146.44	2.82
146.49	3.0
146.54	3.01
146.59	3.27
146.74	2.63
146.79	3.13
147.24	2.54
147.39	3.12
147.69	3.17
147.74	2.71
147.96	2.37
148.16	2.83
148.36	2.53
149.06	2.55
149.16	2.76
149.36	3.03
149.66	2.84
149.86	2.68
150.06	2.84
150.16	2.86
150.26	2.78
150.36	2.74
150.46	2.63
150.56	2.72
150.66	2.8
150.86	2.75
150.96	2.97
151.06	2.96
151.26	2.71
151.46	2.59
151.56	2.57
151.66	3.03
151.76	2.93
151.88	2.94
151.99	3.09
152.04	2.98
152.06	2.93
152.09	3.12
152.14	3.17
152.19	2.64
152.24	2.69
152.39	2.72
152.44	2.8
152.49	2.71
152.54	2.74
152.59	2.68
152.62	2.83
152.69	2.6
152.74	2.59
152.79	2.77
152.84	2.44
152.87	2.42
152.94	2.67
152.99	2.58
153.04	2.81
153.09	2.87
153.14	2.94
153.19	3.03
153.34	3.36
153.39	3.27
153.44	3.23
153.54	3.13
153.59	2.83
153.64	2.85
153.69	2.91
153.74	2.8
153.79	2.77
153.87	2.62
153.89	2.72
153.94	2.66
153.99	2.74
154.02	2.58
154.09	2.78
154.12	2.5
154.19	2.9
154.22	2.74
154.29	2.43
154.34	2.94
154.37	2.64
154.41	2.92
154.49	3.04
154.54	2.95
154.59	3.07
154.61	2.96
154.72	2.68
154.84	2.76
154.89	2.09
154.92	2.83
155.04	2.73
155.19	2.21
155.25	2.76
155.29	2.66
155.37	2.39
155.49	2.54
155.59	2.69
155.69	2.5
155.79	2.46
155.87	2.56
155.99	2.86
156.39	2.55
156.59	2.41
156.79	2.98
156.89	2.79
157.09	2.51
157.19	2.46
157.29	2.18
157.69	2.84
157.79	2.81
157.89	2.99
157.99	2.92
158.02	2.75
158.09	2.6
158.12	2.51
158.19	3.14
158.22	2.54
158.29	2.81
158.69	2.82
158.87	3.0
158.9	2.47
159.09	2.58
