depth(m)	initial_age(kiloyear)
33.3	702.28
33.4	707.79
34.7	737.45
34.8	740.47
34.9	743.5
35.0	746.53
35.1	749.55
35.2	752.58
35.3	755.9
35.4	760.41
35.5	764.92
35.6	769.43
35.7	773.94
35.8	778.46
35.9	782.97
36.0	785.71
36.02	786.26
36.12	789.0
36.22	791.73
37.12	819.5
37.32	826.27
37.42	829.65
37.52	833.38
37.72	841.29
37.82	845.25
38.02	853.5
38.12	857.88
38.22	862.25
38.32	866.63
38.42	871.0
39.72	908.75
40.72	937.39
41.32	954.5
42.32	979.64
42.42	982.16
43.82	1028.11
44.22	1038.88
44.32	1041.57
44.42	1044.26
44.52	1046.96
45.02	1060.42
45.12	1063.11
45.42	1071.19
46.02	1087.35
46.12	1090.04
