age(kyr) mean(permil) sigma(permil)
690.000000 3.649437 0.242203
691.000000 3.645159 0.234513
692.000000 3.640826 0.226331
693.000000 3.636439 0.217582
694.000000 3.631996 0.208176
695.000000 3.627496 0.198014
696.000000 3.622941 0.186983
697.000000 3.618761 0.174750
698.000000 3.616278 0.161265
699.000000 3.636907 0.151008
700.000000 3.680993 0.145027
701.000000 3.712214 0.141167
702.000000 3.719607 0.139150
703.000000 3.694677 0.138689
704.000000 3.681965 0.137454
705.000000 3.702203 0.137546
706.000000 3.735141 0.138521
707.000000 3.759131 0.137995
708.000000 3.774309 0.138526
709.000000 3.788847 0.139560
710.000000 3.808647 0.141406
711.000000 3.842749 0.143323
712.000000 3.893896 0.146475
713.000000 3.975263 0.149723
714.000000 4.101714 0.152713
715.000000 4.245440 0.155818
716.000000 4.390260 0.156197
717.000000 4.489086 0.154713
718.000000 4.541897 0.153306
719.000000 4.557084 0.151825
720.000000 4.508044 0.152033
721.000000 4.420279 0.151890
722.000000 4.336147 0.150799
723.000000 4.268653 0.150800
724.000000 4.193157 0.151954
725.000000 4.117215 0.153446
726.000000 4.050002 0.155622
727.000000 3.995780 0.158066
728.000000 3.954518 0.160244
729.000000 3.918192 0.161545
730.000000 3.884718 0.161880
731.000000 3.884109 0.162092
732.000000 3.913241 0.161138
733.000000 3.947811 0.160723
734.000000 3.978521 0.161252
735.000000 4.012565 0.161919
736.000000 4.049919 0.161276
737.000000 4.075946 0.161114
738.000000 4.081082 0.162963
739.000000 4.076409 0.165507
740.000000 4.071844 0.168403
741.000000 4.074870 0.171116
742.000000 4.107764 0.172794
743.000000 4.193029 0.173798
744.000000 4.334617 0.172343
745.000000 4.472472 0.164437
746.000000 4.530965 0.155743
747.000000 4.517890 0.149512
748.000000 4.470500 0.142694
749.000000 4.428568 0.136776
750.000000 4.398712 0.131252
751.000000 4.377659 0.127616
752.000000 4.356936 0.125999
753.000000 4.337687 0.126406
754.000000 4.312526 0.129105
755.000000 4.251138 0.133334
756.000000 4.173814 0.137786
757.000000 4.105116 0.142937
758.000000 4.044728 0.147553
759.000000 4.013834 0.151583
760.000000 3.990006 0.154016
761.000000 3.932349 0.156457
762.000000 3.877399 0.157180
763.000000 3.853169 0.158718
764.000000 3.863282 0.159399
765.000000 3.885642 0.160416
766.000000 3.896823 0.159969
767.000000 3.888791 0.156296
768.000000 3.854788 0.151791
769.000000 3.798987 0.146885
770.000000 3.734970 0.141102
771.000000 3.657080 0.135738
772.000000 3.589084 0.130246
773.000000 3.545565 0.126384
774.000000 3.526369 0.123361
775.000000 3.499005 0.121786
776.000000 3.463092 0.121789
777.000000 3.435979 0.122057
778.000000 3.412809 0.123768
779.000000 3.406149 0.125504
780.000000 3.413816 0.128786
781.000000 3.410985 0.132221
782.000000 3.393933 0.137201
783.000000 3.378333 0.142547
784.000000 3.369578 0.149068
785.000000 3.375857 0.156104
786.000000 3.387001 0.163720
787.000000 3.420458 0.171796
788.000000 3.511529 0.179490
789.000000 3.657571 0.186148
790.000000 3.818924 0.190453
791.000000 3.961602 0.190673
792.000000 4.100382 0.188579
793.000000 4.281319 0.184415
794.000000 4.455808 0.174198
795.000000 4.553026 0.162131
796.000000 4.576569 0.150855
797.000000 4.575803 0.140851
798.000000 4.557946 0.132549
799.000000 4.509144 0.125866
800.000000 4.452468 0.119902
801.000000 4.417925 0.115547
802.000000 4.393819 0.112532
803.000000 4.374012 0.111087
804.000000 4.328395 0.110225
805.000000 4.279952 0.111302
806.000000 4.232750 0.113930
807.000000 4.196561 0.117897
808.000000 4.161025 0.122602
809.000000 4.117168 0.127975
810.000000 4.062851 0.132612
811.000000 4.007345 0.136964
812.000000 3.960123 0.140980
813.000000 3.920684 0.144577
814.000000 3.870632 0.147572
815.000000 3.800719 0.149581
816.000000 3.738107 0.149728
817.000000 3.694706 0.150113
818.000000 3.667273 0.151993
819.000000 3.631549 0.154666
820.000000 3.589260 0.158809
821.000000 3.574804 0.164200
822.000000 3.589024 0.170384
823.000000 3.618778 0.176132
824.000000 3.696549 0.180262
825.000000 3.818134 0.180688
826.000000 3.898712 0.175798
827.000000 3.916648 0.167129
828.000000 3.895306 0.160288
829.000000 3.857647 0.155670
830.000000 3.810035 0.154289
831.000000 3.745828 0.154785
832.000000 3.684604 0.156789
833.000000 3.659431 0.159072
834.000000 3.670837 0.161528
835.000000 3.721558 0.163376
836.000000 3.767249 0.162474
837.000000 3.774354 0.157753
838.000000 3.750553 0.152494
839.000000 3.711474 0.145313
840.000000 3.686993 0.138381
841.000000 3.671063 0.132704
842.000000 3.631982 0.128588
843.000000 3.589761 0.126129
844.000000 3.534927 0.126573
845.000000 3.486657 0.129410
846.000000 3.451032 0.135066
847.000000 3.415975 0.143207
848.000000 3.381189 0.152850
849.000000 3.383842 0.161547
850.000000 3.445358 0.168833
851.000000 3.537304 0.172071
852.000000 3.589623 0.169293
853.000000 3.582049 0.162794
854.000000 3.544927 0.154712
855.000000 3.492343 0.147579
856.000000 3.439981 0.144074
857.000000 3.396685 0.145711
858.000000 3.343792 0.153435
859.000000 3.302675 0.164808
860.000000 3.284075 0.179847
861.000000 3.283454 0.197710
862.000000 3.305867 0.217384
863.000000 3.341275 0.236645
864.000000 3.398609 0.253781
865.000000 3.490741 0.266281
866.000000 3.632724 0.273262
867.000000 3.822514 0.273031
868.000000 4.006893 0.264656
869.000000 4.154563 0.251379
870.000000 4.278463 0.236632
871.000000 4.395899 0.219982
872.000000 4.497152 0.203430
873.000000 4.578768 0.188914
874.000000 4.636231 0.176872
875.000000 4.658161 0.167313
876.000000 4.625966 0.160384
877.000000 4.574415 0.154916
878.000000 4.531670 0.151556
879.000000 4.489400 0.148924
880.000000 4.451480 0.147989
