Depth	d18O
28.175	4.05
28.215	4.18
28.255	4.06
28.295	4.09
28.335	4.14
28.375	4.25
28.415	4.35
28.455	4.44
28.495	4.37
28.535	4.56
28.575	4.53
28.615	4.58
28.655	4.43
28.695	4.16
28.735	4.41
28.775	4.32
28.815	4.23
28.855	4.44
28.895	4.27
28.935	4.16
28.975	4.02
29.015	4.16
29.055	4.14
29.095	4.12
29.135	4.03
29.175	4.48
29.215	4.13
29.255	4.04
29.295	4.03
29.335	4.05
29.375	3.85
29.415	3.94
29.455	3.82
29.495	3.79
29.535	4.1
29.575	4.15
29.615	4.01
29.655	4.18
29.695	4.04
29.735	4.24
29.775	3.94
29.815	4.28
29.855	4.35
29.895	4.62
29.935	4.66
29.975	4.62
30.015	4.38
30.055	4.58
30.095	4.59
30.135	4.55
30.175	4.28
30.215	4.49
30.255	4.36
30.295	4.48
30.335	4.49
30.375	4.29
30.415	4.38
30.455	4.4
30.495	4.4
30.535	4.48
30.575	4.32
30.615	4.29
30.655	4.09
30.695	4.12
30.735	3.88
30.775	4.06
30.815	3.63
30.855	3.51
30.895	3.47
30.935	3.6
30.975	3.52
31.015	3.49
31.055	3.46
31.095	3.47
31.135	3.45
31.175	3.66
31.215	3.88
31.255	3.38
31.295	3.67
31.335	3.55
31.375	3.64
31.415	3.52
31.455	3.49
31.495	3.44
31.535	3.52
31.575	3.43
31.615	3.34
31.655	
31.695	3.48
31.735	4.04
31.775	3.63
31.815	3.57
31.855	3.73
31.895	3.82
31.935	3.86
31.975	4.05
32.015	3.97
32.055	3.98
32.095	3.98
32.135	4.05
32.175	4.06
32.215	4.19
32.255	4.22
32.295	4.37
32.335	4.34
32.375	4.17
32.415	4.33
32.455	4.49
32.495	4.53
32.535	4.24
32.575	4.42
32.615	4.34
32.655	4.32
32.695	3.92
32.735	3.78
32.775	3.88
32.815	4.03
32.855	3.93
32.895	4.12
32.935	4.3
32.975	4.42
33.015	4.39
33.055	4.49
33.095	4.92
33.135	4.54
33.175	4.72
33.215	4.61
33.255	4.27
33.295	4.26
33.335	4.2
33.375	4.15
33.415	3.91
33.455	3.99
33.495	4.07
33.535	4.04
33.575	3.87
33.615	3.79
33.655	3.87
33.695	3.77
33.735	3.78
33.775	3.74
33.815	3.9
33.855	3.81
33.895	3.82
33.935	4.02
33.975	3.9
34.015	4.24
34.055	3.94
34.095	3.89
34.135	3.9
34.175	3.93
34.215	3.97
34.255	3.92
34.295	3.9
34.335	4.09
34.375	3.97
34.415	4.49
34.455	4.58
34.495	4.56
34.535	4.42
34.575	4.7
34.615	4.4
34.655	4.8
34.695	4.54
34.735	4.45
34.775	4.59
34.815	4.42
34.855	4.49
34.895	4.16
34.935	4.27
34.975	4.47
35.015	4.01
35.055	4.24
35.135	3.78
35.175	3.76
35.215	3.66
35.255	3.62
35.295	3.54
35.335	3.65
35.375	3.9
35.415	3.74
35.455	3.69
35.495	3.58
35.535	3.46
35.575	3.51
35.615	3.8
35.655	4.1
35.695	4.32
35.735	4.19
35.775	4.6
35.815	4.8
35.855	4.64
35.895	4.45
35.935	4.21
35.975	4.17
36.015	4.34
36.055	3.91
36.095	4.25
36.135	3.91
36.175	3.76
36.215	3.9
36.255	3.83
36.295	4.21
36.335	4.24
36.375	4.4
36.415	4.35
36.455	4.6
36.495	4.62
36.535	4.54
36.575	4.52
36.615	4.37
36.655	4.35
36.695	4.13
36.735	3.98
36.775	4.03
36.815	3.95
36.855	3.95
36.895	3.74
36.935	3.75
36.975	3.9
37.015	3.89
37.055	4.07
37.095	4.3
