age(kyr) mean(permil) sigma(permil)
90.000000 3.730323 0.210968
91.000000 3.728356 0.203313
92.000000 3.726375 0.195158
93.000000 3.724379 0.186473
94.000000 3.722369 0.177228
95.000000 3.720345 0.167415
96.000000 3.718305 0.157122
97.000000 3.716232 0.146727
98.000000 3.713128 0.136934
99.000000 3.709281 0.130052
100.000000 3.709666 0.131673
101.000000 3.719072 0.139033
102.000000 3.726054 0.146722
103.000000 3.745204 0.151238
104.000000 3.808431 0.147834
105.000000 3.881573 0.139069
106.000000 3.910946 0.131872
107.000000 3.913578 0.135819
108.000000 3.938494 0.150053
109.000000 3.979002 0.160359
110.000000 3.998914 0.156944
111.000000 3.968061 0.141513
112.000000 3.906940 0.124843
113.000000 3.831531 0.118897
114.000000 3.734755 0.132005
115.000000 3.608422 0.152208
116.000000 3.485226 0.161549
117.000000 3.391779 0.161391
118.000000 3.289996 0.154005
119.000000 3.198799 0.137047
120.000000 3.119711 0.117090
121.000000 3.048585 0.100139
122.000000 3.021667 0.096001
123.000000 2.999479 0.104387
124.000000 2.974528 0.112785
125.000000 2.986155 0.132188
126.000000 3.059664 0.186048
127.000000 3.197902 0.258673
128.000000 3.379389 0.308894
129.000000 3.577547 0.337698
130.000000 3.781052 0.392885
131.000000 3.969475 0.832943
132.000000 4.063791 0.447435
133.000000 4.196736 0.583422
134.000000 4.399928 0.279671
135.000000 4.572834 0.222562
136.000000 4.719362 0.167486
137.000000 4.796677 0.119163
138.000000 4.823516 0.099973
139.000000 4.848614 0.099160
140.000000 4.836960 0.103717
141.000000 4.809779 0.105485
142.000000 4.768878 0.106498
143.000000 4.722671 0.110934
144.000000 4.690898 0.115231
145.000000 4.669178 0.119985
146.000000 4.641606 0.125173
147.000000 4.605838 0.128878
148.000000 4.572554 0.131458
149.000000 4.555039 0.131463
150.000000 4.550253 0.131316
151.000000 4.551999 0.132864
152.000000 4.560227 0.136608
153.000000 4.570565 0.141815
154.000000 4.590708 0.147571
155.000000 4.615805 0.153042
156.000000 4.637084 0.155030
157.000000 4.645797 0.152259
158.000000 4.638067 0.147325
159.000000 4.621041 0.141286
160.000000 4.597434 0.135503
161.000000 4.571751 0.131082
162.000000 4.546388 0.127764
163.000000 4.516786 0.125261
164.000000 4.487987 0.122878
165.000000 4.467702 0.122370
166.000000 4.446428 0.124397
167.000000 4.422405 0.127027
168.000000 4.404893 0.129601
169.000000 4.391973 0.132002
170.000000 4.370435 0.134036
171.000000 4.330170 0.135868
172.000000 4.286489 0.137439
173.000000 4.261704 0.137814
174.000000 4.273303 0.138219
175.000000 4.300291 0.137291
176.000000 4.323839 0.132724
177.000000 4.345484 0.125560
178.000000 4.365893 0.119967
179.000000 4.376764 0.119555
180.000000 4.361761 0.122514
181.000000 4.358242 0.123708
182.000000 4.373134 0.124179
183.000000 4.396399 0.124959
184.000000 4.430485 0.124385
185.000000 4.430488 0.124938
186.000000 4.396061 0.130740
187.000000 4.340946 0.141494
188.000000 4.263116 0.152897
189.000000 4.173339 0.162917
190.000000 4.072083 0.173187
191.000000 3.957970 0.182845
192.000000 3.860766 0.188340
193.000000 3.795099 0.187160
194.000000 3.773150 0.181893
195.000000 3.773545 0.174968
196.000000 3.743649 0.166841
197.000000 3.658950 0.159312
198.000000 3.555595 0.153970
199.000000 3.456700 0.148721
200.000000 3.387082 0.146010
201.000000 3.366450 0.152457
202.000000 3.407424 0.167479
203.000000 3.501452 0.181488
204.000000 3.587943 0.184162
205.000000 3.622654 0.177635
206.000000 3.619780 0.165647
207.000000 3.594568 0.150815
208.000000 3.567042 0.135405
209.000000 3.536105 0.123950
210.000000 3.486095 0.117144
211.000000 3.435206 0.112756
212.000000 3.406446 0.112527
213.000000 3.369012 0.115643
214.000000 3.332441 0.124184
215.000000 3.329086 0.142553
216.000000 3.357479 0.169835
217.000000 3.435517 0.204348
218.000000 3.560551 0.247738
219.000000 3.725187 0.295511
220.000000 3.911248 0.328875
221.000000 4.075017 0.331601
222.000000 4.182086 0.305252
223.000000 4.254218 0.264061
224.000000 4.299609 0.225042
225.000000 4.306430 0.198468
226.000000 4.275599 0.183111
227.000000 4.227889 0.176036
228.000000 4.190537 0.178048
229.000000 4.156855 0.186240
230.000000 4.105414 0.195659
231.000000 4.026384 0.201652
232.000000 3.932639 0.200991
233.000000 3.815453 0.189924
234.000000 3.704223 0.169084
235.000000 3.608633 0.145660
236.000000 3.496501 0.128783
237.000000 3.398198 0.129504
238.000000 3.325118 0.156460
239.000000 3.290290 0.206056
240.000000 3.314986 0.262979
241.000000 3.387699 0.309269
242.000000 3.508448 0.335962
243.000000 3.663975 0.338819
244.000000 3.837437 0.317974
245.000000 4.002603 0.277112
246.000000 4.134542 0.229841
247.000000 4.224400 0.192172
248.000000 4.301079 0.170142
249.000000 4.378652 0.156175
250.000000 4.445918 0.143503
251.000000 4.489394 0.131951
252.000000 4.511054 0.123519
253.000000 4.516012 0.120317
254.000000 4.504663 0.119689
255.000000 4.476911 0.119792
256.000000 4.438202 0.116604
257.000000 4.404296 0.111420
258.000000 4.385306 0.111839
259.000000 4.370004 0.120162
260.000000 4.361298 0.133043
261.000000 4.362314 0.143821
262.000000 4.362463 0.153407
263.000000 4.357132 0.169159
264.000000 4.333543 0.195015
265.000000 4.315873 0.219661
266.000000 4.333128 0.226503
267.000000 4.367800 0.214673
268.000000 4.396548 0.196811
269.000000 4.418331 0.181577
270.000000 4.440225 0.168165
271.000000 4.446857 0.153066
272.000000 4.442390 0.137974
273.000000 4.428497 0.129130
274.000000 4.401530 0.130645
275.000000 4.362392 0.141742
276.000000 4.328246 0.159947
277.000000 4.299787 0.179464
278.000000 4.264714 0.189300
279.000000 4.208870 0.184721
280.000000 4.126248 0.170137
281.000000 4.009932 0.152588
282.000000 3.909505 0.135090
283.000000 3.825807 0.124077
284.000000 3.738338 0.116692
285.000000 3.703786 0.108123
286.000000 3.701179 0.107212
287.000000 3.714214 0.118399
288.000000 3.756227 0.135432
289.000000 3.859483 0.149330
290.000000 3.987440 0.155935
291.000000 4.079002 0.156005
292.000000 4.140256 0.151662
293.000000 4.198066 0.143608
294.000000 4.241067 0.134509
295.000000 4.258591 0.131531
296.000000 4.251577 0.136094
297.000000 4.222783 0.145361
298.000000 4.196502 0.156568
299.000000 4.144269 0.169597
300.000000 4.076010 0.183327
301.000000 4.032749 0.197787
302.000000 4.020699 0.212352
303.000000 4.019263 0.225288
304.000000 4.019111 0.236269
305.000000 4.018977 0.245721
306.000000 4.018844 0.253940
307.000000 4.018712 0.261115
308.000000 4.018581 0.267402
309.000000 4.018451 0.272953
310.000000 4.018322 0.277919
