Depth	d18O
22.5	3.223
24.5	3.24
26.5	3.141
28.5	3.164
30.5	3.052
32.5	3.11
34.5	3.024
36.5	3.197
38.5	3.158
40.5	3.079
42.5	3.115
44.5	3.19
46.5	3.197
48.5	3.064
50.5	3.121
52.5	3.202
54.5	3.028
56.5	3.271
58.5	3.165
60.5	3.082
62.5	3.038
64.5	3.202
66.5	3.192
68.5	2.926
70.5	2.855
72.5	2.853
74.5	3.128
76.5	3.166
78.5	3.064
80.5	3.886
84.5	3.114
86.5	3.157
88.5	3.084
90.5	3.073
92.5	3.177
94.5	3.173
98.5	3.25
100.5	3.264
104.5	3.104
106.5	3.07
108.5	3.288
110.5	2.953
112.5	3.233
114.5	3.174
116.5	2.826
118.5	3.153
120.5	3.691
122.5	3.16
124.5	3.362
126.5	3.606
128.5	3.231
130.5	3.267
132.5	3.28
134.5	3.433
136.5	3.246
138.5	3.199
140.5	3.346
142.5	3.383
144.5	3.274
146.5	3.478
148.5	3.401
150.5	4.111
152.5	3.583
154.5	3.314
158.5	3.568
160.5	3.864
162.5	3.262
164.5	3.788
166.5	3.535
168.5	3.717
170.5	3.546
172.5	3.035
174.5	3.68
176.5	3.949
178.5	3.807
180.5	3.32
184.5	3.664
186.5	3.665
188.5	3.646
190.5	3.781
192.5	3.362
194.5	3.585
196.5	3.751
198.5	3.772
200.5	3.97
202.5	3.728
206.5	3.969
208.5	4.015
210.5	3.982
212.5	4.058
214.5	3.93
216.5	3.756
218.5	4.075
220.5	3.912
222.5	4.109
226.5	4.117
228.5	4.063
230.5	4.253
232.5	4.086
234.5	4.057
236.5	3.954
238.5	4.015
240.5	4.146
242.5	3.934
244.5	3.89
246.5	4.322
248.5	3.939
250.5	4.167
252.5	3.801
256.5	4.397
258.5	4.25
260.5	4.226
262.5	4.45
264.5	4.654
266.5	4.377
268.5	4.357
270.5	4.302
272.5	4.458
274.5	4.483
276.5	4.61
278.5	4.463
280.5	4.65
282.5	4.667
284.5	4.628
286.5	4.404
288.5	4.764
290.5	4.468
294.5	4.196
296.5	4.738
298.5	4.969
300.5	5.063
302.5	4.925
304.5	5.032
306.5	4.047
310.5	5.097
314.5	5.068
316.5	4.908
318.5	4.903
320.5	4.91
322.5	4.873
324.5	5.075
326.5	4.709
328.5	4.919
330.5	4.834
332.5	4.904
334.5	4.946
336.5	5.04
338.5	4.638
340.5	4.672
342.5	5.0
344.5	5.114
346.5	4.96
348.5	4.96
350.5	5.178
352.5	4.726
354.5	4.785
356.5	4.818
358.5	4.697
360.5	4.908
362.5	4.604
364.5	4.729
366.5	4.93
368.5	4.745
370.5	4.784
372.5	4.997
374.5	4.948
376.5	4.928
378.5	4.895
380.5	4.862
382.5	5.095
384.5	4.944
386.5	4.733
388.5	4.952
390.5	4.912
392.5	4.853
394.5	4.696
396.5	4.676
398.5	4.695
400.5	4.956
402.5	4.972
404.5	4.698
406.5	4.946
408.5	4.977
410.5	4.664
412.5	4.827
414.5	5.02
416.5	4.799
418.5	4.694
420.5	4.742
422.5	4.759
424.5	4.91
426.5	4.943
428.5	4.826
430.5	4.859
432.5	4.695
434.5	4.811
436.5	4.778
438.5	4.894
440.5	4.843
442.5	4.815
444.5	4.77
446.5	4.726
448.5	4.719
451.0	4.796
457.0	4.883
459.0	4.856
463.0	4.773
465.0	4.953
467.0	4.786
469.0	4.831
473.0	4.586
475.0	4.748
477.0	4.708
481.0	4.758
483.0	4.83
485.0	4.493
487.0	4.829
489.0	4.391
491.0	4.767
493.0	4.511
495.0	4.766
497.0	4.811
499.0	4.747
501.0	4.673
503.0	4.772
505.0	4.346
507.0	4.484
509.0	4.537
511.0	4.563
513.0	4.577
515.0	4.534
517.0	4.66
519.0	4.403
521.0	4.507
525.0	4.671
527.0	4.432
529.0	4.566
531.0	4.716
535.0	4.493
537.0	4.379
541.0	4.506
543.0	4.619
545.0	4.628
547.0	4.691
549.0	4.726
551.0	4.579
553.0	4.605
555.0	4.663
557.0	4.619
559.0	4.835
561.0	4.718
563.0	4.721
565.0	4.614
567.0	4.53
571.0	4.64
573.0	4.325
575.0	4.454
579.0	4.501
581.0	4.751
583.0	4.596
585.0	4.583
589.0	4.596
