depth(m)	initial_age(kiloyear)
60.0	779.732
60.02	779.905
60.04	780.078
60.08	780.424
60.12	780.77
60.16	781.116
60.2	781.462
60.24	781.808
60.28	782.154
60.32	782.5
60.4	783.192
60.44	783.537
60.52	784.229
60.56	784.575
60.6	784.921
60.64	785.267
60.68	785.613
60.72	785.959
60.76	786.305
60.8	786.651
60.84	786.997
60.88	787.343
60.92	787.689
60.96	788.035
61.0	788.381
61.04	788.727
61.08	789.073
61.12	789.419
61.16	789.765
61.2	790.111
61.24	790.457
61.28	790.803
61.32	791.149
61.36	791.495
61.4	791.841
61.44	792.187
61.48	792.533
61.5	792.706
61.54	793.052
61.58	793.398
61.62	793.744
61.66	794.09
61.7	794.435
61.74	794.781
61.78	795.127
61.82	796.124
61.86	797.453
61.9	798.782
61.94	800.11
61.98	801.439
62.02	802.768
62.06	804.096
62.1	805.425
62.14	806.754
62.18	807.619
62.22	808.097
62.26	808.575
62.3	809.053
62.34	809.531
62.38	810.009
62.42	810.487
62.46	810.965
62.5	811.443
62.54	811.922
62.58	812.4
62.62	812.878
62.66	813.356
62.7	813.834
62.74	814.312
62.78	814.79
62.82	815.268
62.86	815.746
62.9	816.224
62.94	816.703
62.98	817.181
63.0	817.42
63.04	817.803
63.08	818.1
63.12	818.396
63.16	818.693
63.2	818.989
63.24	819.286
63.28	819.582
63.32	819.878
63.36	820.175
63.4	820.471
63.44	820.768
63.48	821.064
63.52	821.361
63.56	821.657
63.6	821.954
63.64	822.25
63.68	822.547
63.72	822.843
63.76	823.139
63.8	823.436
63.84	823.732
63.88	824.029
63.92	824.325418
63.92	824.325
63.96	824.622
64.0	824.918
64.04	825.215
64.08	825.511
64.12	825.808
64.16	826.104
64.2	826.4
64.24	826.697
64.28	826.993
64.36	827.586
64.4	827.883
64.44	828.179
64.48	828.476
64.5	828.624
64.54	828.92
64.58	829.217
64.62	829.513
64.66	829.81
64.7	830.106
64.74	830.403
64.78	830.699
64.82	830.995
64.86	831.292
64.9	831.588
64.94	831.885
64.98	832.181
65.02	832.478
65.06	832.774
65.1	833.071
65.14	833.367
65.18	833.664
65.22	833.96
65.26	834.256
65.3	834.553
65.34	834.849
65.34	834.849
65.38	835.146
65.42	835.442
65.46	835.739
65.5	836.035
65.54	836.332
65.58	836.628
65.62	836.925
65.65	837.147
65.66	837.221
65.69	837.443
65.7	837.517
65.73	837.74
65.74	837.814
65.77	838.036
65.78	838.11
65.81	838.333
65.85	838.629
65.89	838.926
65.93	839.222
65.97	839.518
66.01	839.815
66.05	840.111
66.09	840.408
66.13	840.704
66.15	840.9265
66.19	841.149
66.23	841.445
66.27	841.742
66.31	842.038
66.35	842.335
66.39	842.631
66.43	842.928
66.47	843.224
66.51	843.521
66.55	843.817
66.59	844.113
66.63	844.41
66.67	844.706
66.71	845.003
66.75	845.299
66.79	845.596
66.83	845.892
66.87	846.189
66.91	846.485
66.95	846.782
66.99	847.078
67.03	847.374
67.07	847.671
67.11	847.967
67.15	848.264
67.19	848.56
67.27	849.153
67.31	849.45
67.39	850.043
67.43	850.339
67.47	850.635
67.51	850.932
67.55	851.228
67.59	851.525
67.63	851.821
67.65	851.969
67.69	852.266
67.73	852.562
67.81	853.155
67.85	853.452
67.89	853.748
67.93	854.045
68.01	854.638
68.05	854.934
68.13	855.527
68.29	856.713
68.33	857.009
68.37	857.306
68.45	857.899
68.49	858.195
68.53	858.491
68.57	859.382
68.69	863.75
68.77	866.662
68.81	868.119
68.85	869.575
68.89	871.031
68.93	872.396
68.97	873.351
69.01	874.306
69.05	875.261
69.09	876.216
69.13	877.171
69.15	877.648
69.31	881.467
69.35	882.422
69.39	883.377
69.43	884.332
69.47	885.287
69.51	886.241
69.55	887.196
69.59	888.151
69.62	888.867
69.66	889.822
69.7	890.777
69.74	891.732
69.78	892.687
69.82	893.641
69.86	894.596
69.9	895.551
69.94	896.506
69.98	897.461
70.02	898.416
70.06	899.37
70.1	900.325
70.14	901.28
70.18	902.235
70.22	903.19
70.26	904.145
70.3	905.099
70.34	906.054
70.38	907.009
70.4	898.893
70.44	908.441
70.48	909.396
70.52	910.351
70.56	911.306
70.6	912.261
70.64	913.215
70.68	914.17
70.72	915.125
70.88	918.944
70.92	919.899
70.96	920.854
71.0	921.592
71.08	922.32
71.12	922.684
71.16	923.048
71.2	923.412
71.24	923.776
71.28	924.14
71.32	924.504
71.36	924.869
71.4	925.233
71.44	925.597
71.48	925.961
71.52	926.325
71.56	926.689
71.6	927.053
71.64	927.417
71.68	927.781
71.72	928.145
71.76	928.509
71.8	928.873
71.84	929.237
71.88	929.594
71.9	929.734
71.94	930.013
71.98	930.292
72.02	930.571
72.06	930.85
72.1	931.13
72.14	931.409
72.18	931.688
72.22	931.967
72.26	932.246
72.3	932.525
72.34	932.804
72.38	933.083
72.42	933.363
72.46	933.642
72.5	933.921
72.54	934.2
72.58	934.479
72.62	934.758
72.66	935.037
72.7	935.316
72.74	935.596
72.78	935.875
72.82	936.154
72.86	936.433
72.9	936.712
72.94	936.991
72.98	937.27
73.02	937.55
73.06	937.829
73.14	938.387
73.18	938.666
73.22	938.945
73.26	939.224
73.3	939.503
73.34	939.783
73.38	940.062
73.4	940.201
73.44	940.48
73.48	940.759
73.52	941.039
73.56	941.318
73.6	941.597
73.64	941.876
73.68	942.155
73.72	942.434
73.76	942.713
73.8	942.993
73.84	943.272
73.88	943.551
73.92	943.83
73.96	944.109
74.0	944.388
74.04	944.667
74.08	944.946
74.12	945.226
74.2	945.784
74.24	946.063
74.28	946.342
74.32	946.621
74.36	946.9
74.4	947.179
74.44	947.459
74.48	947.738
74.52	948.017
74.56	948.296
74.6	948.575
74.64	948.854
74.68	949.133
74.72	949.412
74.76	949.692
74.8	949.971
74.84	950.25
74.88	950.529
74.9	950.669
74.94	950.948
74.98	951.227
75.02	951.635
75.06	952.57
75.1	953.505
75.14	954.44
75.18	955.375
75.22	956.31
75.26	957.245
75.46	961.919
75.5	962.854
75.54	963.332
75.58	963.807
75.62	964.283
75.66	964.758
75.7	965.234
75.74	965.709
75.78	966.185
75.82	966.661
75.86	967.136
75.9	967.612
75.94	968.087
75.98	968.563
76.02	969.038
76.06	969.514
76.1	969.99
76.18	970.941
76.22	971.416
76.26	971.892
76.3	972.367
76.34	972.843
76.38	973.319
76.42	973.794
76.46	974.27
76.5	974.745
76.54	975.221
76.58	975.696
76.72	977.361
76.76	977.836
76.8	978.312
76.84	978.788
76.88	979.263
76.92	979.739
76.96	980.214
77.0	980.69
77.04	981.165
77.12	982.117
77.2	983.068
77.24	983.543
77.28	984.019
77.32	984.494
77.36	984.97
77.4	985.446
77.44	985.921
77.48	986.397
77.52	986.872
77.56	987.348
77.6	987.823
77.64	988.196
77.68	988.558
77.72	988.92
77.76	989.282
77.8	989.643
77.84	990.005
77.88	990.367
77.92	990.728
77.96	991.09
78.0	991.452
78.04	991.814
78.08	992.175
78.1	992.356
78.14	992.718
78.18	993.079
78.22	993.441
78.26	993.803
78.3	994.165
78.34	994.526
78.38	994.888
78.42	995.25
78.46	995.611
78.5	995.973
78.54	996.335
78.58	996.697
78.62	997.058
78.66	997.42
78.7	997.782
78.78	998.505
78.82	998.867
78.86	999.228
78.9	999.59
78.94	999.952
78.98	1000.314
79.02	1000.675
79.06	1001.037
79.1	1001.399
79.22	1002.484
79.26	1002.846
79.3	1003.207
79.34	1003.569
79.38	1003.931
79.42	1004.33
79.46	1004.882
79.5	1005.433
79.54	1005.985
79.58	1006.536
79.64	1007.363
79.68	1007.915
79.72	1008.466
79.76	1009.018
79.8	1009.569
79.84	1010.121
79.92	1011.224
80.0	1012.327
80.04	1012.878
80.08	1013.429
80.12	1013.981
80.16	1014.532
80.2	1015.084
80.24	1015.635
80.28	1016.187
80.32	1016.738
80.4	1017.841
80.44	1018.393
80.48	1018.944
80.56	1020.047
80.6	1020.599
80.64	1021.15
80.68	1021.702
80.72	1022.253
80.76	1022.804
80.8	1023.356
80.84	1023.907
80.88	1024.459
80.92	1025.01
80.96	1025.562
81.0	1026.113
81.04	1026.665
81.08	1027.216
81.1	1027.492
81.14	1028.043
81.18	1028.595
81.22	1029.146
81.26	1029.698
81.3	1030.249
81.34	1030.801
81.38	1031.352
81.42	1031.904
81.46	1032.455
81.5	1033.007
81.54	1033.558
81.58	1034.11
81.62	1034.661
81.66	1035.212
81.7	1035.764
81.74	1036.315
81.78	1036.867
81.82	1037.418
81.86	1037.97
81.9	1038.521
81.94	1039.073
81.98	1039.624
82.02	1040.176
82.06	1040.727
82.1	1041.279
82.14	1041.83
82.18	1042.382
82.22	1042.933
82.26	1043.484
82.3	1044.036
82.34	1044.587
82.38	1045.139
82.42	1045.69
82.46	1046.242
82.5	1046.793
82.54	1047.345
82.58	1047.896
82.6	1048.172
82.64	1048.723
82.68	1049.275
82.72	1049.826
82.76	1050.378
82.8	1050.929
82.84	1051.481
82.88	1052.032
82.92	1052.584
82.96	1053.135
83.08	1054.238
83.12	1055.341
83.16	1055.892
83.2	1056.444
83.24	1056.995
83.28	1057.547
83.32	1058.098
83.36	1058.65
83.4	1054.7895
83.4	1059.2015
83.44	1059.753
83.48	1060.304
83.52	1060.8555
83.56	1061.407
83.64	1062.51
83.68	1063.062
83.72	1063.613
83.76	1064.164
83.8	1064.716
83.84	1065.267
83.88	1065.819
83.92	1066.37
83.96	1066.922
84.0	1067.473
84.04	1068.025
84.08	1068.576
84.16	1069.679
