depth(m)	initial_age(kiloyear)
5.24	100.6015
5.29	101.934
5.34	103.2625
5.39	104.575
5.44	105.8875
5.49	107.2
5.54	108.5
5.59	109.75
5.64	111.0
5.69	112.25
5.74	113.5
5.79	114.75
5.84	116.0
5.89	117.25
5.94	118.4975
5.99	119.735
6.04	120.9725
6.09	122.21
6.14	123.44
6.19	124.64
6.24	125.84
6.29	127.04
6.34	128.2335
6.39	129.401
6.44	130.5685
6.49	131.736
6.54	132.878
6.59	133.918
6.64	134.958
6.69	135.998
6.74	137.0135
6.79	137.931
6.84	138.8485
6.89	139.766
6.94	140.6835
6.99	141.601
7.04	142.5185
7.09	143.436
7.14	144.333
7.19	145.148
7.24	145.963
7.29	146.778
7.34	147.5906667
7.39	148.394
7.44	149.1973333
7.49	150.0006667
7.54	150.804
7.59	151.6073333
7.64	152.5
7.69	153.75
7.74	155.0
7.79	156.25
7.84	157.5
7.89	158.75
7.94	160.0
7.99	161.25
8.04	162.5
8.09	163.75
8.14	165.0
8.19	166.25
8.24	167.5125
8.29	168.825
8.34	170.1375
8.39	171.45
8.44	172.8
8.49	174.3
8.54	175.8
8.59	177.3
8.64	178.76
8.69	180.06
8.74	181.36
8.79	182.66
8.84	183.96
8.89	185.28
8.94	186.68
8.99	188.08
9.04	189.5315
9.09	191.189
9.14	192.8465
9.19	194.504
9.24	196.209
9.29	198.104
9.34	199.999
9.39	201.894
9.44	203.789
9.49	205.684
9.54	207.64
9.59	209.84
9.64	212.04
9.69	214.24
9.74	216.343
9.79	218.058
9.84	219.773
9.89	221.488
9.94	223.1885
9.99	224.831
10.04	226.4735
10.09	228.116
10.14	229.7155
10.19	231.143
10.24	232.5705
10.29	233.998
10.34	235.426
10.39	236.9915
10.44	239.099
10.49	241.2065
10.54	243.314
10.59	245.4215
10.64	247.529
