age(kyr) mean(permil) sigma(permil)
1380.000000 3.633162 0.335763
1381.000000 3.630503 0.330921
1382.000000 3.627823 0.325893
1383.000000 3.625121 0.320665
1384.000000 3.622396 0.315221
1385.000000 3.619649 0.309542
1386.000000 3.616879 0.303606
1387.000000 3.614087 0.297390
1388.000000 3.611271 0.290868
1389.000000 3.608433 0.284013
1390.000000 3.605571 0.276795
1391.000000 3.602685 0.269185
1392.000000 3.599776 0.261155
1393.000000 3.596843 0.252676
1394.000000 3.593886 0.243720
1395.000000 3.590904 0.234255
1396.000000 3.587898 0.224245
1397.000000 3.584868 0.213641
1398.000000 3.581812 0.202373
1399.000000 3.579274 0.190267
1400.000000 3.587948 0.178689
1401.000000 3.620661 0.172672
1402.000000 3.670292 0.168688
1403.000000 3.732547 0.164934
1404.000000 3.795761 0.162067
1405.000000 3.849276 0.160284
1406.000000 3.890643 0.158227
1407.000000 3.920873 0.155861
1408.000000 3.941851 0.153495
1409.000000 3.948094 0.151613
1410.000000 3.943271 0.150170
1411.000000 3.926519 0.148801
1412.000000 3.897624 0.148098
1413.000000 3.862103 0.146345
1414.000000 3.830642 0.144089
1415.000000 3.802385 0.142316
1416.000000 3.775273 0.140658
1417.000000 3.748594 0.139060
1418.000000 3.722072 0.138309
1419.000000 3.689954 0.137839
1420.000000 3.649951 0.137710
1421.000000 3.605906 0.137217
1422.000000 3.558102 0.136066
1423.000000 3.506036 0.136383
1424.000000 3.446595 0.137626
1425.000000 3.386347 0.138177
1426.000000 3.333839 0.137634
1427.000000 3.289182 0.134753
1428.000000 3.254731 0.132546
1429.000000 3.232128 0.130875
1430.000000 3.213165 0.129685
1431.000000 3.195354 0.130041
1432.000000 3.179621 0.130477
1433.000000 3.163219 0.130545
1434.000000 3.144293 0.130106
1435.000000 3.126932 0.129564
1436.000000 3.117061 0.130303
1437.000000 3.111292 0.131846
1438.000000 3.108032 0.134281
1439.000000 3.109019 0.137448
1440.000000 3.115772 0.141722
1441.000000 3.125694 0.146575
1442.000000 3.138501 0.151711
1443.000000 3.153194 0.156392
1444.000000 3.169142 0.161261
1445.000000 3.190128 0.166566
1446.000000 3.215430 0.172437
1447.000000 3.246216 0.178644
1448.000000 3.281905 0.184395
1449.000000 3.327951 0.189665
1450.000000 3.392141 0.193866
1451.000000 3.472962 0.196965
1452.000000 3.568248 0.199330
1453.000000 3.674026 0.200634
1454.000000 3.782071 0.200217
1455.000000 3.880826 0.197153
1456.000000 3.959269 0.193104
1457.000000 4.013242 0.189038
1458.000000 4.038609 0.185442
1459.000000 4.040140 0.182377
1460.000000 4.020940 0.180313
1461.000000 3.981778 0.178817
1462.000000 3.925323 0.178022
1463.000000 3.857660 0.178070
1464.000000 3.785462 0.177677
1465.000000 3.716273 0.176421
1466.000000 3.653100 0.174723
1467.000000 3.599170 0.173394
1468.000000 3.553232 0.172571
1469.000000 3.513514 0.172533
1470.000000 3.479526 0.173341
1471.000000 3.447370 0.175083
1472.000000 3.412324 0.177768
1473.000000 3.378779 0.180079
1474.000000 3.346004 0.182193
1475.000000 3.314356 0.184166
1476.000000 3.286473 0.186227
1477.000000 3.259297 0.188302
1478.000000 3.235234 0.190237
1479.000000 3.218882 0.190711
1480.000000 3.209990 0.191794
1481.000000 3.205700 0.193383
1482.000000 3.208725 0.195060
1483.000000 3.218679 0.196717
1484.000000 3.235340 0.198051
1485.000000 3.255358 0.199058
1486.000000 3.282992 0.200410
1487.000000 3.317973 0.202039
1488.000000 3.359772 0.203613
1489.000000 3.410200 0.205523
1490.000000 3.472544 0.207433
1491.000000 3.549018 0.209040
1492.000000 3.637217 0.209971
1493.000000 3.732919 0.209223
1494.000000 3.826624 0.206084
1495.000000 3.910897 0.201269
1496.000000 3.980098 0.196171
1497.000000 4.029311 0.191837
1498.000000 4.059331 0.188321
1499.000000 4.072749 0.185904
1500.000000 4.072422 0.184013
1501.000000 4.065025 0.182689
1502.000000 4.050516 0.182168
1503.000000 4.030968 0.182426
1504.000000 4.003833 0.182766
1505.000000 3.972519 0.182871
1506.000000 3.937006 0.182793
1507.000000 3.896707 0.182324
1508.000000 3.850446 0.182122
1509.000000 3.797141 0.182860
1510.000000 3.740695 0.183879
1511.000000 3.688555 0.183598
1512.000000 3.641800 0.180861
1513.000000 3.599680 0.176983
1514.000000 3.566392 0.173288
1515.000000 3.541712 0.169935
1516.000000 3.523598 0.167281
1517.000000 3.512018 0.164900
1518.000000 3.507504 0.162640
1519.000000 3.509173 0.161081
1520.000000 3.518872 0.160170
1521.000000 3.541686 0.160208
1522.000000 3.575492 0.160627
1523.000000 3.620279 0.161479
1524.000000 3.671027 0.161339
1525.000000 3.722701 0.159092
1526.000000 3.774428 0.156210
1527.000000 3.824036 0.154201
1528.000000 3.873054 0.152821
1529.000000 3.926315 0.152636
1530.000000 3.984324 0.151815
1531.000000 4.041857 0.148894
1532.000000 4.088968 0.146439
1533.000000 4.122378 0.145084
1534.000000 4.143244 0.144384
1535.000000 4.157440 0.144004
1536.000000 4.170319 0.144112
1537.000000 4.181309 0.143668
1538.000000 4.184023 0.143653
1539.000000 4.165582 0.144638
1540.000000 4.128575 0.146632
1541.000000 4.079649 0.148649
1542.000000 4.024333 0.151227
1543.000000 3.965368 0.153793
1544.000000 3.903968 0.155630
1545.000000 3.847408 0.156138
1546.000000 3.797803 0.156955
1547.000000 3.757885 0.158709
1548.000000 3.727047 0.160712
1549.000000 3.703302 0.162944
1550.000000 3.684218 0.164906
1551.000000 3.667811 0.165610
1552.000000 3.647832 0.166659
1553.000000 3.628349 0.167696
1554.000000 3.613908 0.167489
1555.000000 3.606145 0.167988
1556.000000 3.600302 0.167946
1557.000000 3.594680 0.166978
1558.000000 3.586594 0.165912
1559.000000 3.576768 0.164733
1560.000000 3.568038 0.163437
1561.000000 3.559862 0.162353
1562.000000 3.548849 0.161681
1563.000000 3.534859 0.160463
1564.000000 3.524871 0.159527
1565.000000 3.522016 0.158814
1566.000000 3.523663 0.158927
1567.000000 3.531716 0.160156
1568.000000 3.549709 0.161899
1569.000000 3.578194 0.164354
1570.000000 3.621574 0.166981
1571.000000 3.674978 0.169154
1572.000000 3.737781 0.171160
1573.000000 3.799970 0.170982
1574.000000 3.855982 0.167926
1575.000000 3.890062 0.164507
1576.000000 3.901875 0.161259
1577.000000 3.890806 0.158107
1578.000000 3.865591 0.155842
1579.000000 3.828792 0.153957
1580.000000 3.790031 0.152601
1581.000000 3.751610 0.150598
1582.000000 3.715482 0.148881
1583.000000 3.683157 0.147439
1584.000000 3.658021 0.146554
1585.000000 3.642050 0.145917
1586.000000 3.633181 0.146016
1587.000000 3.629214 0.145626
1588.000000 3.625395 0.146531
1589.000000 3.616999 0.147869
1590.000000 3.600608 0.148310
1591.000000 3.575627 0.149723
1592.000000 3.544138 0.151047
1593.000000 3.512012 0.151543
1594.000000 3.479552 0.151839
1595.000000 3.450955 0.151380
1596.000000 3.426457 0.149026
1597.000000 3.407484 0.146455
1598.000000 3.395245 0.144567
1599.000000 3.390418 0.143126
1600.000000 3.394445 0.141958
1601.000000 3.409439 0.140757
1602.000000 3.428066 0.138965
1603.000000 3.448139 0.136995
1604.000000 3.474163 0.134396
1605.000000 3.501606 0.131451
1606.000000 3.532020 0.129570
1607.000000 3.562501 0.128202
1608.000000 3.589700 0.126536
1609.000000 3.616807 0.123513
1610.000000 3.638563 0.120577
1611.000000 3.650805 0.117936
1612.000000 3.650895 0.116289
1613.000000 3.639884 0.115969
1614.000000 3.622203 0.116201
1615.000000 3.603274 0.117450
1616.000000 3.584052 0.118540
1617.000000 3.563501 0.119867
1618.000000 3.547427 0.121882
1619.000000 3.537842 0.124674
1620.000000 3.530753 0.128563
1621.000000 3.528120 0.132623
1622.000000 3.526990 0.137618
1623.000000 3.527790 0.143373
1624.000000 3.529653 0.149779
1625.000000 3.527410 0.157277
1626.000000 3.519439 0.165453
1627.000000 3.510309 0.173448
1628.000000 3.502550 0.181207
1629.000000 3.498768 0.188598
1630.000000 3.503000 0.195323
1631.000000 3.514228 0.201786
1632.000000 3.531333 0.208307
1633.000000 3.555675 0.214763
1634.000000 3.584479 0.220260
1635.000000 3.614324 0.224823
1636.000000 3.645326 0.228386
