depth(m)	initial_age(kiloyear)
8.45	302.11
8.48	303.95
8.51	305.78
8.54	307.62
8.57	309.45
8.6	311.29
8.63	313.12
8.65	314.34
8.68	316.18
8.71	318.01
8.74	319.85
8.76	321.07
8.79	322.9
8.82	324.38
8.85	325.85
8.88	327.31
8.91	328.78
8.94	330.25
8.97	331.39
9.0	332.49
9.03	333.59
9.06	334.69
9.09	335.79
9.12	336.79
9.15	337.77
9.18	338.75
9.3	341.86
9.33	342.45
9.36	343.04
9.39	343.62
9.42	344.21
9.45	344.8
9.48	345.4
9.51	346.13
9.57	347.68
9.6	348.56
9.75	352.96
9.78	353.84
9.81	354.72
9.84	355.6
9.9	357.36
9.93	358.25
9.96	359.13
9.99	360.01
10.02	360.89
10.05	361.77
10.08	362.65
10.11	363.53
10.14	364.41
10.17	365.29
10.2	366.17
10.23	367.05
10.26	367.93
10.29	368.81
10.38	371.45
10.44	373.21
10.5	374.97
10.53	375.85
10.56	376.74
10.59	377.62
10.68	380.26
10.71	381.08
10.77	382.55
10.98	386.68
11.04	387.86
11.13	389.62
11.16	390.2
11.19	390.79
11.25	391.96
11.28	392.55
11.31	393.14
11.34	393.73
11.37	394.31
11.4	394.9
11.43	395.49
11.46	396.07
11.47	396.27
11.5	396.86
11.53	397.44
11.56	398.03
11.59	398.62
11.62	399.2
11.68	400.38
11.71	400.97
11.74	401.55
11.77	402.14
11.83	403.31
11.86	403.9
11.89	404.49
11.92	405.07
11.95	405.66
12.01	406.84
12.04	407.42
12.76	421.51
12.81	422.49
12.85	423.27
12.91	424.45
12.95	425.23
13.06	427.38
13.11	428.58
13.15	429.61
13.21	431.37
13.31	434.3
13.35	435.48
13.41	437.24
13.45	438.41
13.51	440.17
13.56	441.64
13.61	443.11
13.65	444.28
13.71	446.04
13.76	447.51
13.81	448.98
13.85	450.15
13.91	451.91
13.95	453.09
14.01	454.85
14.07	456.61
14.11	457.78
14.15	458.96
14.21	460.72
14.26	462.18
14.31	463.65
14.35	464.83
14.41	466.59
14.45	467.76
14.51	469.52
14.56	470.99
14.65	473.63
14.71	475.39
14.76	476.86
14.81	478.33
14.85	479.5
14.91	481.43
14.95	482.74
15.01	484.85
15.07	487.05
15.11	488.52
15.15	489.98
15.21	492.18
15.26	494.02
15.31	495.85
15.36	497.69
15.41	499.52
15.46	501.24
15.56	504.5
15.71	509.39
15.76	511.02
15.86	514.28
15.91	516.0
16.01	519.67
16.06	521.74
16.11	524.18
16.16	526.63
16.21	529.07
16.26	531.52
16.31	533.57
16.36	535.53
16.41	537.49
16.46	539.44
16.51	541.4
16.56	543.36
16.61	545.31
16.66	547.27
16.76	551.18
16.82	553.53
16.87	555.49
16.91	557.05
17.01	560.97
17.06	562.92
17.11	564.88
17.16	566.84
17.26	571.1
17.31	573.55
17.36	575.99
17.41	578.44
17.51	583.33
17.56	585.78
17.66	590.67
17.71	593.11
17.76	596.05
17.86	602.16
17.91	605.22
17.96	608.28
18.01	611.34
18.07	614.35
18.11	615.65
18.21	618.65
18.26	619.85
18.31	620.83
18.41	622.78
18.46	623.76
18.51	624.74
18.56	625.72
18.61	626.7
18.66	627.67
18.71	628.65
18.81	630.61
18.86	631.59
18.91	632.57
18.96	633.54
19.01	634.52
19.06	635.5
19.11	636.48
19.16	637.46
19.21	638.44
19.26	639.41
19.31	640.39
19.36	641.37
19.46	643.33
19.51	644.31
19.56	645.28
19.61	646.26
19.66	647.24
19.71	648.22
19.76	649.2
19.81	650.18
19.86	651.15
19.91	652.13
19.96	653.11
20.01	654.09
20.06	655.07
20.11	656.05
20.16	657.02
20.21	658.0
20.26	658.98
20.31	659.96
20.36	660.94
20.41	661.92
20.46	662.89
20.51	663.87
20.56	664.85
20.61	665.83
20.66	666.81
20.71	667.79
20.76	668.76
20.81	669.74
20.86	670.72
20.91	671.7
20.96	672.68
21.01	673.66
21.06	674.63
21.11	675.61
21.16	676.59
21.21	677.57
21.26	678.55
21.31	679.53
21.36	680.5
21.41	681.48
21.46	682.46
21.51	683.44
21.56	684.42
21.61	685.4
21.66	686.37
21.76	688.68
21.81	689.9
21.86	691.22
21.91	692.69
21.96	694.15
22.01	695.62
22.11	698.56
