Depth	d18O
32.3	3.53
32.4	3.56
32.5	3.21
32.6	3.9
33.0	2.97
33.1	3.79
33.2	3.78
33.3	3.92
33.4	3.86
34.7	3.92
34.8	3.67
34.9	4.06
35.0	3.38
35.1	3.56
35.2	3.2
35.3	3.71
35.4	3.7
35.5	3.45
35.6	2.75
35.7	2.96
35.8	2.58
35.9	3.52
36.0	3.97
36.02	3.78
36.12	3.95
36.22	3.92
37.12	3.51
37.32	3.86
37.42	3.9
37.52	4.08
37.72	3.96
37.82	3.09
38.02	3.3
38.12	3.61
38.22	3.53
38.32	3.71
38.42	3.64
39.72	3.68
40.72	2.67
41.32	3.89
42.32	3.83
42.42	2.7
43.82	3.0
44.22	3.44
44.32	3.54
44.42	3.21
44.52	3.36
45.02	1.94
45.12	3.07
45.42	3.22
46.02	3.05
46.12	3.18
