age(kyr) mean(permil) sigma(permil)
1480.000000 4.107889 0.205744
1481.000000 4.119931 0.203193
1482.000000 4.132376 0.200433
1483.000000 4.145110 0.197478
1484.000000 4.158173 0.194307
1485.000000 4.171423 0.190940
1486.000000 4.185068 0.187338
1487.000000 4.199127 0.183494
1488.000000 4.213198 0.179465
1489.000000 4.226639 0.175033
1490.000000 4.240065 0.169725
1491.000000 4.253061 0.163766
1492.000000 4.265242 0.157245
1493.000000 4.275246 0.150524
1494.000000 4.283342 0.144175
1495.000000 4.286003 0.139605
1496.000000 4.281974 0.135789
1497.000000 4.269177 0.132593
1498.000000 4.248503 0.130572
1499.000000 4.223324 0.128660
1500.000000 4.197761 0.126531
1501.000000 4.169613 0.124681
1502.000000 4.142021 0.123231
1503.000000 4.111781 0.122924
1504.000000 4.080399 0.123834
1505.000000 4.048372 0.125814
1506.000000 4.018439 0.128859
1507.000000 3.992254 0.132553
1508.000000 3.969703 0.137056
1509.000000 3.949479 0.141624
1510.000000 3.927187 0.146300
1511.000000 3.892592 0.150561
1512.000000 3.844927 0.153723
1513.000000 3.788074 0.154363
1514.000000 3.727385 0.151452
1515.000000 3.671652 0.145637
1516.000000 3.626636 0.138934
1517.000000 3.592017 0.133935
1518.000000 3.567176 0.131925
1519.000000 3.556053 0.133885
1520.000000 3.562542 0.139721
1521.000000 3.583371 0.149635
1522.000000 3.617149 0.161124
1523.000000 3.661093 0.171682
1524.000000 3.715522 0.178512
1525.000000 3.775028 0.179883
1526.000000 3.828459 0.177145
1527.000000 3.874097 0.173266
1528.000000 3.918271 0.170019
1529.000000 3.970399 0.167699
1530.000000 4.036436 0.164718
1531.000000 4.109786 0.158539
1532.000000 4.179578 0.147371
1533.000000 4.233277 0.134419
1534.000000 4.263024 0.123472
1535.000000 4.278581 0.117128
1536.000000 4.283155 0.115794
1537.000000 4.279308 0.116357
1538.000000 4.263436 0.115693
1539.000000 4.244089 0.113740
1540.000000 4.216424 0.114722
1541.000000 4.171383 0.119790
1542.000000 4.110418 0.125925
1543.000000 4.038527 0.129502
1544.000000 3.975641 0.128375
1545.000000 3.932834 0.125798
1546.000000 3.910035 0.124431
1547.000000 3.889107 0.126461
1548.000000 3.852714 0.130669
1549.000000 3.800240 0.134685
1550.000000 3.738098 0.137722
1551.000000 3.677928 0.139494
1552.000000 3.628345 0.140185
1553.000000 3.597546 0.141523
1554.000000 3.593246 0.144747
1555.000000 3.607598 0.150612
1556.000000 3.631691 0.158516
1557.000000 3.655693 0.165710
1558.000000 3.665148 0.170932
1559.000000 3.651400 0.174806
1560.000000 3.616304 0.176128
1561.000000 3.573983 0.174389
1562.000000 3.540398 0.170665
1563.000000 3.524757 0.167477
1564.000000 3.529049 0.165798
1565.000000 3.556515 0.165363
1566.000000 3.604044 0.166881
1567.000000 3.660247 0.172028
1568.000000 3.723256 0.180655
1569.000000 3.795195 0.188338
1570.000000 3.869403 0.189798
1571.000000 3.937994 0.184223
1572.000000 3.997564 0.173918
1573.000000 4.046497 0.163252
1574.000000 4.083046 0.155145
1575.000000 4.096191 0.150136
1576.000000 4.080737 0.145064
1577.000000 4.048535 0.136156
1578.000000 4.013585 0.127037
1579.000000 3.975408 0.118397
1580.000000 3.933624 0.112646
1581.000000 3.898241 0.108790
1582.000000 3.871946 0.108383
1583.000000 3.852167 0.111680
1584.000000 3.826220 0.118787
1585.000000 3.794396 0.127382
1586.000000 3.759416 0.136626
1587.000000 3.722789 0.144674
1588.000000 3.694360 0.149967
1589.000000 3.672814 0.153628
1590.000000 3.657705 0.156924
1591.000000 3.648622 0.158502
1592.000000 3.643299 0.158453
1593.000000 3.634225 0.157043
1594.000000 3.618815 0.154784
1595.000000 3.594400 0.152174
1596.000000 3.562602 0.149789
1597.000000 3.525691 0.147527
1598.000000 3.481985 0.146041
1599.000000 3.433206 0.144890
1600.000000 3.389370 0.144237
1601.000000 3.361484 0.145190
1602.000000 3.350232 0.148707
1603.000000 3.359011 0.154124
1604.000000 3.385981 0.159349
1605.000000 3.426725 0.161832
1606.000000 3.469806 0.161496
1607.000000 3.508484 0.158673
1608.000000 3.545281 0.154391
1609.000000 3.577578 0.150069
1610.000000 3.609599 0.146634
1611.000000 3.639353 0.143811
1612.000000 3.667425 0.141842
1613.000000 3.691852 0.140558
1614.000000 3.705827 0.138916
1615.000000 3.709363 0.136941
1616.000000 3.701833 0.135043
1617.000000 3.689562 0.133638
1618.000000 3.670888 0.131301
1619.000000 3.647835 0.128249
1620.000000 3.627842 0.125687
1621.000000 3.613509 0.124640
1622.000000 3.605762 0.124900
1623.000000 3.605809 0.127479
1624.000000 3.611927 0.132041
1625.000000 3.619523 0.137117
1626.000000 3.625587 0.142892
1627.000000 3.624611 0.149072
1628.000000 3.614992 0.154864
1629.000000 3.596888 0.160137
1630.000000 3.576173 0.164329
1631.000000 3.559975 0.167512
1632.000000 3.551772 0.171278
1633.000000 3.553603 0.175840
1634.000000 3.566594 0.181624
1635.000000 3.587465 0.189046
1636.000000 3.613192 0.197534
1637.000000 3.643113 0.206708
1638.000000 3.675320 0.216115
1639.000000 3.710628 0.225328
1640.000000 3.745944 0.233505
1641.000000 3.779380 0.240161
1642.000000 3.812735 0.245250
1643.000000 3.846276 0.248642
1644.000000 3.879719 0.249892
1645.000000 3.912281 0.248934
1646.000000 3.945171 0.245116
1647.000000 3.978576 0.238047
1648.000000 4.012214 0.228065
1649.000000 4.045622 0.215951
1650.000000 4.076546 0.203012
1651.000000 4.097850 0.189067
1652.000000 4.111506 0.175894
1653.000000 4.117485 0.163376
1654.000000 4.119048 0.151565
1655.000000 4.116935 0.141696
1656.000000 4.112708 0.133739
1657.000000 4.107427 0.126669
1658.000000 4.105051 0.120646
1659.000000 4.100466 0.115648
1660.000000 4.095274 0.112114
1661.000000 4.090455 0.109785
1662.000000 4.085916 0.107914
1663.000000 4.082454 0.106803
1664.000000 4.071950 0.107155
1665.000000 4.051673 0.108890
1666.000000 4.020774 0.112469
1667.000000 3.981709 0.118424
1668.000000 3.932986 0.125112
1669.000000 3.886095 0.130903
1670.000000 3.842708 0.135893
1671.000000 3.801937 0.139415
1672.000000 3.760133 0.141242
1673.000000 3.716313 0.141873
1674.000000 3.672330 0.139612
1675.000000 3.631688 0.135238
1676.000000 3.592901 0.129010
1677.000000 3.558990 0.123785
1678.000000 3.535867 0.120364
1679.000000 3.524671 0.118898
1680.000000 3.519645 0.119334
1681.000000 3.520394 0.120778
1682.000000 3.529047 0.123325
1683.000000 3.547635 0.127259
1684.000000 3.576711 0.131408
1685.000000 3.612799 0.134776
1686.000000 3.651260 0.135994
1687.000000 3.684698 0.135822
1688.000000 3.708738 0.134816
1689.000000 3.722421 0.134012
1690.000000 3.730027 0.133488
1691.000000 3.735224 0.133581
1692.000000 3.740129 0.135322
1693.000000 3.743951 0.138952
1694.000000 3.752474 0.144933
1695.000000 3.767530 0.152246
1696.000000 3.793822 0.160048
1697.000000 3.835777 0.165779
1698.000000 3.894078 0.168383
1699.000000 3.958173 0.167195
1700.000000 4.015375 0.162692
1701.000000 4.052727 0.156376
1702.000000 4.070920 0.149920
1703.000000 4.074533 0.143865
1704.000000 4.064806 0.139225
1705.000000 4.045338 0.136334
1706.000000 4.018771 0.134929
1707.000000 3.986717 0.135813
1708.000000 3.950310 0.138566
1709.000000 3.909587 0.142494
1710.000000 3.867977 0.147732
1711.000000 3.828774 0.153624
1712.000000 3.789338 0.158986
1713.000000 3.749290 0.163718
1714.000000 3.708308 0.168014
1715.000000 3.665521 0.171525
1716.000000 3.625901 0.173725
1717.000000 3.595593 0.174735
1718.000000 3.580952 0.175145
1719.000000 3.586264 0.175023
1720.000000 3.605882 0.173628
1721.000000 3.637618 0.171097
1722.000000 3.675608 0.167792
1723.000000 3.713302 0.163868
1724.000000 3.743575 0.159221
1725.000000 3.764491 0.154749
1726.000000 3.773261 0.150839
1727.000000 3.774578 0.148795
1728.000000 3.771964 0.148463
1729.000000 3.763781 0.149752
1730.000000 3.749952 0.153233
1731.000000 3.731746 0.158788
1732.000000 3.711503 0.165873
1733.000000 3.690938 0.173759
1734.000000 3.670991 0.182168
1735.000000 3.654275 0.191074
1736.000000 3.643155 0.200185
1737.000000 3.639687 0.209664
1738.000000 3.644619 0.219056
1739.000000 3.655708 0.227834
1740.000000 3.673990 0.235228
1741.000000 3.697382 0.241138
1742.000000 3.724868 0.245555
1743.000000 3.753198 0.248414
1744.000000 3.779763 0.249983
1745.000000 3.802438 0.250180
1746.000000 3.820169 0.249225
1747.000000 3.829863 0.246890
1748.000000 3.832862 0.242903
1749.000000 3.829635 0.237534
1750.000000 3.818984 0.231495
1751.000000 3.801357 0.225034
1752.000000 3.779834 0.217752
1753.000000 3.756074 0.210478
1754.000000 3.728026 0.203329
1755.000000 3.699331 0.196438
1756.000000 3.671980 0.190309
1757.000000 3.644312 0.185155
1758.000000 3.614215 0.180254
1759.000000 3.582353 0.174843
1760.000000 3.550460 0.168621
1761.000000 3.523426 0.162037
1762.000000 3.501818 0.155893
1763.000000 3.485063 0.151435
1764.000000 3.472327 0.148147
1765.000000 3.461332 0.146172
1766.000000 3.451480 0.145437
1767.000000 3.439712 0.145325
1768.000000 3.428885 0.145553
1769.000000 3.420598 0.146261
1770.000000 3.415535 0.146884
1771.000000 3.414861 0.147853
1772.000000 3.423518 0.148206
1773.000000 3.439859 0.148753
1774.000000 3.460778 0.149019
1775.000000 3.486162 0.148586
1776.000000 3.515958 0.147430
1777.000000 3.546434 0.145490
1778.000000 3.580529 0.143192
1779.000000 3.616911 0.140522
1780.000000 3.653574 0.136136
1781.000000 3.685567 0.131557
1782.000000 3.712342 0.127449
1783.000000 3.735675 0.124806
1784.000000 3.757075 0.123472
1785.000000 3.781965 0.123072
1786.000000 3.814445 0.124090
1787.000000 3.852590 0.126124
1788.000000 3.892750 0.128454
1789.000000 3.929904 0.130787
1790.000000 3.963871 0.131853
1791.000000 3.998209 0.130793
1792.000000 4.024524 0.127689
1793.000000 4.022605 0.124347
1794.000000 3.998417 0.122287
1795.000000 3.969271 0.122699
1796.000000 3.943153 0.126257
1797.000000 3.909145 0.132926
1798.000000 3.869201 0.141469
1799.000000 3.821477 0.149259
