depth(m)	initial_age(kiloyear)
6.66	300.9
6.71	302.0
6.76	303.1
6.81	304.3
6.86	305.5
6.91	306.7
6.96	308.1
7.02	309.8
7.06	311.1
7.11	312.8
7.16	314.7
7.21	316.7
7.26	318.8
7.31	321.1
7.36	323.4
7.41	325.7
7.46	327.9
7.51	329.9
7.56	331.6
7.61	333.1
7.66	334.4
7.71	335.4
7.76	336.3
7.81	337.0
7.86	337.7
7.91	338.5
7.96	339.3
8.01	340.2
8.06	341.2
8.1	342.2
8.16	343.7
8.21	345.1
8.26	346.4
8.31	347.6
8.36	348.7
8.4	349.6
8.46	350.8
8.51	351.8
8.56	352.8
8.61	353.8
8.66	354.8
8.71	355.8
8.76	356.9
8.81	358.0
8.86	359.2
8.91	360.4
8.96	361.7
9.05	364.2
9.09	365.3
9.11	365.9
9.16	367.4
9.21	368.9
9.26	370.3
9.31	371.8
9.37	373.0
9.42	374.0
9.46	374.8
9.51	377.8
