Depth	d18O
4.79	3.82
4.84	4.01
4.89	4.47
4.94	4.68
4.99	4.86
5.04	5.46
5.09	4.88
5.14	5.3
5.59	4.63
5.64	4.56
5.69	4.94
5.74	4.55
5.84	5.06
5.89	5.28
5.99	5.08
6.09	5.13
6.14	5.1
6.19	4.95
6.24	4.95
6.29	4.74
6.34	4.81
6.39	4.69
6.44	4.63
6.49	4.47
6.54	4.78
6.59	4.27
6.64	3.94
6.69	4.3
6.74	4.12
6.79	4.43
6.84	5.04
6.89	5.07
6.94	4.97
7.04	5.45
7.09	5.35
7.14	5.48
7.19	5.51
7.24	5.51
7.29	5.38
7.39	5.27
7.44	5.29
7.49	5.04
7.54	5.2
7.59	5.23
7.64	5.15
7.69	5.14
7.74	5.3
7.79	4.93
7.89	4.85
7.94	5.05
7.99	4.93
8.04	4.49
8.09	4.52
8.19	4.45
8.24	4.82
8.29	4.8
8.44	4.45
8.49	4.46
8.54	4.35
8.59	4.51
8.64	4.56
8.69	4.6
8.74	4.62
8.79	4.8
8.84	4.86
8.89	4.8
8.94	4.88
8.99	4.89
9.04	4.82
9.09	4.76
9.14	4.53
9.19	4.23
9.24	4.41
9.29	4.08
9.44	4.54
9.49	4.79
9.54	4.54
9.59	4.42
9.64	4.31
9.69	4.24
9.74	4.38
9.79	4.1
9.84	4.13
9.89	4.59
9.94	5.02
10.04	5.49
10.09	5.58
10.24	5.28
10.29	5.45
10.34	5.25
10.44	5.25
10.49	5.13
10.54	5.28
10.59	4.97
10.64	5.18
10.69	5.19
10.74	5.06
10.79	4.89
10.84	5.01
10.99	4.33
11.04	4.37
11.09	5.17
11.14	5.0
11.19	4.76
11.24	4.86
11.29	4.77
11.34	4.77
11.39	4.58
11.49	4.12
11.54	4.2
11.59	4.25
11.64	4.19
11.69	4.49
11.74	4.58
11.79	4.6
11.84	5.01
11.89	5.01
11.94	5.08
11.99	4.83
12.04	4.73
12.09	4.57
12.14	4.49
12.19	4.5
12.24	4.74
12.29	4.63
12.34	4.86
12.39	4.92
12.44	4.99
12.49	4.74
12.54	4.75
12.59	4.85
12.69	4.54
12.74	4.11
12.79	4.18
12.84	4.17
