depth(m)	initial_age(kiloyear)
0.04	4.47
0.04	4.47
0.14	6.55
0.24	8.64
0.34	10.55
0.41	11.87
0.44	12.43
0.51	13.75
0.51	13.75
0.61	15.62
0.64	16.19
0.71	17.5
0.74	18.07
0.81	19.38
0.84	19.95
0.91	21.26
0.94	21.83
1.01	23.14
1.04	23.71
1.11	25.02
1.14	25.58
1.21	26.9
1.21	26.9
1.24	27.46
1.31	28.78
1.34	29.34
1.34	29.34
1.41	30.66
1.44	31.22
1.51	32.54
1.54	33.1
1.61	34.42
1.64	34.98
1.64	34.98
1.7	36.11
1.74	36.86
1.8	37.99
1.84	38.74
1.84	38.74
1.9	39.87
1.94	40.62
2.0	41.75
2.04	42.5
2.1	43.76
2.14	44.59
2.2	45.85
2.2	45.85
2.3	47.93
2.4	50.02
2.5	52.2
2.6	54.55
2.7	56.9
2.9	61.6
3.1	66.4
3.19	68.65
3.29	71.16
3.39	73.66
3.39	73.66
3.49	76.79
3.49	76.79
3.58	79.61
3.69	82.97
3.79	85.47
3.89	87.98
3.99	90.49
3.99	90.49
4.09	92.99
4.29	98.0
4.39	100.51
4.39	100.51
4.49	103.01
4.68	107.77
4.78	110.49
4.88	114.11
5.06	121.16
5.06	121.16
5.28	129.77
5.38	133.69
5.48	136.75
5.58	139.26
5.68	141.76
5.78	144.27
5.78	144.27
5.88	146.67
5.88	146.67
5.98	149.02
6.08	151.37
6.17	153.49
6.27	155.84
6.37	158.18
6.47	160.31
6.57	162.4
6.67	164.49
6.67	164.49
6.77	166.58
6.84	168.04
6.87	168.67
7.04	172.19
7.04	172.19
7.07	172.76
7.14	174.07
7.17	174.63
7.24	175.95
7.27	176.51
7.34	177.83
7.37	178.39
7.44	179.71
7.47	180.27
7.54	181.59
7.57	182.15
7.64	183.47
7.64	183.47
7.74	185.35
7.76	185.72
7.84	187.23
7.86	187.6
7.94	189.1
7.96	189.48
8.04	190.98
8.06	191.36
8.14	192.95
8.24	195.04
8.34	197.2
8.44	199.55
8.44	199.55
8.64	204.25
8.74	206.6
8.84	208.95
8.94	211.39
9.04	213.89
9.14	216.4
9.24	218.9
9.34	221.41
9.44	223.91
9.54	226.42
9.84	235.47
9.94	238.6
9.96	239.18
9.96	239.18
10.04	241.18
10.04	241.18
10.06	241.68
10.16	244.19
10.26	246.69
10.36	249.2
10.45	251.45
10.45	251.45
10.55	253.96
10.65	256.46
10.75	258.97
10.85	261.48
10.95	263.98
11.05	266.44
11.15	268.79
11.25	271.14
11.25	271.14
11.35	273.49
11.45	275.84
11.55	278.19
11.65	280.54
11.65	280.54
11.75	282.89
11.85	285.24
11.94	287.35
12.04	289.7
12.14	292.05
12.24	294.4
12.24	294.4
12.34	296.74
12.44	299.09
