age(kyr) mean(permil) sigma(permil)
1480.000000 3.521935 0.387606
1481.000000 3.517864 0.388036
1482.000000 3.514924 0.388368
1483.000000 3.513339 0.388649
1484.000000 3.513023 0.388803
1485.000000 3.514195 0.388619
1486.000000 3.517723 0.387927
1487.000000 3.523742 0.386382
1488.000000 3.532365 0.383832
1489.000000 3.543917 0.380012
1490.000000 3.558934 0.374793
1491.000000 3.579878 0.368165
1492.000000 3.609730 0.360096
1493.000000 3.651126 0.350637
1494.000000 3.705144 0.339920
1495.000000 3.771623 0.327259
1496.000000 3.845895 0.312038
1497.000000 3.921307 0.294312
1498.000000 3.991890 0.275131
1499.000000 4.049538 0.255703
1500.000000 4.090992 0.237179
1501.000000 4.116650 0.220890
1502.000000 4.125606 0.206888
1503.000000 4.119860 0.195503
1504.000000 4.099339 0.186691
1505.000000 4.056166 0.180522
1506.000000 3.986951 0.175260
1507.000000 3.908032 0.169779
1508.000000 3.827868 0.165017
1509.000000 3.747007 0.158928
1510.000000 3.674245 0.147662
1511.000000 3.627257 0.134650
1512.000000 3.595353 0.124465
1513.000000 3.581439 0.117530
1514.000000 3.567919 0.114117
1515.000000 3.557786 0.113997
1516.000000 3.538207 0.117621
1517.000000 3.506332 0.122077
1518.000000 3.475750 0.125414
1519.000000 3.456465 0.129809
1520.000000 3.450949 0.134178
1521.000000 3.451662 0.138282
1522.000000 3.465596 0.142172
1523.000000 3.490249 0.145493
1524.000000 3.522353 0.148416
1525.000000 3.560917 0.150053
1526.000000 3.601385 0.151771
1527.000000 3.643689 0.153157
1528.000000 3.690696 0.153783
1529.000000 3.740568 0.154114
1530.000000 3.796695 0.155490
1531.000000 3.854160 0.159030
1532.000000 3.925175 0.164739
1533.000000 4.025366 0.171124
1534.000000 4.149900 0.174575
1535.000000 4.265102 0.172437
1536.000000 4.341130 0.167344
1537.000000 4.377132 0.160687
1538.000000 4.388174 0.153470
1539.000000 4.364881 0.146760
1540.000000 4.299940 0.141877
1541.000000 4.209403 0.139423
1542.000000 4.118030 0.139427
1543.000000 4.026407 0.142001
1544.000000 3.948081 0.145842
1545.000000 3.875106 0.151431
1546.000000 3.806505 0.156494
1547.000000 3.756596 0.162031
1548.000000 3.720093 0.167708
1549.000000 3.692594 0.172906
1550.000000 3.677355 0.177556
1551.000000 3.670376 0.180055
1552.000000 3.667942 0.180298
1553.000000 3.670166 0.177728
1554.000000 3.671533 0.172125
1555.000000 3.660825 0.164592
1556.000000 3.627867 0.156432
1557.000000 3.579147 0.146556
1558.000000 3.532959 0.135566
1559.000000 3.495955 0.124574
1560.000000 3.468419 0.115237
1561.000000 3.451774 0.109191
1562.000000 3.437149 0.106625
1563.000000 3.431955 0.107767
1564.000000 3.433286 0.111858
1565.000000 3.449500 0.118643
1566.000000 3.485547 0.127169
1567.000000 3.549422 0.134055
1568.000000 3.638541 0.135725
1569.000000 3.724225 0.132423
1570.000000 3.796627 0.129005
1571.000000 3.887381 0.125224
1572.000000 3.979661 0.121659
1573.000000 4.037915 0.119105
1574.000000 4.078110 0.118678
1575.000000 4.109454 0.119578
1576.000000 4.110249 0.120346
1577.000000 4.077142 0.121520
1578.000000 4.023084 0.122210
1579.000000 3.976223 0.121973
1580.000000 3.942798 0.120560
1581.000000 3.914800 0.118947
1582.000000 3.879046 0.117812
1583.000000 3.829947 0.116447
1584.000000 3.773151 0.114342
1585.000000 3.713101 0.112188
1586.000000 3.662189 0.110551
1587.000000 3.622958 0.110261
1588.000000 3.591470 0.111972
1589.000000 3.573235 0.115497
1590.000000 3.566037 0.119882
1591.000000 3.585226 0.124616
1592.000000 3.637804 0.127236
1593.000000 3.693536 0.126943
1594.000000 3.711127 0.124351
1595.000000 3.694820 0.119637
1596.000000 3.652660 0.114290
1597.000000 3.600871 0.108390
1598.000000 3.553951 0.102901
1599.000000 3.523168 0.098172
1600.000000 3.490002 0.095709
1601.000000 3.453497 0.094164
1602.000000 3.428085 0.091707
1603.000000 3.402451 0.089896
1604.000000 3.380285 0.088681
1605.000000 3.373594 0.088257
1606.000000 3.399581 0.089907
1607.000000 3.453119 0.091862
1608.000000 3.495714 0.093947
1609.000000 3.540578 0.096678
1610.000000 3.614459 0.098423
1611.000000 3.685746 0.097223
1612.000000 3.737218 0.095294
1613.000000 3.766142 0.092473
1614.000000 3.779055 0.089938
1615.000000 3.761447 0.090396
1616.000000 3.726410 0.091920
1617.000000 3.689636 0.095257
1618.000000 3.649149 0.099313
1619.000000 3.612857 0.103536
1620.000000 3.592426 0.110145
1621.000000 3.587027 0.118408
1622.000000 3.589412 0.125778
1623.000000 3.599554 0.134303
1624.000000 3.623864 0.143155
1625.000000 3.653540 0.149684
1626.000000 3.673690 0.153954
1627.000000 3.680552 0.156285
1628.000000 3.671103 0.157103
1629.000000 3.644870 0.157439
1630.000000 3.601703 0.156256
1631.000000 3.549035 0.154680
1632.000000 3.496161 0.152508
1633.000000 3.449522 0.150345
1634.000000 3.418804 0.148589
1635.000000 3.407248 0.148148
1636.000000 3.411438 0.148939
1637.000000 3.431304 0.151369
1638.000000 3.462579 0.155157
1639.000000 3.504454 0.160173
1640.000000 3.552949 0.165683
1641.000000 3.606432 0.171348
1642.000000 3.664532 0.176302
1643.000000 3.729618 0.179022
1644.000000 3.801505 0.179400
1645.000000 3.866700 0.177926
1646.000000 3.916448 0.175528
1647.000000 3.952874 0.172322
1648.000000 3.982478 0.168768
1649.000000 4.012577 0.165131
1650.000000 4.042423 0.161324
1651.000000 4.069542 0.157793
1652.000000 4.089913 0.153911
1653.000000 4.104142 0.150081
1654.000000 4.112904 0.146846
1655.000000 4.118819 0.144944
1656.000000 4.120635 0.144657
1657.000000 4.112629 0.146179
1658.000000 4.091435 0.149760
1659.000000 4.058735 0.154805
1660.000000 4.014302 0.160526
1661.000000 3.953658 0.165220
1662.000000 3.890100 0.168414
1663.000000 3.832197 0.169468
1664.000000 3.784914 0.168962
1665.000000 3.747801 0.168033
1666.000000 3.715729 0.166645
1667.000000 3.691885 0.164490
1668.000000 3.672608 0.162394
1669.000000 3.652906 0.160420
1670.000000 3.631198 0.158451
1671.000000 3.603143 0.156626
1672.000000 3.570556 0.154286
1673.000000 3.542312 0.151022
1674.000000 3.519019 0.148161
1675.000000 3.503029 0.145919
1676.000000 3.495209 0.144329
1677.000000 3.491669 0.143324
1678.000000 3.491755 0.142528
1679.000000 3.491366 0.141063
1680.000000 3.490431 0.140236
1681.000000 3.490548 0.140225
1682.000000 3.488695 0.140697
1683.000000 3.485547 0.141624
1684.000000 3.483147 0.143147
1685.000000 3.483926 0.145327
1686.000000 3.491027 0.148600
1687.000000 3.501395 0.152158
1688.000000 3.514225 0.155816
1689.000000 3.530875 0.159232
1690.000000 3.545537 0.162982
1691.000000 3.560706 0.166920
1692.000000 3.577301 0.171313
1693.000000 3.600725 0.176026
1694.000000 3.626686 0.180796
1695.000000 3.658875 0.185907
1696.000000 3.696812 0.192011
1697.000000 3.736991 0.198478
1698.000000 3.780885 0.204305
1699.000000 3.822837 0.209773
1700.000000 3.862518 0.215070
1701.000000 3.894872 0.218975
1702.000000 3.916554 0.221526
1703.000000 3.930138 0.223482
1704.000000 3.934927 0.224938
1705.000000 3.934168 0.225866
1706.000000 3.927874 0.226419
1707.000000 3.914667 0.227346
1708.000000 3.893990 0.227794
1709.000000 3.867436 0.228491
1710.000000 3.831993 0.229702
1711.000000 3.790683 0.230905
1712.000000 3.747187 0.231920
1713.000000 3.702351 0.232059
1714.000000 3.656840 0.231327
1715.000000 3.613779 0.229542
1716.000000 3.572614 0.227328
1717.000000 3.536385 0.224222
1718.000000 3.508954 0.221206
1719.000000 3.495239 0.218490
1720.000000 3.496283 0.216211
1721.000000 3.511072 0.213823
1722.000000 3.535919 0.212127
1723.000000 3.569278 0.210248
1724.000000 3.606168 0.207614
1725.000000 3.640360 0.203941
1726.000000 3.667265 0.199923
1727.000000 3.681999 0.195811
1728.000000 3.684052 0.191248
1729.000000 3.676283 0.186942
1730.000000 3.664135 0.183043
1731.000000 3.647723 0.180721
1732.000000 3.632914 0.180645
1733.000000 3.618006 0.182818
1734.000000 3.605889 0.186937
1735.000000 3.597861 0.193575
1736.000000 3.596011 0.203166
1737.000000 3.600248 0.214764
1738.000000 3.611110 0.227883
1739.000000 3.634342 0.241682
1740.000000 3.663431 0.255282
1741.000000 3.698491 0.267519
1742.000000 3.737584 0.278045
1743.000000 3.774154 0.286092
1744.000000 3.804004 0.291195
1745.000000 3.827375 0.292928
1746.000000 3.843710 0.291609
1747.000000 3.851449 0.287872
1748.000000 3.848196 0.282392
1749.000000 3.835806 0.274891
1750.000000 3.817093 0.266345
1751.000000 3.793330 0.257801
1752.000000 3.765324 0.249549
1753.000000 3.736395 0.241505
1754.000000 3.709083 0.234125
1755.000000 3.681117 0.227623
1756.000000 3.649267 0.221959
1757.000000 3.613247 0.216653
1758.000000 3.572689 0.212037
1759.000000 3.526589 0.206548
1760.000000 3.479552 0.199618
1761.000000 3.434852 0.192328
1762.000000 3.396523 0.184831
1763.000000 3.368377 0.176737
1764.000000 3.351862 0.168189
1765.000000 3.343039 0.159444
1766.000000 3.338103 0.150192
1767.000000 3.334878 0.141197
1768.000000 3.334068 0.132439
1769.000000 3.336691 0.124317
1770.000000 3.340155 0.117372
1771.000000 3.349108 0.111732
1772.000000 3.354483 0.108682
1773.000000 3.358995 0.108215
1774.000000 3.371014 0.109529
1775.000000 3.386522 0.112739
1776.000000 3.402365 0.117350
1777.000000 3.417030 0.123699
1778.000000 3.432878 0.130674
1779.000000 3.449335 0.137465
1780.000000 3.468940 0.144209
1781.000000 3.493730 0.151145
1782.000000 3.526016 0.157801
1783.000000 3.565095 0.164102
1784.000000 3.606442 0.170003
1785.000000 3.647374 0.176070
1786.000000 3.682898 0.182087
1787.000000 3.712810 0.188471
1788.000000 3.741915 0.194787
1789.000000 3.771361 0.200993
1790.000000 3.813414 0.206008
1791.000000 3.878537 0.209054
1792.000000 3.957354 0.209555
1793.000000 4.025061 0.207848
1794.000000 4.053893 0.205080
1795.000000 4.048262 0.201915
1796.000000 4.024608 0.199066
1797.000000 3.988644 0.196563
1798.000000 3.941535 0.194622
1799.000000 3.886925 0.192983
1800.000000 3.832684 0.192193
1801.000000 3.775168 0.191521
1802.000000 3.715764 0.190479
1803.000000 3.657926 0.189411
1804.000000 3.604455 0.187348
1805.000000 3.559063 0.184934
1806.000000 3.521769 0.182730
1807.000000 3.490850 0.181067
1808.000000 3.467988 0.179395
1809.000000 3.455706 0.178154
1810.000000 3.454849 0.176889
1811.000000 3.465074 0.175633
1812.000000 3.485149 0.174261
1813.000000 3.508721 0.172185
1814.000000 3.530467 0.169920
1815.000000 3.548570 0.166665
1816.000000 3.556719 0.164056
1817.000000 3.556500 0.162504
1818.000000 3.550309 0.161355
1819.000000 3.541595 0.160850
1820.000000 3.533711 0.161165
1821.000000 3.531197 0.162677
1822.000000 3.528668 0.165038
1823.000000 3.527943 0.168581
1824.000000 3.523980 0.173050
1825.000000 3.517178 0.178314
1826.000000 3.510351 0.185002
1827.000000 3.503598 0.192992
1828.000000 3.496141 0.202595
1829.000000 3.488858 0.213767
1830.000000 3.487421 0.225888
1831.000000 3.492043 0.238433
1832.000000 3.504084 0.250521
1833.000000 3.524837 0.260702
1834.000000 3.556310 0.267813
1835.000000 3.599383 0.271323
1836.000000 3.648096 0.271411
1837.000000 3.701141 0.269033
1838.000000 3.761002 0.264044
1839.000000 3.827644 0.257202
1840.000000 3.890622 0.248769
1841.000000 3.926818 0.239449
1842.000000 3.921095 0.230430
1843.000000 3.886004 0.221597
1844.000000 3.838678 0.212468
1845.000000 3.786835 0.203064
1846.000000 3.738049 0.193462
1847.000000 3.693753 0.183712
1848.000000 3.656329 0.174609
1849.000000 3.628383 0.166490
1850.000000 3.603328 0.159645
1851.000000 3.582728 0.153559
1852.000000 3.566134 0.149336
1853.000000 3.552447 0.147188
1854.000000 3.540832 0.146179
1855.000000 3.533486 0.145663
1856.000000 3.532997 0.145305
1857.000000 3.540787 0.145018
1858.000000 3.554909 0.144613
1859.000000 3.577601 0.143454
1860.000000 3.609295 0.141586
1861.000000 3.652023 0.139027
1862.000000 3.697970 0.135468
1863.000000 3.719310 0.131750
1864.000000 3.699216 0.129556
1865.000000 3.659477 0.127187
1866.000000 3.625037 0.124524
1867.000000 3.601931 0.121849
1868.000000 3.581856 0.119530
1869.000000 3.558431 0.117807
1870.000000 3.530702 0.115117
1871.000000 3.505076 0.112565
1872.000000 3.484404 0.109154
1873.000000 3.477366 0.107300
1874.000000 3.476947 0.105382
1875.000000 3.471319 0.103882
1876.000000 3.463051 0.103884
1877.000000 3.458680 0.104477
1878.000000 3.454469 0.106295
1879.000000 3.442930 0.108342
1880.000000 3.430535 0.110784
1881.000000 3.418837 0.113344
1882.000000 3.401845 0.115729
1883.000000 3.380058 0.117866
1884.000000 3.358945 0.120366
1885.000000 3.340811 0.123172
1886.000000 3.329514 0.125439
1887.000000 3.329566 0.127351
1888.000000 3.335745 0.129596
1889.000000 3.350269 0.132757
1890.000000 3.373740 0.136627
1891.000000 3.401479 0.140643
1892.000000 3.432384 0.144842
1893.000000 3.466015 0.149884
1894.000000 3.502105 0.155718
1895.000000 3.543899 0.162513
1896.000000 3.593294 0.169441
1897.000000 3.645921 0.176137
1898.000000 3.703784 0.183031
1899.000000 3.770863 0.188942
1900.000000 3.840262 0.194030
1901.000000 3.904466 0.197439
1902.000000 3.956461 0.199573
1903.000000 3.989293 0.200392
1904.000000 4.002322 0.199836
1905.000000 3.996472 0.198929
1906.000000 3.977590 0.197723
1907.000000 3.951573 0.195448
1908.000000 3.919038 0.192690
1909.000000 3.886455 0.190118
1910.000000 3.855937 0.187902
1911.000000 3.830082 0.186436
1912.000000 3.801044 0.185643
1913.000000 3.767057 0.185174
1914.000000 3.732764 0.184288
1915.000000 3.698579 0.183192
1916.000000 3.666690 0.180398
1917.000000 3.643673 0.176243
1918.000000 3.628384 0.172009
1919.000000 3.613344 0.167567
1920.000000 3.594722 0.162657
1921.000000 3.574124 0.159033
1922.000000 3.550478 0.155811
1923.000000 3.526490 0.153609
1924.000000 3.501412 0.151785
1925.000000 3.478686 0.150851
