depth(m)	initial_age(kiloyear)
205.4	38054.83
205.5	38080.58
205.6	38106.24
205.7	38131.98
205.82	38162.88
205.9	38183.39
206	38209.14
206.1	38219.79
206.2	38230.35
206.32	38243.18
206.4	38251.65
206.5	38262.29
206.6	38280.83
206.7	38302.3
206.8	38323.76
206.9	38345.22
207	38366.51
207.1	38387.97
207.2	38409.44
207.3	38430.9
207.4	38452.19
207.5	38473.65
207.6	38495.11
207.7	38516.57
207.8	38537.86
207.9	38559.32
208	38580.79
208.1	38602.25
208.2	38623.54
208.3	38645
208.4	38661.97
208.5	38679.09
208.6	38696.06
208.7	38713.04
208.8	38730.01
208.9	38747.13
209	38764.1
209.1	38781.08
209.2	38798.05
209.3	38815.17
209.4	38832.14
209.5	38849.12
209.6	38866.09
209.7	38883.21
209.8	38900.18
209.9	38917.16
210	38937.64
210.1	38958.12
210.2	38978.6
210.3	38999.09
210.4	39019.57
210.5	39038.74
210.6	39053.92
210.8	39084.28
210.9	39099.46
211	39114.64
211.1	39129.82
211.2	39145
211.3	39159.39
211.4	39173.78
211.5	39215.58
211.6	39257.27
211.7	39299.07
211.8	39340.86
211.9	39382.56
