Depth	d18O
205.4	1.02
205.5	0.904
205.6	0.85
205.7	0.967
205.82	1.077
205.9	1.134
206	1.011
206.1	0.98
206.2	0.95
206.32	0.681
206.4	1.04
206.5	0.964
206.6	1.075
206.7	0.885
206.8	0.981
206.9	1.05
207	0.892
207.1	0.961
207.2	1.134
207.3	0.885
207.4	0.95
207.5	0.915
207.6	0.859
207.7	0.941
207.8	0.843
207.9	0.93
208	1.043
208.1	0.972
208.2	1.143
208.3	0.989
208.4	1.239
208.5	0.931
208.6	0.816
208.7	1.142
208.8	0.938
208.9	1.03
209	1.001
209.1	0.958
209.2	0.918
209.3	0.868
209.4	0.972
209.5	0.851
209.6	0.882
209.7	0.869
209.8	1.028
209.9	0.948
210	0.854
210.1	1.003
210.2	0.911
210.3	0.741
210.4	0.65
210.5	0.79
210.6	0.642
210.8	0.597
210.9	0.692
211	0.806
211.1	0.601
211.2	0.651
211.3	0.657
211.4	0.643
211.5	0.848
211.6	0.625
211.7	0.686
211.8	0.682
211.9	0.497
