age(kyr) mean(permil) sigma(permil)
140.000000 4.585384 0.110925
141.000000 4.589035 0.098386
142.000000 4.590561 0.087196
143.000000 4.589539 0.081453
144.000000 4.589140 0.080567
145.000000 4.599975 0.081316
146.000000 4.618672 0.083372
147.000000 4.639720 0.085987
148.000000 4.653687 0.088182
149.000000 4.651540 0.091413
150.000000 4.646878 0.096596
151.000000 4.631297 0.106372
152.000000 4.608383 0.121068
153.000000 4.571423 0.139045
154.000000 4.536201 0.155111
155.000000 4.517704 0.165588
156.000000 4.516457 0.168922
157.000000 4.532388 0.168415
158.000000 4.547455 0.165741
159.000000 4.547701 0.162982
160.000000 4.533818 0.158198
161.000000 4.514895 0.153570
162.000000 4.500733 0.148202
163.000000 4.492933 0.144122
164.000000 4.481256 0.141890
165.000000 4.468756 0.135499
166.000000 4.453066 0.124521
167.000000 4.420278 0.113527
168.000000 4.375808 0.109690
169.000000 4.307252 0.116491
170.000000 4.235008 0.127871
171.000000 4.205660 0.138442
172.000000 4.232107 0.141042
173.000000 4.273889 0.142094
174.000000 4.304761 0.140984
175.000000 4.323134 0.130334
176.000000 4.338974 0.117625
177.000000 4.341081 0.114747
178.000000 4.323156 0.117121
179.000000 4.322433 0.120508
180.000000 4.347330 0.124858
181.000000 4.388703 0.127415
182.000000 4.419296 0.126069
183.000000 4.399655 0.129573
184.000000 4.345489 0.139914
185.000000 4.275506 0.146796
186.000000 4.200158 0.149838
187.000000 4.121042 0.157710
188.000000 4.020692 0.168181
189.000000 3.922911 0.174511
190.000000 3.840878 0.182443
191.000000 3.783462 0.190203
192.000000 3.767102 0.188805
193.000000 3.766666 0.177609
194.000000 3.747714 0.162093
195.000000 3.683688 0.141943
196.000000 3.594335 0.138043
197.000000 3.480341 0.142497
198.000000 3.386818 0.137974
199.000000 3.314054 0.134050
200.000000 3.305325 0.131733
201.000000 3.382309 0.145218
202.000000 3.495924 0.167001
203.000000 3.586164 0.169067
204.000000 3.610388 0.156418
205.000000 3.590914 0.137711
206.000000 3.557174 0.117824
207.000000 3.536426 0.104104
208.000000 3.529809 0.096031
209.000000 3.476773 0.093362
210.000000 3.409993 0.102063
211.000000 3.361512 0.106624
212.000000 3.326176 0.101305
213.000000 3.302972 0.096714
214.000000 3.291641 0.115493
215.000000 3.324150 0.149278
216.000000 3.420822 0.195754
217.000000 3.567735 0.259102
218.000000 3.754303 0.315074
219.000000 3.947071 0.342100
220.000000 4.090940 0.328284
221.000000 4.181482 0.286643
222.000000 4.257838 0.236403
223.000000 4.302525 0.193848
224.000000 4.297853 0.164492
225.000000 4.261830 0.151219
226.000000 4.210026 0.149291
227.000000 4.155638 0.147819
228.000000 4.125475 0.149821
229.000000 4.088630 0.156285
230.000000 4.026354 0.165889
231.000000 3.933383 0.173395
232.000000 3.814602 0.168850
233.000000 3.702730 0.150290
234.000000 3.628527 0.130413
235.000000 3.551019 0.115360
236.000000 3.452761 0.104420
237.000000 3.367796 0.103026
238.000000 3.291386 0.113298
239.000000 3.249680 0.134738
240.000000 3.244705 0.183898
241.000000 3.315296 0.255989
242.000000 3.452779 0.309625
243.000000 3.603636 0.340817
244.000000 3.754691 0.348333
245.000000 3.929353 0.310588
246.000000 4.096388 0.229618
247.000000 4.187414 0.163848
248.000000 4.236310 0.142311
249.000000 4.304277 0.147552
250.000000 4.389214 0.143698
251.000000 4.465522 0.120485
252.000000 4.508342 0.100207
253.000000 4.523324 0.100248
254.000000 4.498407 0.106613
255.000000 4.468903 0.106571
256.000000 4.442929 0.107565
257.000000 4.395096 0.107715
258.000000 4.332711 0.107919
259.000000 4.295059 0.107331
260.000000 4.322491 0.107060
261.000000 4.365298 0.106502
262.000000 4.386954 0.107438
263.000000 4.393441 0.114154
264.000000 4.373824 0.121742
265.000000 4.328796 0.137364
266.000000 4.322318 0.141705
267.000000 4.375893 0.134987
268.000000 4.425666 0.130840
269.000000 4.468525 0.127254
270.000000 4.486264 0.121099
271.000000 4.480199 0.122810
272.000000 4.457296 0.125799
273.000000 4.409604 0.124132
274.000000 4.352095 0.121515
275.000000 4.297290 0.125068
276.000000 4.227457 0.144042
277.000000 4.168688 0.165569
278.000000 4.141388 0.178525
279.000000 4.135805 0.179981
280.000000 4.106159 0.174552
281.000000 4.004825 0.158302
282.000000 3.888852 0.123183
283.000000 3.796244 0.112522
284.000000 3.714368 0.117705
285.000000 3.678025 0.099945
286.000000 3.678655 0.099800
287.000000 3.680706 0.129160
288.000000 3.786306 0.158232
289.000000 3.954544 0.154703
290.000000 4.054246 0.144298
291.000000 4.141950 0.141176
292.000000 4.209673 0.128002
293.000000 4.223062 0.121150
294.000000 4.249741 0.124554
295.000000 4.251491 0.132944
296.000000 4.209682 0.149879
297.000000 4.182473 0.170311
298.000000 4.158378 0.187569
299.000000 4.095923 0.201104
300.000000 3.979213 0.207812
301.000000 3.854806 0.207541
302.000000 3.770033 0.203921
303.000000 3.759784 0.201162
304.000000 3.818124 0.200230
305.000000 3.904677 0.196852
306.000000 3.984505 0.191606
307.000000 4.035867 0.186113
308.000000 4.051329 0.182279
309.000000 4.042154 0.181157
310.000000 4.034061 0.182948
311.000000 4.031530 0.186647
312.000000 4.031775 0.191922
313.000000 4.031836 0.197811
314.000000 4.032052 0.204015
315.000000 4.031997 0.210440
316.000000 4.031930 0.216705
317.000000 4.031683 0.222763
318.000000 4.031247 0.228557
319.000000 4.030691 0.234010
320.000000 4.030069 0.239248
