Depth	d18O
0.01	3.35
0.1	3.41
0.21	3.33
0.3	3.31
0.41	3.44
0.5	3.52
0.61	3.5
0.71	3.43
0.81	2.92
0.91	3.31
1.0	3.36
1.1	3.36
1.21	3.76
1.31	3.97
1.41	4.16
1.49	4.17
1.61	4.34
1.81	5.11
1.91	5.39
2.01	4.75
2.11	5.29
2.21	4.67
2.31	5.02
2.41	5.06
2.51	4.87
2.61	4.99
2.71	4.89
2.81	5.04
2.91	4.09
2.99	5.3
3.11	4.79
3.21	4.63
3.31	4.82
3.41	4.89
3.61	5.21
3.71	4.6
3.81	4.69
3.91	4.39
4.0	5.23
4.11	4.28
4.21	4.8
4.31	4.47
4.41	4.66
4.49	4.54
4.6	4.69
4.71	4.08
4.81	4.75
4.91	4.0
5.0	4.83
5.11	4.05
5.2	4.45
5.31	4.99
5.41	4.87
5.5	4.42
5.61	4.56
5.77	4.25
5.87	4.56
5.99	4.26
6.09	4.39
6.2	4.26
6.3	4.46
6.4	4.46
6.49	4.5
6.59	4.28
6.7	4.74
6.8	4.74
7.0	4.33
7.09	4.34
7.21	4.02
7.5	4.28
7.6	4.35
7.8	4.42
7.89	4.27
8.0	5.06
8.1	4.4
8.21	4.86
8.3	4.41
8.4	5.0
8.5	4.79
8.7	4.8
8.8	4.8
8.9	4.72
9.0	4.55
9.1	4.93
9.2	4.22
9.29	4.73
9.49	4.63
9.6	4.83
9.7	4.76
9.8	4.9
9.89	4.69
10.1	4.69
10.19	4.07
10.3	4.75
10.41	3.91
10.5	4.18
10.59	4.09
10.8	3.79
10.89	4.15
10.99	3.68
11.1	4.12
11.18	3.8
11.3	3.94
11.39	3.83
11.49	3.81
11.59	3.72
11.69	3.59
11.79	2.91
11.9	3.37
12.01	3.79
12.11	3.21
12.19	3.67
12.28	3.47
12.39	3.7
12.49	3.78
12.59	4.02
12.69	4.59
12.79	4.36
12.89	3.88
12.99	4.59
13.09	3.84
13.18	4.41
13.29	3.19
13.4	2.62
