depth(m)	initial_age(kiloyear)
0.04	1.04
0.24	2.18
0.46	3.43
0.55	3.94
0.64	4.45
0.84	5.58
1.15	7.34
1.24	7.85
1.24	7.85
1.35	8.47
1.44	8.99
1.64	10.12
1.67	10.29
1.84	10.86
1.95	11.03
2.04	11.16
2.24	11.46
2.35	11.71
2.44	11.96
2.55	12.43
2.64	13.28
2.84	15.2
2.95	16.07
3.04	16.9
3.15	17.9
3.24	18.63
3.44	20.3
3.55	21.38
3.64	22.32
3.75	23.88
3.84	24.83
4.04	25.63
4.15	25.89
4.24	26.07
4.3	26.19
4.64	26.83
4.75	27.14
4.84	27.4
4.95	27.84
5.04	28.19
5.24	29.01
5.44	29.71
5.55	30.37
5.55	30.37
5.64	30.81
5.95	31.89
6.04	32.04
6.04	32.04
6.15	32.21
6.24	32.36
7.18	34.28
7.22	34.44
7.38	35.08
7.78	36.53
7.98	37.12
8.09	37.42
8.18	37.66
8.38	38.14
8.58	38.61
8.78	39.05
8.98	39.59
9.18	40.22
9.29	40.62
9.38	40.97
9.98	42.75
10.18	43.19
10.38	43.64
10.49	43.9
10.98	45.07
11.09	45.34
11.18	45.54
11.38	46.04
11.48	46.29
11.78	47.11
11.98	47.68
12.18	48.26
12.29	48.55
12.29	48.55
12.38	48.79
12.58	49.34
12.78	49.94
12.89	50.28
12.98	50.57
13.18	51.23
13.28	51.5
13.48	52.04
13.48	52.04
13.58	52.3
13.68	52.54
13.78	52.79
13.98	53.33
14.18	53.94
14.38	54.56
14.58	55.14
14.69	55.39
15.29	56.77
15.29	56.77
15.38	57.01
15.58	57.69
15.78	58.35
15.89	58.7
16.38	59.91
16.49	60.18
17.97	66.26
18.08	66.67
18.17	67.02
18.37	67.84
18.57	69.0
18.68	69.58
18.77	70.02
18.97	70.75
19.17	71.48
19.28	71.88
19.48	72.71
19.57	73.06
19.77	73.86
19.88	74.31
20.08	75.25
20.08	75.25
20.17	75.7
20.37	76.68
20.48	77.26
20.57	77.72
20.68	78.35
21.28	82.12
21.88	85.39
22.17	87.6
22.28	88.71
22.37	89.63
22.48	90.63
22.57	91.32
22.77	92.69
22.88	93.34
23.17	94.99
23.57	96.96
23.77	98.68
