Depth	d18O
41.95	4.39
42.15	4.28
42.25	4.19
42.32	4.11
42.38	3.71
42.44	3.76
42.51	3.69
42.71	3.91
42.85	4.04
42.85	4.31
43.0	4.47
43.13	4.23
43.14	4.23
43.24	4.32
43.32	4.03
43.39	4.08
43.39	3.95
43.46	3.74
43.52	3.73
43.52	3.76
43.69	3.48
43.69	3.45
43.82	3.59
43.82	3.73
43.97	3.88
43.97	4.1
44.1	4.09
44.2	4.1
44.28	4.01
44.35	3.74
44.43	3.78
44.52	3.69
44.62	3.56
44.73	3.35
44.83	3.38
44.94	3.34
45.06	3.7
45.06	3.66
45.19	3.85
45.19	3.76
45.34	3.93
45.57	3.53
45.65	3.56
45.65	3.87
45.74	3.66
45.83	3.88
45.83	3.85
45.92	3.99
46.04	4.32
46.15	4.46
46.15	4.44
46.26	4.35
46.35	4.0
46.35	4.28
46.43	4.18
46.5	4.19
46.57	4.06
46.64	3.91
46.73	3.7
46.85	3.66
47.0	3.7
47.14	3.88
47.25	3.93
47.33	3.84
47.38	3.7
47.43	4.09
47.51	4.23
47.6	4.22
47.6	4.17
47.62	4.02
47.69	3.97
47.7	3.88
47.76	3.6
47.83	3.66
47.92	3.89
48.03	3.8
48.17	3.93
48.29	3.32
48.39	3.41
48.47	3.69
48.54	3.96
48.63	3.77
48.71	3.71
48.82	3.48
49.02	3.43
49.12	3.51
49.21	3.48
49.3	3.81
49.41	3.98
49.52	3.86
49.63	3.92
49.82	4.14
50.0	3.94
50.1	3.62
50.2	3.57
50.31	3.43
50.41	3.55
50.51	3.61
50.6	3.46
50.7	3.37
50.81	3.47
50.91	3.81
51.02	4.01
51.07	4.03
51.07	4.26
51.2	4.18
51.33	4.09
51.33	3.8
51.46	3.88
51.59	3.84
51.8	3.49
51.88	3.6
51.97	3.63
52.1	3.86
52.17	4.21
52.25	3.74
52.34	3.67
52.44	3.85
52.56	3.64
52.72	3.55
52.88	3.58
53.03	3.44
53.15	3.5
53.26	3.66
53.35	3.64
53.43	4.14
53.5	4.23
53.58	4.27
53.65	4.2
53.72	4.18
53.73	4.19
53.73	4.17
53.8	3.88
53.89	4.05
53.89	3.97
53.97	3.83
54.06	3.81
54.15	3.71
54.24	3.8
54.55	3.5
54.87	3.92
54.98	3.95
55.08	4.11
55.18	4.09
55.29	3.96
55.29	3.81
55.4	4.03
55.51	3.98
55.63	3.88
55.84	3.7
55.95	3.64
56.05	3.52
56.15	3.5
56.26	3.48
56.37	3.37
56.49	3.47
56.62	3.33
56.62	3.52
56.73	3.42
56.73	3.46
56.84	3.88
56.94	3.57
56.94	3.57
57.03	3.74
57.03	3.71
57.03	3.94
57.12	4.0
57.12	4.1
57.2	4.04
57.29	4.04
57.39	3.8
57.39	3.73
57.49	3.57
57.59	3.77
57.59	3.79
57.7	3.79
57.7	3.71
57.82	3.54
57.92	3.5
58.03	3.38
58.22	3.4
58.3	3.38
58.31	3.34
58.39	3.4
58.48	3.6
58.57	3.92
58.67	3.99
58.77	3.99
58.88	3.94
59.0	3.89
59.12	3.86
59.23	3.86
59.34	3.77
59.44	3.84
59.53	3.74
59.62	3.84
59.71	3.96
59.81	3.78
59.84	4.23
59.91	4.18
59.95	4.17
60.02	4.34
60.06	4.22
60.17	4.29
60.3	4.2
60.42	4.11
60.52	4.09
60.61	4.08
60.7	3.82
60.79	3.67
60.9	3.25
