depth(m)	initial_age(kiloyear)
26.2	652.0
26.2	653.0
26.3	654.0
26.4	657.0
26.4	658.0
26.5	659.0
26.5	660.0
26.6	662.0
26.6	663.0
26.7	664.0
26.8	667.0
26.9	669.0
26.9	670.0
27.2	677.0
27.2	678.0
27.3	679.0
27.3	680.0
27.3	680.0
27.4	681.0
27.5	684.0
27.6	687.0
27.7	689.0
27.7	690.0
27.8	692.0
27.8	693.0
27.8	693.0
27.9	694.0
27.9	695.0
28.0	697.0
28.0	698.0
28.1	699.0
28.2	702.0
28.2	703.0
28.3	705.0
28.3	706.0
28.4	708.0
28.4	709.0
28.5	711.0
28.5	713.0
28.7	719.0
28.8	723.0
28.8	724.0
28.9	725.0
28.9	726.0
29.0	728.0
29.0	729.0
29.1	730.0
29.1	731.0
29.2	733.0
29.2	734.0
29.3	735.0
29.3	736.0
29.4	738.0
29.4	739.0
29.5	740.0
29.5	741.0
29.6	743.0
29.6	744.0
29.7	746.0
29.7	747.0
29.7	747.0
29.8	749.0
29.8	751.0
29.9	753.0
29.9	755.0
30.0	757.0
30.0	759.0
30.1	761.0
30.1	763.0
30.2	765.0
30.2	766.0
30.3	768.0
30.3	770.0
30.4	771.0
30.4	772.0
30.5	774.0
30.6	776.0
30.6	777.0
30.7	779.0
30.7	780.0
30.8	781.0
30.8	782.0
30.9	784.0
31.3	796.0
31.6	808.0
31.7	811.0
31.8	815.0
31.9	819.0
32.0	823.0
32.0	825.0
32.1	827.0
32.1	829.0
32.2	831.0
32.2	833.0
32.3	835.0
32.4	838.0
32.4	840.0
32.5	842.0
32.7	848.0
32.8	852.0
32.9	855.0
33.0	858.0
33.1	861.0
33.2	864.0
33.3	867.0
33.5	875.0
33.6	879.0
33.7	882.0
33.8	885.0
33.9	889.0
34.1	895.0
34.2	898.0
34.3	901.0
34.3	901.0
34.4	904.0
34.5	908.0
34.6	911.0
34.7	914.0
34.8	917.0
34.9	921.0
34.9	922.0
35.0	925.0
35.0	926.0
35.1	929.0
35.1	930.0
35.1	930.0
35.2	933.0
35.3	937.0
35.3	938.0
35.4	940.0
35.4	941.0
35.5	943.0
35.6	946.0
35.6	947.0
35.7	949.0
35.7	950.0
35.7	950.0
35.8	952.0
35.8	953.0
35.9	955.0
36.0	958.0
36.1	962.0
36.1	964.0
36.2	966.0
36.2	968.0
36.3	970.0
36.3	971.0
36.4	974.0
36.4	975.0
36.5	978.0
36.6	982.0
36.6	983.0
36.7	985.0
36.8	989.0
36.8	991.0
36.9	993.0
37.0	997.0
37.0	999.0
37.1	1000.0
37.1	1000.0
37.1	1000.0
37.2	1000.0
37.3	1010.0
37.4	1010.0
37.5	1020.0
37.6	1020.0
37.7	1020.0
37.8	1030.0
37.9	1030.0
38.0	1040.0
38.1	1040.0
38.2	1040.0
38.3	1050.0
38.4	1050.0
38.5	1060.0
38.7	1060.0
38.8	1070.0
38.9	1070.0
39.0	1070.0
39.1	1070.0
39.2	1080.0
39.3	1080.0
39.4	1080.0
39.5	1080.0
39.6	1090.0
39.7	1090.0
39.9	1100.0
40.0	1100.0
40.1	1100.0
40.2	1110.0
40.3	1110.0
40.4	1110.0
40.5	1120.0
40.6	1120.0
40.7	1120.0
40.8	1130.0
40.9	1130.0
41.0	1140.0
41.1	1140.0
41.2	1150.0
41.3	1150.0
41.4	1150.0
41.5	1160.0
41.6	1160.0
41.7	1160.0
41.8	1170.0
41.9	1170.0
42.0	1170.0
42.1	1170.0
42.2	1180.0
42.3	1180.0
42.4	1180.0
42.5	1190.0
42.6	1190.0
42.7	1190.0
42.8	1200.0
42.9	1200.0
43.0	1200.0
43.1	1210.0
43.2	1210.0
43.3	1210.0
43.4	1220.0
43.4	1220.0
43.6	1220.0
43.7	1230.0
43.8	1230.0
43.9	1230.0
44.0	1230.0
44.1	1240.0
44.2	1240.0
44.3	1240.0
44.4	1250.0
44.7	1260.0
44.8	1260.0
45.0	1270.0
45.2	1280.0
45.3	1280.0
45.4	1280.0
45.5	1290.0
45.6	1290.0
45.7	1290.0
45.8	1300.0
46.0	1300.0
46.1	1310.0
46.2	1310.0
46.3	1310.0
46.4	1320.0
46.5	1320.0
46.6	1320.0
46.7	1330.0
46.8	1330.0
47.3	1350.0
47.4	1350.0
47.5	1350.0
47.6	1360.0
47.7	1360.0
47.8	1360.0
47.9	1360.0
48.0	1370.0
48.1	1370.0
48.3	1380.0
48.4	1380.0
48.5	1390.0
48.6	1390.0
48.7	1390.0
48.8	1400.0
48.9	1400.0
49.0	1400.0
49.1	1410.0
49.2	1410.0
49.3	1410.0
49.4	1420.0
49.5	1420.0
49.6	1420.0
49.7	1430.0
49.8	1430.0
49.9	1440.0
50.1	1440.0
50.2	1440.0
50.3	1440.0
50.5	1450.0
50.7	1460.0
50.8	1460.0
50.9	1460.0
51.0	1470.0
51.1	1470.0
51.2	1470.0
51.3	1470.0
51.4	1480.0
51.5	1480.0
51.6	1480.0
