depth(m)	initial_age(kiloyear)
9.62	255.2
9.77	258.3
9.92	261.1
10.07	263.9
10.495	270.27
10.675	272.77
10.805	274.57
11.005	277.38
11.125	279.38
11.285	282.0
11.435	285.12
11.725	292.21
12.025	299.03
12.125	301.65
12.495	312.96
12.645	317.64
12.935	325.53
13.075	329.11
13.195	331.81
13.685	343.02
13.835	346.71
13.995	350.09
14.155	352.98
14.435	357.69
14.595	360.48
14.715	362.49
14.815	364.19
15.055	368.61
15.195	371.82
15.325	374.94
15.465	378.85
15.615	383.24
15.735	386.52
15.955	391.71
16.075	394.3
16.215	397.21
16.335	399.8
16.455	402.31
16.625	406.13
16.825	411.23
17.055	417.11
17.215	420.51
20.065	497.33
20.215	507.34
20.515	527.69
20.665	536.31
20.965	548.92
21.405	570.76
21.555	578.6
21.705	584.47
21.865	589.76
22.135	598.35
22.155	598.92
25.14	631.3
25.91	643.6
26.2	649.0
26.94	665.52
27.11	670.3
27.25	674.5
27.69	685.3
28.14	694.4
28.29	697.6
28.73	707.3
28.88	711.1
29.2	718.6
29.35	721.65
29.49	724.5
29.645	727.91
29.8	731.2
29.95	734.5
30.1	737.8
30.25	741.1
30.56	746.8
30.85	753.4
30.99	757.4
31.14	762.2
33.48	826.75
34.23	855.77
34.44	862.77
34.53	865.05
34.99	876.44
35.14	880.34
35.58	891.57
35.73	895.07
36.03	902.07
36.33	907.81
36.49	910.72
37.23	924.51
37.38	927.78
37.54	931.75
37.84	938.88
37.99	941.99
38.14	945.09
38.28	947.99
49.41	1208.1
49.86	1221.82
50.16	1231.4
50.61	1242.4
50.91	1248.0
51.2	1252.2
51.495	1255.94
51.81	1259.6
52.49	1268.5
52.94	1274.8
53.235	1280.21
53.385	1283.98
53.835	1300.42
54.435	1328.02
54.885	1345.03
55.185	1352.21
55.635	1361.7
73.095	1777.7
73.415	1781.63
73.545	1783.53
73.695	1785.53
73.825	1787.52
74.145	1794.23
74.295	1798.17
74.595	1807.26
75.795	1860.99
75.945	1866.71
76.245	1878.99
76.395	1885.19
76.535	1890.39
76.705	1896.67
77.145	1910.73
