Depth	d18O
23.94	3.32
23.96	3.25
23.98	3.27
24.0	3.05
24.02	3.3
24.04	3.2
24.06	3.25
24.08	3.33
24.1	3.36
24.12	3.3
24.14	3.37
24.16	3.24
24.18	3.41
24.2	3.4
24.22	3.16
24.24	3.3
24.26	3.5
24.28	3.35
24.3	3.36
24.32	3.37
24.34	3.31
24.36	3.42
24.38	3.49
24.4	3.55
24.42	3.54
24.44	3.67
24.46	3.56
24.48	3.52
24.5	3.52
24.52	3.56
24.54	3.58
24.56	3.65
24.58	3.7
24.6	3.39
24.62	3.59
24.64	3.72
24.66	3.59
24.68	3.65
24.7	3.71
24.74	3.65
24.76	3.66
24.78	3.83
24.8	3.81
24.82	3.86
24.84	3.87
24.86	3.97
24.88	3.79
24.9	3.82
24.92	3.81
24.94	3.7
24.96	3.76
24.98	3.73
25.0	3.69
25.02	3.71
25.04	3.71
25.06	3.78
25.1	3.76
25.12	3.64
25.14	3.79
25.16	3.81
25.18	3.77
25.2	3.59
25.22	3.74
25.23	3.71
25.24	3.75
25.26	3.54
25.28	3.72
25.3	3.68
25.32	3.49
25.34	3.75
25.36	3.63
25.38	3.56
25.4	3.39
25.42	3.54
25.44	3.4
25.46	3.52
25.48	3.29
25.5	3.67
25.52	3.28
25.54	3.51
25.56	3.28
25.58	3.67
25.6	3.32
25.62	3.58
25.64	3.38
25.66	3.45
25.68	3.22
25.7	3.37
25.72	3.45
25.74	3.45
25.76	3.22
25.78	3.44
25.8	3.34
25.82	3.51
25.84	3.25
25.86	3.37
25.88	3.35
25.9	3.5
25.92	3.21
25.94	3.53
25.96	3.2
25.98	3.42
26.0	3.28
26.02	3.43
26.04	3.27
26.06	3.58
26.08	3.26
26.1	3.88
26.12	3.26
26.14	3.57
26.16	3.4
26.18	3.52
26.2	3.23
26.22	3.52
26.24	3.46
26.26	3.53
26.28	3.44
26.3	3.47
26.32	3.44
26.34	3.59
26.36	3.43
26.38	3.59
26.4	3.44
26.42	3.43
26.44	3.42
26.46	4.18
26.48	3.33
26.5	3.66
26.52	3.55
26.54	3.74
26.56	3.52
26.58	3.65
26.6	3.54
26.62	3.71
26.64	3.57
26.66	3.76
26.68	4.13
26.7	3.79
26.72	3.75
26.74	3.92
26.76	3.85
26.78	3.78
26.8	4.0
26.82	4.02
26.84	4.14
26.86	4.15
26.88	3.99
26.9	4.25
26.92	4.22
26.94	4.28
26.96	4.27
26.98	4.31
27.0	4.28
27.02	4.13
27.04	4.28
27.06	4.17
27.08	4.28
27.1	4.2
27.12	4.19
27.14	4.32
27.16	4.13
27.18	4.27
27.2	4.26
27.22	4.3
27.24	4.16
27.26	4.27
27.28	4.3
27.3	4.17
27.32	4.35
27.34	4.1
27.36	4.3
27.38	4.24
27.4	4.13
27.42	4.22
27.44	4.15
27.46	4.27
27.48	4.14
27.5	4.11
27.52	4.28
27.54	4.2
27.56	4.3
27.58	4.04
27.6	4.07
27.62	4.15
27.64	3.87
27.66	4.24
27.68	4.18
27.7	4.3
27.72	4.17
27.74	4.31
27.76	4.25
27.78	4.25
27.8	4.18
27.82	4.23
27.84	4.22
27.86	4.28
27.88	4.14
27.9	4.15
27.92	4.07
