age(kyr) mean(permil) sigma(permil)
1390.000000 3.818125 0.259287
1391.000000 3.817192 0.258188
1392.000000 3.816253 0.257138
1393.000000 3.815306 0.256069
1394.000000 3.814352 0.254973
1395.000000 3.813390 0.253857
1396.000000 3.812421 0.252671
1397.000000 3.811444 0.251302
1398.000000 3.810460 0.249622
1399.000000 3.809468 0.247559
1400.000000 3.808506 0.245119
1401.000000 3.808766 0.242598
1402.000000 3.812148 0.240803
1403.000000 3.820908 0.240425
1404.000000 3.832904 0.241246
1405.000000 3.844080 0.243203
1406.000000 3.853219 0.246694
1407.000000 3.859473 0.251833
1408.000000 3.862551 0.258406
1409.000000 3.862498 0.265959
1410.000000 3.859517 0.273944
1411.000000 3.854185 0.281819
1412.000000 3.847233 0.289035
1413.000000 3.838252 0.295287
1414.000000 3.827562 0.300315
1415.000000 3.815247 0.303956
1416.000000 3.802201 0.306101
1417.000000 3.788688 0.306811
1418.000000 3.775015 0.306339
1419.000000 3.761266 0.305056
1420.000000 3.747217 0.303191
1421.000000 3.732588 0.300886
1422.000000 3.718059 0.298379
1423.000000 3.704093 0.295862
1424.000000 3.690512 0.293592
1425.000000 3.676829 0.291552
1426.000000 3.663790 0.289620
1427.000000 3.651646 0.287743
1428.000000 3.639380 0.286114
1429.000000 3.627229 0.284641
1430.000000 3.615863 0.283211
1431.000000 3.605270 0.281749
1432.000000 3.595799 0.280360
1433.000000 3.587746 0.278948
1434.000000 3.580993 0.277640
1435.000000 3.575543 0.276468
1436.000000 3.571005 0.275375
1437.000000 3.568151 0.274169
1438.000000 3.566655 0.273065
1439.000000 3.566674 0.272234
1440.000000 3.568020 0.271764
1441.000000 3.570224 0.271619
1442.000000 3.573703 0.271837
1443.000000 3.578485 0.272283
1444.000000 3.583856 0.272890
1445.000000 3.589828 0.273525
1446.000000 3.596594 0.274119
1447.000000 3.604141 0.274571
1448.000000 3.612823 0.274810
1449.000000 3.621924 0.274737
1450.000000 3.631579 0.274378
1451.000000 3.641530 0.273786
1452.000000 3.651855 0.273016
1453.000000 3.662504 0.272068
1454.000000 3.672680 0.270884
1455.000000 3.683022 0.269437
1456.000000 3.692853 0.267711
1457.000000 3.702408 0.265682
1458.000000 3.711374 0.263395
1459.000000 3.719081 0.260926
1460.000000 3.725359 0.258296
1461.000000 3.730942 0.255516
1462.000000 3.735815 0.252691
1463.000000 3.739167 0.249918
1464.000000 3.741084 0.247309
1465.000000 3.741721 0.244873
1466.000000 3.741865 0.242697
1467.000000 3.741596 0.240952
1468.000000 3.740088 0.239610
1469.000000 3.737960 0.238762
1470.000000 3.735299 0.238303
1471.000000 3.732046 0.238243
1472.000000 3.727939 0.238502
1473.000000 3.723940 0.239101
1474.000000 3.720053 0.240053
1475.000000 3.716959 0.241190
1476.000000 3.714814 0.242354
1477.000000 3.713502 0.243384
1478.000000 3.712941 0.244398
1479.000000 3.713137 0.245376
1480.000000 3.714325 0.246258
1481.000000 3.717187 0.246993
1482.000000 3.721635 0.247518
1483.000000 3.727589 0.248014
1484.000000 3.735094 0.248283
1485.000000 3.743514 0.248058
1486.000000 3.752385 0.247289
1487.000000 3.762261 0.246056
1488.000000 3.772745 0.244250
1489.000000 3.783447 0.242002
1490.000000 3.794661 0.239628
1491.000000 3.806153 0.237138
1492.000000 3.817612 0.234461
1493.000000 3.829178 0.231625
1494.000000 3.840276 0.228614
1495.000000 3.850901 0.225431
1496.000000 3.861401 0.222114
1497.000000 3.871178 0.218656
1498.000000 3.880212 0.215182
1499.000000 3.888036 0.211831
1500.000000 3.894382 0.208742
1501.000000 3.899489 0.206098
1502.000000 3.903637 0.203991
1503.000000 3.906691 0.202521
1504.000000 3.908800 0.201700
1505.000000 3.909621 0.201538
1506.000000 3.909371 0.202018
1507.000000 3.908285 0.203163
1508.000000 3.905639 0.205006
1509.000000 3.902252 0.207498
1510.000000 3.897700 0.210390
1511.000000 3.892434 0.213606
1512.000000 3.886951 0.217147
1513.000000 3.881153 0.220885
1514.000000 3.875237 0.224716
1515.000000 3.869626 0.228570
1516.000000 3.864747 0.232340
1517.000000 3.860572 0.236043
1518.000000 3.857017 0.239528
1519.000000 3.853643 0.242777
1520.000000 3.850546 0.245642
1521.000000 3.848352 0.248060
1522.000000 3.846890 0.249990
1523.000000 3.845983 0.251473
1524.000000 3.845826 0.252479
1525.000000 3.845758 0.253046
1526.000000 3.845799 0.253266
1527.000000 3.846358 0.253083
1528.000000 3.847622 0.252457
1529.000000 3.849224 0.251467
1530.000000 3.851108 0.250243
1531.000000 3.853194 0.248843
1532.000000 3.855281 0.247383
1533.000000 3.857270 0.246010
1534.000000 3.859024 0.244833
1535.000000 3.860035 0.243997
1536.000000 3.860392 0.243543
1537.000000 3.859860 0.243463
1538.000000 3.858304 0.243701
1539.000000 3.856227 0.244160
1540.000000 3.853253 0.244735
1541.000000 3.848920 0.245351
1542.000000 3.843420 0.245943
1543.000000 3.836784 0.246562
1544.000000 3.828909 0.247051
1545.000000 3.820163 0.247274
1546.000000 3.810564 0.247258
1547.000000 3.800303 0.246987
1548.000000 3.789667 0.246674
1549.000000 3.778800 0.246329
1550.000000 3.768221 0.246007
1551.000000 3.758509 0.245731
1552.000000 3.750095 0.245375
1553.000000 3.742455 0.244954
1554.000000 3.735463 0.244443
1555.000000 3.729659 0.243891
1556.000000 3.724626 0.243202
1557.000000 3.720475 0.242441
1558.000000 3.717483 0.241796
1559.000000 3.715770 0.241427
1560.000000 3.715172 0.241339
1561.000000 3.715754 0.241626
1562.000000 3.717266 0.242616
1563.000000 3.719351 0.244302
1564.000000 3.722179 0.246706
1565.000000 3.726414 0.249598
1566.000000 3.731855 0.252586
1567.000000 3.737930 0.255399
1568.000000 3.744514 0.257919
1569.000000 3.751078 0.260276
1570.000000 3.757359 0.262524
1571.000000 3.764102 0.264711
1572.000000 3.771280 0.266908
1573.000000 3.778009 0.268743
1574.000000 3.783720 0.269918
1575.000000 3.788309 0.270516
1576.000000 3.791411 0.270462
1577.000000 3.793419 0.269472
1578.000000 3.794503 0.267652
1579.000000 3.793787 0.265295
1580.000000 3.791970 0.262533
1581.000000 3.789135 0.259383
1582.000000 3.785332 0.256124
1583.000000 3.780666 0.252919
1584.000000 3.775751 0.249704
1585.000000 3.770882 0.246405
1586.000000 3.765908 0.242870
1587.000000 3.760741 0.239243
1588.000000 3.755446 0.235602
1589.000000 3.749995 0.232054
1590.000000 3.744560 0.228692
1591.000000 3.738978 0.225696
1592.000000 3.734220 0.222993
1593.000000 3.729543 0.220579
1594.000000 3.725576 0.218416
1595.000000 3.722386 0.216531
1596.000000 3.719546 0.214917
1597.000000 3.717183 0.213446
1598.000000 3.715335 0.211927
1599.000000 3.713474 0.210057
1600.000000 3.711685 0.207801
1601.000000 3.710076 0.205179
1602.000000 3.709149 0.202239
1603.000000 3.709065 0.199130
1604.000000 3.709698 0.195928
1605.000000 3.710522 0.192667
1606.000000 3.711935 0.189344
1607.000000 3.714037 0.185973
1608.000000 3.716344 0.182703
1609.000000 3.718820 0.179511
1610.000000 3.721580 0.176391
1611.000000 3.724441 0.173331
1612.000000 3.727095 0.170440
1613.000000 3.729588 0.167591
1614.000000 3.732434 0.164739
1615.000000 3.735048 0.162057
1616.000000 3.737994 0.159487
1617.000000 3.741110 0.157148
1618.000000 3.743835 0.154970
1619.000000 3.747073 0.153210
1620.000000 3.750386 0.152141
1621.000000 3.753927 0.151495
1622.000000 3.756645 0.151098
1623.000000 3.759555 0.151173
1624.000000 3.762630 0.151615
1625.000000 3.765203 0.152484
1626.000000 3.767320 0.153875
1627.000000 3.768780 0.155563
1628.000000 3.770533 0.157591
1629.000000 3.772643 0.159716
1630.000000 3.775409 0.162009
1631.000000 3.778796 0.164454
1632.000000 3.782846 0.167236
1633.000000 3.786885 0.170354
1634.000000 3.791092 0.173592
1635.000000 3.796499 0.176765
1636.000000 3.803492 0.179988
1637.000000 3.811720 0.183241
1638.000000 3.821510 0.186413
1639.000000 3.833238 0.189475
1640.000000 3.846319 0.192215
1641.000000 3.861190 0.194632
1642.000000 3.877727 0.196778
1643.000000 3.895345 0.198316
1644.000000 3.913738 0.198987
1645.000000 3.932747 0.198818
1646.000000 3.952264 0.197849
1647.000000 3.971822 0.196111
1648.000000 3.990665 0.193521
1649.000000 4.008505 0.190506
1650.000000 4.025652 0.187139
1651.000000 4.041936 0.183355
1652.000000 4.056843 0.179311
1653.000000 4.069577 0.175377
1654.000000 4.079997 0.172557
1655.000000 4.088656 0.171076
1656.000000 4.095690 0.171041
1657.000000 4.099795 0.172521
1658.000000 4.100078 0.175605
1659.000000 4.097376 0.179857
1660.000000 4.092677 0.184772
1661.000000 4.085308 0.189988
1662.000000 4.075765 0.195363
1663.000000 4.064624 0.200456
1664.000000 4.052238 0.204591
1665.000000 4.038247 0.207407
1666.000000 4.022440 0.208726
1667.000000 4.005488 0.208697
1668.000000 3.987705 0.207411
1669.000000 3.969725 0.205183
1670.000000 3.952335 0.202113
1671.000000 3.935375 0.198052
1672.000000 3.918757 0.193280
1673.000000 3.902931 0.187943
1674.000000 3.887177 0.182349
1675.000000 3.871353 0.176882
1676.000000 3.856357 0.171572
1677.000000 3.844484 0.166409
1678.000000 3.835912 0.161926
