age(kyr) mean(permil) sigma(permil)
1480.000000 3.286988 0.192826
1481.000000 3.285303 0.186811
1482.000000 3.286149 0.183263
1483.000000 3.286911 0.180831
1484.000000 3.288462 0.178852
1485.000000 3.297386 0.177212
1486.000000 3.316145 0.175676
1487.000000 3.351947 0.174811
1488.000000 3.416756 0.176018
1489.000000 3.524086 0.179845
1490.000000 3.665305 0.181536
1491.000000 3.808199 0.177629
1492.000000 3.928708 0.170640
1493.000000 4.019443 0.164863
1494.000000 4.083151 0.160290
1495.000000 4.119620 0.155349
1496.000000 4.129463 0.152325
1497.000000 4.117343 0.150445
1498.000000 4.085251 0.150082
1499.000000 4.035878 0.150117
1500.000000 3.976752 0.150023
1501.000000 3.910115 0.148516
1502.000000 3.849126 0.146070
1503.000000 3.786694 0.144870
1504.000000 3.705108 0.145960
1505.000000 3.629413 0.146059
1506.000000 3.576510 0.143394
1507.000000 3.534214 0.142036
1508.000000 3.510658 0.141283
1509.000000 3.494019 0.141907
1510.000000 3.481371 0.143458
1511.000000 3.477266 0.145527
1512.000000 3.471716 0.148597
1513.000000 3.463704 0.151501
1514.000000 3.455736 0.155729
1515.000000 3.441680 0.161406
1516.000000 3.425228 0.167211
1517.000000 3.413437 0.171671
1518.000000 3.410143 0.175893
1519.000000 3.411537 0.180741
1520.000000 3.420499 0.185902
1521.000000 3.443964 0.191382
1522.000000 3.490724 0.197777
1523.000000 3.566562 0.204694
1524.000000 3.662653 0.210806
1525.000000 3.767953 0.215449
1526.000000 3.869231 0.219004
1527.000000 3.963432 0.221776
1528.000000 4.047900 0.223682
1529.000000 4.114863 0.224039
1530.000000 4.154695 0.224098
1531.000000 4.171916 0.223763
1532.000000 4.173602 0.223945
1533.000000 4.166403 0.224301
1534.000000 4.144105 0.224917
1535.000000 4.103533 0.225355
1536.000000 4.047862 0.225488
1537.000000 3.984923 0.225559
1538.000000 3.923703 0.225153
1539.000000 3.867683 0.224700
1540.000000 3.814900 0.224337
1541.000000 3.764573 0.224080
1542.000000 3.722205 0.223836
1543.000000 3.690706 0.222770
1544.000000 3.667706 0.221718
1545.000000 3.650396 0.220770
1546.000000 3.636088 0.219588
1547.000000 3.622554 0.218832
1548.000000 3.609805 0.217962
1549.000000 3.598941 0.216761
1550.000000 3.586202 0.215013
1551.000000 3.574418 0.213271
1552.000000 3.563230 0.211623
1553.000000 3.554570 0.209926
1554.000000 3.548501 0.208341
1555.000000 3.543537 0.206948
1556.000000 3.539036 0.206018
1557.000000 3.536954 0.205436
1558.000000 3.538460 0.205233
1559.000000 3.548567 0.205372
1560.000000 3.566859 0.205949
1561.000000 3.593215 0.206654
1562.000000 3.628864 0.207830
1563.000000 3.663356 0.209864
1564.000000 3.698445 0.212805
1565.000000 3.739153 0.216231
1566.000000 3.790290 0.219865
1567.000000 3.850049 0.223754
1568.000000 3.913786 0.227935
1569.000000 3.980064 0.232190
1570.000000 4.041672 0.236319
1571.000000 4.087080 0.240454
1572.000000 4.121851 0.244352
1573.000000 4.150686 0.247764
1574.000000 4.167730 0.250687
1575.000000 4.173920 0.252407
1576.000000 4.172771 0.253116
1577.000000 4.168038 0.252704
1578.000000 4.158223 0.250712
1579.000000 4.130179 0.247431
1580.000000 4.081861 0.243443
1581.000000 4.020697 0.238626
1582.000000 3.954265 0.232953
1583.000000 3.889575 0.226376
1584.000000 3.828964 0.219206
1585.000000 3.774649 0.211547
1586.000000 3.726448 0.203672
1587.000000 3.684498 0.195352
1588.000000 3.646015 0.187565
1589.000000 3.615232 0.180356
1590.000000 3.596896 0.173567
1591.000000 3.583875 0.167429
1592.000000 3.570904 0.162488
1593.000000 3.557352 0.158106
1594.000000 3.548519 0.154052
1595.000000 3.546599 0.150536
1596.000000 3.553887 0.147850
1597.000000 3.559854 0.146032
1598.000000 3.556317 0.144465
1599.000000 3.545646 0.144343
1600.000000 3.528082 0.144013
1601.000000 3.504630 0.143635
1602.000000 3.482944 0.144009
1603.000000 3.463991 0.145103
1604.000000 3.438195 0.146142
1605.000000 3.412359 0.145965
1606.000000 3.394615 0.146381
1607.000000 3.381964 0.147417
1608.000000 3.378999 0.148479
1609.000000 3.385891 0.149230
1610.000000 3.404743 0.150088
1611.000000 3.432048 0.151209
1612.000000 3.467622 0.152733
1613.000000 3.509340 0.153379
1614.000000 3.548189 0.153501
1615.000000 3.581670 0.153338
1616.000000 3.600772 0.153820
1617.000000 3.606737 0.154174
1618.000000 3.605416 0.154635
1619.000000 3.599270 0.155571
1620.000000 3.589761 0.156850
1621.000000 3.580647 0.157930
1622.000000 3.570890 0.159419
1623.000000 3.559965 0.160922
1624.000000 3.552114 0.162570
1625.000000 3.550263 0.163870
1626.000000 3.553320 0.165402
1627.000000 3.556480 0.166951
1628.000000 3.557081 0.168600
1629.000000 3.550556 0.170190
1630.000000 3.530472 0.171854
1631.000000 3.497169 0.172987
1632.000000 3.455512 0.173260
1633.000000 3.415620 0.173681
1634.000000 3.380249 0.173120
1635.000000 3.356491 0.173035
