age(kyr) mean(permil) sigma(permil)
0.000000 3.158369 0.111277
1.000000 3.158180 0.109183
2.000000 3.148527 0.108637
3.000000 3.141890 0.107574
4.000000 3.143985 0.108480
5.000000 3.166266 0.111035
6.000000 3.214413 0.109886
7.000000 3.267413 0.120079
8.000000 3.348205 0.172671
9.000000 3.471154 0.215783
10.000000 3.606971 0.219646
11.000000 3.752781 0.195019
12.000000 3.888479 0.169714
13.000000 4.004814 0.176915
14.000000 4.165725 0.199936
15.000000 4.370879 0.192128
16.000000 4.560938 0.172387
17.000000 4.703756 0.148620
18.000000 4.791246 0.100069
19.000000 4.795281 0.087941
20.000000 4.782540 0.089144
21.000000 4.766346 0.088348
22.000000 4.727737 0.105304
23.000000 4.677159 0.115651
24.000000 4.630187 0.132198
25.000000 4.623940 0.120861
26.000000 4.618102 0.108438
27.000000 4.597475 0.112702
28.000000 4.580502 0.119182
29.000000 4.539411 0.118796
30.000000 4.495889 0.112784
31.000000 4.471614 0.106353
32.000000 4.452697 0.100948
33.000000 4.423574 0.094149
34.000000 4.390464 0.085912
35.000000 4.361326 0.090050
36.000000 4.313317 0.118353
37.000000 4.268165 0.136637
38.000000 4.252265 0.142113
39.000000 4.298858 0.130960
40.000000 4.363031 0.099368
41.000000 4.379877 0.091470
42.000000 4.365293 0.097270
43.000000 4.334046 0.100441
44.000000 4.288035 0.109030
45.000000 4.222562 0.136403
46.000000 4.228378 0.141707
47.000000 4.296253 0.108164
48.000000 4.325657 0.096758
49.000000 4.303548 0.095328
50.000000 4.240012 0.099457
51.000000 4.175780 0.116192
52.000000 4.169376 0.120273
53.000000 4.218783 0.108794
54.000000 4.230760 0.109722
55.000000 4.178378 0.121437
56.000000 4.132472 0.146132
57.000000 4.157901 0.139320
58.000000 4.221028 0.124453
59.000000 4.272014 0.132727
60.000000 4.322841 0.137762
61.000000 4.368940 0.128374
62.000000 4.399220 0.110701
63.000000 4.415242 0.097507
64.000000 4.424256 0.092514
65.000000 4.437531 0.092166
66.000000 4.440561 0.091991
67.000000 4.421652 0.091932
68.000000 4.377142 0.096458
69.000000 4.319737 0.106569
70.000000 4.258761 0.118005
71.000000 4.185953 0.134007
72.000000 4.113113 0.142939
73.000000 4.068412 0.136502
74.000000 4.030063 0.131203
75.000000 3.973013 0.129217
76.000000 3.943406 0.120419
77.000000 3.939383 0.113080
78.000000 3.904431 0.108970
79.000000 3.852990 0.102154
80.000000 3.781494 0.100228
81.000000 3.705932 0.102623
82.000000 3.652412 0.109161
83.000000 3.627477 0.120508
84.000000 3.672979 0.128662
85.000000 3.775842 0.145617
86.000000 3.891800 0.162954
87.000000 3.983483 0.165047
88.000000 4.029769 0.151278
89.000000 4.026419 0.134195
90.000000 3.990722 0.121260
91.000000 3.937059 0.111998
92.000000 3.879985 0.101250
93.000000 3.830995 0.094462
94.000000 3.789873 0.094492
95.000000 3.751283 0.097071
96.000000 3.709033 0.100855
97.000000 3.671038 0.104186
98.000000 3.651147 0.107022
99.000000 3.639699 0.108323
100.000000 3.635243 0.109187
101.000000 3.634456 0.110758
102.000000 3.640163 0.112850
103.000000 3.649292 0.115681
104.000000 3.654590 0.119403
105.000000 3.656526 0.123898
106.000000 3.657660 0.128973
107.000000 3.658363 0.134058
108.000000 3.658689 0.139045
109.000000 3.658911 0.143952
110.000000 3.659092 0.148690
