age(kyr) mean(permil) sigma(permil)
0.000000 3.212256 0.112198
1.000000 3.201380 0.114453
2.000000 3.165625 0.109017
3.000000 3.152629 0.101047
4.000000 3.170090 0.101256
5.000000 3.202892 0.110265
6.000000 3.228959 0.106069
7.000000 3.264562 0.129422
8.000000 3.325804 0.181277
9.000000 3.445350 0.212207
10.000000 3.607412 0.219274
11.000000 3.784932 0.200113
12.000000 3.924114 0.172995
13.000000 4.044674 0.185723
14.000000 4.220673 0.226435
15.000000 4.432498 0.241565
16.000000 4.623886 0.201843
17.000000 4.763303 0.164520
18.000000 4.859384 0.104250
19.000000 4.870200 0.083902
20.000000 4.849169 0.085473
21.000000 4.827552 0.085465
22.000000 4.797153 0.096565
23.000000 4.758191 0.117648
24.000000 4.717202 0.130716
25.000000 4.668177 0.141801
26.000000 4.647388 0.145436
27.000000 4.658283 0.122475
28.000000 4.651232 0.111690
29.000000 4.621902 0.121485
30.000000 4.592420 0.125432
31.000000 4.558430 0.119647
32.000000 4.528742 0.121431
33.000000 4.497120 0.115238
34.000000 4.468212 0.111854
35.000000 4.446406 0.128511
36.000000 4.425398 0.146749
37.000000 4.425154 0.142256
38.000000 4.434394 0.126843
39.000000 4.432502 0.110508
40.000000 4.433101 0.093977
41.000000 4.424297 0.094473
42.000000 4.386458 0.109597
43.000000 4.317769 0.128023
44.000000 4.274464 0.131587
45.000000 4.233005 0.151261
46.000000 4.236387 0.161184
47.000000 4.331800 0.129188
48.000000 4.404649 0.101284
49.000000 4.406344 0.101174
50.000000 4.366937 0.120853
51.000000 4.320694 0.133665
52.000000 4.300925 0.131352
53.000000 4.283303 0.127578
54.000000 4.249873 0.138922
55.000000 4.250945 0.144303
56.000000 4.297622 0.134973
57.000000 4.324812 0.133565
58.000000 4.296189 0.132291
59.000000 4.266676 0.127746
60.000000 4.272683 0.134328
61.000000 4.272593 0.169711
62.000000 4.246584 0.237791
63.000000 4.257104 0.252107
64.000000 4.323415 0.196957
65.000000 4.396363 0.143830
66.000000 4.469886 0.115093
67.000000 4.512131 0.093396
68.000000 4.488017 0.095792
69.000000 4.436967 0.109171
70.000000 4.391360 0.136278
71.000000 4.331478 0.160581
72.000000 4.250736 0.165382
73.000000 4.164301 0.162650
74.000000 4.102284 0.157441
75.000000 4.059922 0.154110
76.000000 4.004666 0.152548
77.000000 3.974861 0.135250
78.000000 3.958497 0.117482
79.000000 3.912583 0.107480
80.000000 3.846839 0.105809
81.000000 3.765045 0.112033
82.000000 3.701164 0.122201
83.000000 3.666296 0.140814
84.000000 3.696701 0.156253
85.000000 3.786080 0.180282
86.000000 3.900661 0.207633
87.000000 3.999717 0.207106
88.000000 4.056496 0.177974
89.000000 4.067721 0.143492
90.000000 4.043573 0.120077
91.000000 4.002829 0.108765
92.000000 3.945979 0.103570
93.000000 3.880624 0.100003
94.000000 3.817974 0.097945
95.000000 3.781516 0.099044
96.000000 3.752867 0.106467
97.000000 3.709891 0.118664
98.000000 3.666769 0.122157
99.000000 3.639957 0.117162
100.000000 3.622796 0.111910
101.000000 3.619486 0.109235
102.000000 3.621918 0.113054
103.000000 3.622715 0.120961
104.000000 3.622999 0.129169
105.000000 3.623223 0.136837
106.000000 3.623447 0.143970
107.000000 3.623671 0.150735
108.000000 3.623895 0.157313
109.000000 3.624119 0.163761
110.000000 3.624342 0.170046
