depth(m)	initial_age(kiloyear)
4.48	23.9
4.5	24.0
4.52	24.1
4.53	24.2
4.54	24.2
4.55	24.3
4.56	24.4
4.57	24.4
4.58	24.5
4.59	24.5
4.6	24.6
4.62	24.7
4.63	24.8
4.64	24.8
4.65	24.9
4.66	25.0
4.67	25.0
4.68	25.1
4.69	25.1
4.7	25.2
4.72	25.3
4.73	25.4
4.74	25.4
4.75	25.5
4.76	25.6
4.77	25.6
4.78	25.7
4.79	25.7
4.8	25.8
4.82	25.9
4.83	26.0
4.84	26.1
4.85	26.1
4.86	26.2
4.87	26.2
4.88	26.3
4.89	26.4
4.9	26.4
4.92	26.6
4.93	26.6
4.94	26.7
4.95	26.7
4.96	26.8
4.97	26.9
4.98	26.9
4.99	27.0
5.0	27.1
5.02	27.2
5.03	27.3
5.04	27.3
5.05	27.4
5.06	27.5
5.07	27.5
5.08	27.6
5.09	27.6
5.1	27.7
5.12	27.8
5.13	27.9
5.14	28.0
5.15	28.0
5.16	28.1
5.17	28.2
5.18	28.2
5.19	28.3
5.2	28.4
5.22	28.5
5.23	28.6
5.24	28.6
5.25	28.7
5.26	28.7
5.27	28.8
5.28	28.9
5.29	28.9
5.3	29.0
5.32	29.1
5.33	29.2
5.34	29.3
5.35	29.3
5.36	29.4
5.37	29.5
5.38	29.5
5.39	29.6
5.4	29.7
5.42	29.8
5.43	29.9
5.44	29.9
5.45	30.0
5.46	30.1
5.47	30.2
5.48	30.2
5.49	30.3
5.5	30.4
5.52	30.5
5.53	30.6
5.54	30.7
5.55	30.7
5.56	30.8
5.57	30.9
5.58	31.0
5.59	31.0
5.6	31.1
5.62	31.3
5.63	31.3
5.64	31.4
5.65	31.5
5.66	31.6
5.67	31.7
5.68	31.8
5.69	31.8
5.7	31.9
5.72	32.1
5.73	32.2
5.74	32.3
5.75	32.4
5.76	32.4
5.77	32.5
5.78	32.6
5.79	32.7
5.8	32.8
5.82	33.0
5.83	33.1
5.84	33.1
5.85	33.2
5.86	33.3
5.87	33.4
5.88	33.5
5.89	33.6
5.9	33.7
5.92	33.9
5.93	34.0
5.94	34.0
5.95	34.1
5.96	34.2
5.97	34.3
5.98	34.4
5.99	34.5
6.0	34.6
6.02	34.8
6.03	34.8
6.04	34.9
6.05	35.0
6.06	35.1
6.07	35.2
6.08	35.3
6.09	35.4
6.1	35.5
6.12	35.6
6.13	35.7
6.14	35.8
6.15	35.9
6.16	36.0
6.17	36.1
6.18	36.2
6.19	36.2
6.2	36.3
6.22	36.5
6.23	36.6
6.24	36.7
6.25	36.8
6.26	36.8
6.27	36.9
6.28	37.0
6.29	37.1
6.3	37.2
6.32	37.3
6.33	37.4
6.34	37.5
6.35	37.6
6.36	37.7
6.37	37.8
6.38	37.8
6.39	37.9
6.4	38.0
6.42	38.2
6.43	38.2
6.44	38.3
6.45	38.4
6.46	38.5
6.47	38.5
6.48	38.6
6.49	38.7
6.5	38.8
6.52	38.9
6.53	39.0
6.54	39.1
6.55	39.2
6.56	39.2
6.57	39.3
6.58	39.4
6.59	39.5
6.6	39.5
6.62	39.7
6.63	39.8
6.64	39.9
6.65	39.9
6.66	40.0
6.67	40.1
6.68	40.2
6.69	40.3
6.7	40.3
6.72	40.5
6.73	40.6
6.74	40.7
6.75	40.8
6.76	40.8
6.77	40.9
6.78	41.0
6.79	41.1
6.8	41.2
6.82	41.4
6.83	41.5
6.84	41.5
6.85	41.6
6.86	41.7
6.87	41.8
6.88	41.9
6.89	42.0
6.9	42.1
