depth(m)	initial_age(kiloyear)
8.4	151.0488988
8.5	152.9507289
8.6	154.8794244
8.7	156.8373201
8.8	158.8264132
8.9	160.8483716
9.0	162.6973534
9.1	164.9959564
9.105	165.2070669
9.14	165.8425636
9.165	166.2680374
9.185	166.6949627
9.2	167.1233425
9.204	167.338
9.227	167.5531792
9.235	167.7686446
9.2525	168.2006704
9.2675	168.4172311
9.275	168.6341573
9.28	168.8514491
9.285	169.0691064
9.3	169.2871293
9.36	170.6029435
9.4	171.4874562
9.5	173.7241807
9.6	175.9968862
9.7	178.3048902
9.8	180.6472517
9.9	183.0227797
10.0	185.4300409
10.1	187.8673673
10.2	190.3328647
10.3	192.8244203
10.4	195.5
10.5	198.130922
10.6	200.4311946
10.7	203.0017596
10.8	205.5848171
10.9	208.177109
11.0	210.7752142
11.1	213.3755565
11.2	215.9744122
11.3	218.5679184
11.4	221.1520808
11.5	223.7227814
11.6	226.2757866
11.7	228.8067553
11.8	231.3112466
11.9	233.7847276
12.0	236.4642274
12.1	238.6201158
12.2	240.9725695
12.3	243.2751217
12.4	245.5228992
12.5	247.7109845
12.6	249.8344236
12.7	251.8882342
12.8	254.8333333
12.9	257.6666667
13.0	260.5
13.1	263.3333333
13.2	266.1666667
13.3	269.0
13.4	271.8333333
13.5	274.6666667
13.6	277.5
13.7	280.3333333
13.8	283.1666667
13.9	286.0
14.0	288.0
14.1	290.0
14.2	292.0
14.3	294.0
14.4	297.5
