Time (ka)	Benthic d18O (per mil)	Standard error (per mil)
916	4.020582	0.152886
917	4.109171	0.154741
918	4.228516	0.156271
919	4.343487	0.155848
920	4.420636	0.155728
921	4.449494	0.156648
922	4.428704	0.157602
923	4.349247	0.159039
924	4.256019	0.159931
925	4.167614	0.161129
926	4.093519	0.161667
927	4.059432	0.162284
928	4.04678	0.16206
929	4.020057	0.161701
930	3.992018	0.160063
931	3.959977	0.158397
932	3.906365	0.156945
933	3.837986	0.153516
934	3.777167	0.149595
935	3.722345	0.145341
936	3.664511	0.141709
937	3.619727	0.136943
938	3.600994	0.132469
939	3.602376	0.128253
940	3.587411	0.124475
941	3.546883	0.121376
942	3.491856	0.118285
943	3.441963	0.116332
944	3.392299	0.115302
945	3.336886	0.11485
946	3.296921	0.115724
947	3.272469	0.117519
948	3.263006	0.120838
949	3.253408	0.125226
950	3.253545	0.129687
951	3.241435	0.134972
952	3.226843	0.140564
953	3.233264	0.146374
954	3.224981	0.152252
955	3.198186	0.158247
956	3.185599	0.164159
957	3.243161	0.1706
958	3.41629	0.17752
959	3.674056	0.18108
960	3.923012	0.181609
961	4.131018	0.182044
962	4.287689	0.180115
963	4.348347	0.176767
964	4.359641	0.173626
965	4.348246	0.169973
966	4.304672	0.166795
967	4.212351	0.163423
968	4.117794	0.159668
969	4.033552	0.156563
970	3.942548	0.153629
971	3.858714	0.150999
972	3.804303	0.149579
973	3.783973	0.148003
974	3.779363	0.147619
975	3.750102	0.147436
976	3.699653	0.147425
977	3.652769	0.147832
978	3.61724	0.147247
979	3.616848	0.147467
980	3.664719	0.147826
981	3.744716	0.148597
982	3.860487	0.147219
983	3.966308	0.143876
984	4.018835	0.14101
985	4.049386	0.137344
986	4.076842	0.133355
987	4.06934	0.129228
988	4.030247	0.1253
989	3.968397	0.121699
990	3.91007	0.118139
991	3.864618	0.115209
992	3.835311	0.112773
993	3.804873	0.111448
994	3.771932	0.110181
995	3.730813	0.110748
996	3.683382	0.111742
997	3.674464	0.110961
998	3.683652	0.111765
999	3.699539	0.113049
1000	3.713781	0.114986
1001	3.75738	0.117146
1002	3.893312	0.121554
1003	4.065272	0.122099
1004	4.18165	0.123204
1005	4.186275	0.12568
1006	4.126553	0.129496
1007	4.064034	0.133313
1008	4.006747	0.137109
1009	3.97538	0.140506
1010	3.955467	0.143628
1011	3.931107	0.147106
1012	3.880713	0.150321
1013	3.816991	0.152748
1014	3.761517	0.153989
1015	3.717816	0.154991
1016	3.69057	0.155651
1017	3.70205	0.156715
1018	3.736295	0.156977
1019	3.743998	0.155585
1020	3.718359	0.15599
1021	3.6571	0.154593
1022	3.573671	0.153452
1023	3.494023	0.152301
1024	3.461096	0.150538
1025	3.489912	0.149559
1026	3.533487	0.148271
1027	3.569247	0.146746
1028	3.604516	0.145939
1029	3.643451	0.145787
1030	3.690476	0.145249
1031	3.765256	0.145943
1032	3.86736	0.14627
1033	3.986413	0.146121
1034	4.098883	0.14437
1035	4.169622	0.142974
1036	4.216378	0.141465
1037	4.260905	0.140989
1038	4.290723	0.140071
1039	4.297951	0.138142
1040	4.292761	0.136302
1041	4.286285	0.13441
1042	4.291443	0.132911
1043	4.291968	0.131552
1044	4.281213	0.131445
1045	4.264201	0.131771
1046	4.236441	0.132579
1047	4.197474	0.134189
1048	4.170126	0.135272
1049	4.153392	0.137754
1050	4.132645	0.140841
1051	4.105082	0.144231
1052	4.084812	0.147934
1053	4.07618	0.151563
1054	4.067548	0.155705
1055	4.046255	0.160531
1056	4.001961	0.165353
1057	3.935354	0.169687
1058	3.854281	0.172052
1059	3.780047	0.173408
1060	3.697555	0.175154
1061	3.619577	0.175357
1062	3.549169	0.175948
1063	3.478294	0.175533
1064	3.409493	0.173823
1065	3.345099	0.171399
1066	3.271668	0.169658
1067	3.197043	0.167061
1068	3.160572	0.163537
1069	3.171446	0.16034
1070	3.203174	0.156666
1071	3.235008	0.152913
1072	3.239585	0.148789
1073	3.223882	0.14454
1074	3.221975	0.13996
1075	3.249783	0.135414
1076	3.297105	0.131814
1077	3.358578	0.128323
1078	3.407086	0.123595
1079	3.432184	0.120189
1080	3.462992	0.117301
1081	3.482959	0.114177
1082	3.499131	0.112245
1083	3.52847	0.110106
1084	3.549744	0.108189
1085	3.57126	0.106937
1086	3.594735	0.106686
1087	3.613707	0.106849
1088	3.639368	0.107511
1089	3.659557	0.109061
1090	3.685817	0.110923
1091	3.707648	0.113018
1092	3.73168	0.11502
1093	3.757817	0.117969
1094	3.797954	0.121316
1095	3.857758	0.124393
1096	3.917904	0.127338
1097	3.986126	0.130767
1098	4.060982	0.13353
1099	4.114948	0.135458
1100	4.1033	0.137491
1101	4.041519	0.140013
1102	3.976849	0.141153
1103	3.923168	0.142897
1104	3.807823	0.147619
1105	3.665908	0.147801
1106	3.579254	0.14794
1107	3.51738	0.148708
1108	3.477097	0.147974
1109	3.48819	0.147568
1110	3.543255	0.147883
1111	3.61338	0.147894
1112	3.679016	0.147951
1113	3.742812	0.148665
1114	3.794517	0.149348
1115	3.849857	0.150646
1116	3.899898	0.151661
1117	3.945712	0.153009
1118	3.985152	0.154446
1119	4.031524	0.156546
1120	4.097867	0.159282
1121	4.174979	0.161428
1122	4.253483	0.162539
1123	4.321141	0.163483
1124	4.346198	0.164671
1125	4.337322	0.166036
1126	4.323918	0.167307
1127	4.298326	0.169741
1128	4.25939	0.171313
1129	4.213408	0.172539
1130	4.164033	0.173819
1131	4.11783	0.174508
1132	4.06515	0.176147
1133	4.002253	0.178895
1134	3.941248	0.179604
1135	3.888788	0.179073
1136	3.852718	0.17843
1137	3.838368	0.17858
1138	3.834993	0.178879
1139	3.833657	0.178712
1140	3.835823	0.177522
1141	3.838993	0.176405
1142	3.836733	0.175088
1143	3.833032	0.172422
1144	3.821507	0.169991
1145	3.79464	0.168702
1146	3.760324	0.166527
1147	3.719891	0.162971
1148	3.682412	0.15937
1149	3.665501	0.155488
1150	3.659629	0.151876
1151	3.640328	0.148144
1152	3.604297	0.144631
1153	3.568766	0.141407
1154	3.534083	0.139126
1155	3.509934	0.136095
1156	3.489548	0.132984
1157	3.473621	0.130271
1158	3.469225	0.127782
1159	3.448401	0.125442
1160	3.4416	0.122756
1161	3.431823	0.120671
1162	3.406594	0.119685
1163	3.390086	0.117866
1164	3.386773	0.116023
1165	3.386802	0.114421
1166	3.399705	0.113318
1167	3.416333	0.11217
1168	3.439719	0.111561
1169	3.465408	0.111503
1170	3.491551	0.10963
1171	3.50594	0.108857
1172	3.516895	0.108306
1173	3.508302	0.108421
1174	3.487949	0.107033
1175	3.474746	0.106833
1176	3.481259	0.106507
1177	3.489046	0.105829
1178	3.492279	0.106147
1179	3.509057	0.10554
1180	3.528233	0.105626
1181	3.54669	0.105311
1182	3.563203	0.105295
1183	3.567451	0.105948
1184	3.561725	0.106443
1185	3.553611	0.107927
1186	3.542645	0.108679
1187	3.547653	0.110371
1188	3.569033	0.112428
1189	3.615637	0.115169
1190	3.719075	0.119492
1191	3.879237	0.122513
1192	4.033298	0.121391
1193	4.11745	0.120496
1194	4.178702	0.12111
1195	4.233881	0.122951
1196	4.301335	0.124454
1197	4.37612	0.125387
1198	4.421038	0.125865
1199	4.423387	0.126567
1200	4.379158	0.127756
1201	4.325251	0.128257
1202	4.314014	0.129434
1203	4.319953	0.131009
1204	4.299706	0.133395
1205	4.2602	0.136101
1206	4.207365	0.138272
1207	4.142598	0.141207
1208	4.063698	0.145674
1209	3.971646	0.150359
1210	3.894047	0.150868
1211	3.848635	0.150702
1212	3.837634	0.153233
1213	3.857809	0.155922
1214	3.892004	0.157284
1215	3.925486	0.157314
1216	3.944869	0.158238
1217	3.945834	0.159117
1218	3.928937	0.159976
1219	3.906642	0.160219
1220	3.882686	0.160604
1221	3.836547	0.161208
1222	3.756112	0.162621
1223	3.672901	0.160825
1224	3.609992	0.158928
1225	3.551017	0.159316
1226	3.481623	0.15928
1227	3.413524	0.158123
1228	3.353193	0.15756
1229	3.306002	0.157044
1230	3.267569	0.156701
1231	3.24135	0.155982
1232	3.232762	0.155956
1233	3.23495	0.156381
1234	3.244528	0.157052
1235	3.248028	0.157905
1236	3.243191	0.158859
1237	3.235763	0.160231
1238	3.223032	0.161637
1239	3.21627	0.163288
1240	3.219061	0.165415
1241	3.254345	0.16834
1242	3.338205	0.170031
1243	3.466892	0.171397
1244	3.628564	0.174531
1245	3.817545	0.176679
1246	3.988378	0.176926
1247	4.122693	0.176327
1248	4.227627	0.174477
1249	4.294621	0.174646
1250	4.334867	0.175615
1251	4.338429	0.176093
1252	4.314748	0.176293
1253	4.281626	0.175731
1254	4.247011	0.175013
1255	4.20601	0.174672
1256	4.15925	0.174617
1257	4.110155	0.174363
1258	4.061105	0.172982
1259	4.021506	0.170461
1260	3.999376	0.168065
1261	3.985277	0.166085
1262	3.966295	0.164475
1263	3.929248	0.163764
1264	3.88008	0.162414
1265	3.827051	0.159646
1266	3.783517	0.156861
1267	3.75451	0.1542
1268	3.72302	0.152402
1269	3.686578	0.151287
1270	3.647165	0.149351
1271	3.613965	0.147498
1272	3.585613	0.145604
1273	3.559856	0.144623
1274	3.544936	0.143752
1275	3.542111	0.143615
1276	3.541077	0.143396
1277	3.541365	0.144246
1278	3.539787	0.145915
1279	3.544538	0.14677
1280	3.558853	0.149257
1281	3.581487	0.150937
1282	3.626864	0.151374
1283	3.685803	0.152349
1284	3.753279	0.153073
1285	3.820311	0.154342
1286	3.889312	0.155732
1287	3.971843	0.157147
1288	4.075052	0.159099
1289	4.175761	0.159873
1290	4.207875	0.157977
1291	4.187797	0.157965
1292	4.157126	0.158826
1293	4.115335	0.15912
1294	4.053741	0.160988
1295	4.001952	0.160723
1296	3.968416	0.15904
1297	3.938458	0.157942
1298	3.915325	0.156736
1299	3.891098	0.154524
1300	3.859096	0.15213
1301	3.829008	0.151213
1302	3.769833	0.150564
1303	3.697994	0.148533
1304	3.672192	0.146659
1305	3.666238	0.145292
1306	3.64594	0.144197
1307	3.610548	0.143872
1308	3.562456	0.14383
1309	3.514279	0.143746
1310	3.486706	0.143587
1311	3.478003	0.144338
1312	3.470229	0.145151
1313	3.452219	0.146112
1314	3.437852	0.147117
1315	3.424843	0.148146
1316	3.442179	0.150076
1317	3.481266	0.151147
1318	3.518892	0.151595
1319	3.549871	0.151218
1320	3.588318	0.152004
1321	3.632371	0.152877
1322	3.670955	0.151804
1323	3.699647	0.152075
1324	3.731699	0.152183
1325	3.771936	0.152944
1326	3.822773	0.151743
1327	3.868904	0.150291
1328	3.903991	0.148806
1329	3.928568	0.148276
1330	3.944232	0.148304
1331	3.956173	0.148548
1332	3.9599	0.149133
1333	3.964983	0.149229
1334	3.976622	0.149793
1335	3.992184	0.15052
1336	4.018166	0.150662
1337	4.042383	0.151057
1338	4.05075	0.151673
1339	4.038517	0.152356
1340	4.001816	0.153244
1341	3.933155	0.15445
1342	3.844479	0.155205
1343	3.741926	0.154835
1344	3.650684	0.152528
1345	3.595779	0.151786
1346	3.538049	0.152529
1347	3.452235	0.151482
1348	3.36426	0.150586
1349	3.302703	0.147584
1350	3.26667	0.145152
1351	3.249052	0.143611
1352	3.246799	0.141982
1353	3.247782	0.140528
1354	3.249585	0.139504
1355	3.250226	0.138489
1356	3.250281	0.137235
1357	3.253885	0.135313
1358	3.280578	0.134028
1359	3.323508	0.13227
1360	3.380482	0.131688
1361	3.451956	0.130218
1362	3.528307	0.127858
1363	3.602383	0.125417
1364	3.651935	0.121794
1365	3.68993	0.118196
1366	3.72689	0.116014
1367	3.762839	0.114498
1368	3.811504	0.113091
1369	3.869095	0.109865
1370	3.910869	0.108771
1371	3.960725	0.106681
1372	3.974419	0.104814
1373	3.985873	0.104859
1374	4.026284	0.105741
1375	4.09693	0.105284
1376	4.139028	0.103693
1377	4.126592	0.10347
1378	4.076576	0.10396
1379	3.989275	0.106443
1380	3.885785	0.106811
1381	3.817356	0.105975
1382	3.799092	0.106073
1383	3.804803	0.106509
1384	3.792227	0.107115
1385	3.748539	0.108353
1386	3.679752	0.109936
1387	3.620336	0.108232
1388	3.583711	0.108654
1389	3.539315	0.109614
1390	3.502453	0.111613
1391	3.477513	0.113735
1392	3.45325	0.11503
1393	3.430218	0.115855
1394	3.421056	0.117786
1395	3.415651	0.118066
1396	3.403462	0.118809
1397	3.390327	0.118985
1398	3.383707	0.120033
1399	3.387937	0.121149
1400	3.40866	0.122501
1401	3.44222	0.124265
1402	3.489021	0.125725
1403	3.545631	0.127116
1404	3.633543	0.128979
1405	3.734609	0.128233
1406	3.820401	0.128014
1407	3.901341	0.130184
1408	3.993609	0.131567
1409	4.044051	0.131568
1410	4.073458	0.132477
1411	4.096565	0.13309
1412	4.122651	0.134175
1413	4.141797	0.135096
1414	4.123965	0.137857
1415	4.050513	0.141068
1416	3.966576	0.142209
1417	3.901397	0.141508
1418	3.892005	0.14086
1419	3.908548	0.141225
1420	3.910075	0.141137
1421	3.871792	0.143019
1422	3.805322	0.141712
1423	3.752019	0.139278
1424	3.708235	0.138593
1425	3.657074	0.139333
1426	3.59265	0.139531
1427	3.512407	0.140226
1428	3.434983	0.139618
1429	3.369191	0.138798
1430	3.316086	0.138076
1431	3.274374	0.137401
1432	3.243776	0.136618
1433	3.219638	0.135871
1434	3.201459	0.135925
1435	3.19406	0.135949
1436	3.191956	0.135558
1437	3.191417	0.135482
1438	3.193418	0.135361
1439	3.19117	0.135743
1440	3.185576	0.136194
1441	3.182033	0.136632
1442	3.179349	0.137408
1443	3.175819	0.138229
1444	3.171578	0.139326
1445	3.162096	0.140464
1446	3.148525	0.142025
1447	3.126055	0.144124
1448	3.108061	0.145901
1449	3.114756	0.14645
1450	3.183147	0.150423
1451	3.327296	0.160263
1452	3.538796	0.170287
1453	3.773633	0.165433
1454	3.979699	0.158977
1455	4.157679	0.154924
1456	4.269474	0.150308
1457	4.284855	0.148823
1458	4.245026	0.14844
1459	4.197822	0.147408
1460	4.141962	0.146466
1461	4.07598	0.14663
1462	3.9931	0.146674
1463	3.902237	0.144688
1464	3.828354	0.142287
1465	3.763465	0.141178
1466	3.700051	0.140318
1467	3.637021	0.138796
1468	3.573184	0.138041
1469	3.50729	0.137707
1470	3.440512	0.135604
1471	3.395355	0.134204
1472	3.362997	0.133995
1473	3.328714	0.134097
1474	3.298006	0.133823
1475	3.272346	0.133287
1476	3.259882	0.133093
1477	3.263059	0.133216
1478	3.280108	0.133278
1479	3.297599	0.133526
1480	3.305403	0.134271
1481	3.302495	0.134835
1482	3.292191	0.135535
1483	3.273025	0.136662
1484	3.251929	0.137761
1485	3.24064	0.139159
1486	3.235855	0.14049
1487	3.223217	0.141779
1488	3.20964	0.143731
1489	3.238254	0.146404
1490	3.334535	0.151313
1491	3.466445	0.154801
1492	3.624437	0.157458
1493	3.788185	0.158743
1494	3.940775	0.16
1495	4.075088	0.159964
1496	4.161481	0.159562
1497	4.190734	0.159897
1498	4.194938	0.161583
1499	4.180142	0.164445
1500	4.168568	0.166324
1501	4.153026	0.167327
1502	4.141718	0.16781
1503	4.12959	0.16895
1504	4.092617	0.171072
1505	4.02344	0.173503
1506	3.947165	0.175356
1507	3.884889	0.176699
1508	3.832474	0.179565
1509	3.774152	0.183444
1510	3.720155	0.185594
1511	3.67061	0.186325
1512	3.626672	0.186232
1513	3.591516	0.185494
1514	3.563361	0.185009
1515	3.540082	0.184692
1516	3.522568	0.18471
1517	3.512192	0.184999
1518	3.507237	0.185573
1519	3.5051	0.186195
1520	3.509287	0.186645
1521	3.519261	0.187109
1522	3.535259	0.188015
1523	3.555184	0.1886
1524	3.578335	0.189193
1525	3.607757	0.190213
1526	3.646021	0.191197
1527	3.697861	0.192305
1528	3.764214	0.193915
1529	3.840305	0.194982
1530	3.91834	0.194906
1531	3.998013	0.194034
1532	4.07607	0.194303
1533	4.145253	0.194407
1534	4.191141	0.192982
1535	4.218923	0.191896
1536	4.232232	0.19186
1537	4.233675	0.191854
1538	4.225956	0.191873
1539	4.202629	0.192979
1540	4.16554	0.193895
1541	4.111597	0.19437
1542	4.045322	0.194668
1543	3.977062	0.195084
1544	3.914812	0.194913
1545	3.859423	0.194414
1546	3.814388	0.193457
1547	3.780583	0.192999
1548	3.752415	0.191879
1549	3.732888	0.189979
1550	3.716982	0.188953
1551	3.707027	0.188412
1552	3.698413	0.187978
1553	3.689518	0.187914
1554	3.680315	0.187764
1555	3.668347	0.186873
1556	3.656314	0.18639
1557	3.640919	0.185871
1558	3.618867	0.185222
1559	3.593644	0.184442
1560	3.5667	0.183338
1561	3.543045	0.182251
1562	3.533626	0.181092
1563	3.533396	0.180099
1564	3.540301	0.17923
1565	3.557862	0.17871
1566	3.585156	0.178735
1567	3.621033	0.17915
1568	3.665839	0.17863
1569	3.725403	0.178232
1570	3.795	0.177505
1571	3.869558	0.17632
1572	3.937782	0.174618
1573	3.996537	0.172682
1574	4.037511	0.171278
1575	4.059713	0.170418
1576	4.070276	0.169291
1577	4.063331	0.168394
1578	4.036603	0.167962
1579	3.994648	0.16758
1580	3.947164	0.16632
1581	3.892775	0.166143
1582	3.836961	0.165683
1583	3.784318	0.164782
1584	3.739068	0.16347
1585	3.708112	0.161888
1586	3.689447	0.160453
1587	3.679221	0.159353
1588	3.676238	0.159126
1589	3.674836	0.158513
1590	3.67065	0.158076
1591	3.663995	0.157823
1592	3.656339	0.157445
1593	3.644833	0.157382
1594	3.627752	0.157011
1595	3.607804	0.156921
1596	3.585538	0.156873
1597	3.565638	0.156616
1598	3.544974	0.156384
1599	3.527018	0.156476
1600	3.515325	0.1561
1601	3.505866	0.156397
1602	3.498873	0.156246
1603	3.498217	0.156121
1604	3.503126	0.156651
1605	3.514371	0.157107
1606	3.531826	0.158461
1607	3.555623	0.159575
1608	3.580025	0.160316
1609	3.596728	0.160467
1610	3.612011	0.160646
1611	3.629972	0.160607
1612	3.641566	0.161169
1613	3.647454	0.162147
1614	3.653646	0.163196
1615	3.657864	0.164296
1616	3.658209	0.164856
1617	3.653358	0.165579
1618	3.645081	0.166064
1619	3.637598	0.166983
1620	3.629429	0.168188
1621	3.623618	0.169294
1622	3.619162	0.170936
1623	3.619836	0.172051
1624	3.617899	0.172742
1625	3.614464	0.173932
1626	3.611203	0.175261
1627	3.601473	0.176838
1628	3.58223	0.177655
1629	3.556048	0.178914
1630	3.523205	0.180108
1631	3.487623	0.181214
1632	3.454104	0.181364
1633	3.426628	0.181899
1634	3.411205	0.182803
1635	3.406225	0.18425
1636	3.412201	0.18514
1637	3.431409	0.186254
1638	3.462663	0.188002
1639	3.50265	0.190057
1640	3.5573	0.192155
1641	3.619167	0.194021
1642	3.681487	0.195473
1643	3.750495	0.196167
1644	3.815994	0.195982
1645	3.870915	0.196619
1646	3.91456	0.19678
1647	3.9476	0.196668
1648	3.976402	0.196679
1649	4.00602	0.197843
1650	4.038613	0.198889
1651	4.070463	0.199061
1652	4.09429	0.198663
1653	4.10619	0.198557
1654	4.110549	0.198648
1655	4.103099	0.199356
1656	4.0873	0.200524
1657	4.068311	0.201576
1658	4.041894	0.202346
1659	4.013267	0.202071
1660	3.984251	0.202081
1661	3.953113	0.201841
1662	3.926102	0.201962
1663	3.906195	0.202324
1664	3.885834	0.20337
1665	3.863784	0.204302
1666	3.837754	0.205183
1667	3.806724	0.206161
1668	3.774089	0.206049
1669	3.743176	0.205307
1670	3.716309	0.20491
1671	3.690777	0.204421
1672	3.665199	0.203568
1673	3.643752	0.20344
1674	3.624156	0.203731
1675	3.60432	0.20356
1676	3.587609	0.203492
1677	3.571864	0.203666
1678	3.556288	0.204141
1679	3.541398	0.204668
1680	3.527281	0.204851
1681	3.516894	0.205462
1682	3.508224	0.20628
1683	3.502085	0.206854
1684	3.49863	0.207099
1685	3.499672	0.20752
1686	3.501184	0.208501
1687	3.507527	0.209453
1688	3.516776	0.210367
1689	3.528457	0.211421
1690	3.546645	0.212614
1691	3.573755	0.214199
1692	3.604269	0.216525
1693	3.638331	0.21904
1694	3.674903	0.221039
1695	3.714481	0.222633
1696	3.753988	0.222962
1697	3.790192	0.224133
1698	3.820632	0.225433
1699	3.842671	0.22578
1700	3.8558	0.226204
1701	3.864342	0.226708
1702	3.866154	0.227173
1703	3.863699	0.228074
1704	3.858766	0.230036
1705	3.851555	0.232184
1706	3.840884	0.233245
1707	3.827557	0.233851
1708	3.810379	0.234562
1709	3.789825	0.235769
1710	3.76819	0.236972
1711	3.742666	0.237801
1712	3.713116	0.238439
1713	3.683972	0.239046
1714	3.652946	0.240132
1715	3.62036	0.242103
1716	3.587811	0.243278
1717	3.560981	0.243401
1718	3.539502	0.243322
1719	3.530093	0.24373
1720	3.529364	0.244949
1721	3.531038	0.245605
1722	3.537711	0.246547
1723	3.550403	0.247542
1724	3.565853	0.248311
1725	3.58223	0.248763
1726	3.596458	0.249331
1727	3.60733	0.250248
1728	3.614204	0.250807
1729	3.619753	0.251253
1730	3.625718	0.251596
1731	3.627788	0.251794
1732	3.627435	0.251918
1733	3.62754	0.251939
1734	3.632106	0.252049
1735	3.639669	0.252899
1736	3.65216	0.253909
1737	3.670522	0.254426
1738	3.696384	0.254963
1739	3.730783	0.255142
1740	3.769895	0.255085
1741	3.812361	0.254713
1742	3.852378	0.25381
1743	3.885691	0.253177
1744	3.912135	0.252637
1745	3.931823	0.251414
1746	3.940873	0.25012
1747	3.933497	0.249357
1748	3.915221	0.248962
1749	3.891876	0.24832
1750	3.862128	0.24752
1751	3.830516	0.245673
1752	3.796176	0.24431
1753	3.760278	0.242987
1754	3.725959	0.242117
1755	3.692379	0.240807
1756	3.66232	0.239223
1757	3.634061	0.238107
1758	3.606081	0.23748
1759	3.575304	0.236672
1760	3.540245	0.235736
1761	3.503695	0.234844
1762	3.466451	0.234355
1763	3.424578	0.233698
1764	3.384282	0.232494
1765	3.352687	0.231421
1766	3.330194	0.229512
1767	3.315025	0.227922
1768	3.310312	0.226628
1769	3.316071	0.225549
1770	3.332135	0.224585
1771	3.353308	0.223982
1772	3.373178	0.223207
1773	3.393587	0.22193
1774	3.411788	0.220948
1775	3.42867	0.220197
1776	3.444713	0.219315
