depth(m)	initial_age(kiloyear)
26.9	100.9009795
27.07	101.6671137
27.16	102.5501666
27.45	104.3208991
27.67	105.6067623
27.74	105.720612
28.15	108.1904327
28.4	109.3706513
28.69	110.614541
28.9	111.4183373
29.15	112.2987958
29.65	113.9024438
30.09	115.2239197
30.42	116.2008718
30.6	117.552063
30.6	117.552063
30.64	116.8628498
30.9	117.6387598
31.15	118.4070807
31.34	119.8175872
31.4	119.1684047
31.65	119.9531067
31.9	120.7298405
32.1	122.172012
32.4	122.2602232
32.65	123.0247797
32.85	124.4366119
32.9	123.7787723
33.15	124.5251981
33.4	125.2710904
33.6	126.660148
33.65	126.0106032
33.8	127.2484622
33.9	126.7472183
34.1	128.1336169
34.15	127.4847929
34.35	128.8712592
34.4	128.2218185
34.59	129.5846231
34.65	128.9607972
34.87	130.4225734
35.1	131.1162224
35.38	131.9722949
36.09	134.1982464
36.26	134.6665711
36.49	135.355038
36.6	135.7277272
36.76	136.2010341
36.88	136.5655117
37.01	136.8730394
37.07	137.1610823
37.26	137.7279657
37.35	138.043583
37.51	138.5190057
37.76	139.322327
38.0	140.0959296
38.1	140.4590617
38.51	141.8140892
38.76	142.7010085
38.85	143.0646015
39.26	144.5683549
39.51	145.5457387
39.66	146.1450899
40.32	150.6326346
40.56	151.4876094
40.84	152.5010237
41.07	153.3436786
41.35	154.380188
41.56	155.1641452
41.82	156.1411733
42.57	158.9852462
42.85	160.0511594
44.07	164.8701698
47.77	190.6418514
47.98	187.7587304
48.02	191.1317079
48.24	188.2069472
48.48	188.722031
48.76	189.2957212
48.99	189.7631959
49.23	190.2461988
49.52	195.5823997
49.54	190.8564448
49.78	191.3260301
50.47	193.4825128
50.64	193.9359572
50.95	194.7657537
51.19	196.0118566
51.47	196.9500778
51.47	196.9500778
51.47	196.9500778
51.7	197.7275889
51.88	198.3687143
51.88	198.3687143
51.88	198.3687143
52.14	199.3197324
52.14	199.3197324
52.45	200.4438011
52.69	201.7146196
52.97	202.9258424
53.2	203.9370998
53.47	205.2123776
53.47	205.2123776
53.69	206.2682757
53.95	207.577474
54.19	208.9149317
54.47	210.45954
54.7	211.7535841
54.98	213.32872
55.19	214.5064512
55.45	216.0615744
55.69	217.6100261
55.97	218.9339069
56.45	221.4282732
57.17	225.6066973
57.71	227.6957672
57.71	227.6957672
57.71	227.6957672
58.23	230.6513115
58.98	234.8674109
59.73	238.9022492
60.48	242.6155611
61.23	245.8052219
61.98	248.5203294
62.42	249.2941513
62.73	249.7240832
62.97	250.1578047
63.47	250.7400262
63.48	250.7536958
63.76	251.1244046
63.92	251.3311304
64.23	251.6984115
64.23	251.6984115
64.47	251.9708153
64.98	252.5104445
65.26	252.7875684
65.42	252.9433565
66.04	253.5081568
66.48	253.8937963
67.19	254.3510279
