age(kyr) mean(permil) sigma(permil)
280.000000 3.934764 0.258865
281.000000 3.935977 0.253722
282.000000 3.937332 0.248172
283.000000 3.938780 0.242214
284.000000 3.940468 0.235729
285.000000 3.943183 0.228737
286.000000 3.947220 0.221353
287.000000 3.952469 0.214150
288.000000 3.959454 0.207283
289.000000 3.967356 0.200538
290.000000 3.977794 0.194131
291.000000 3.991343 0.188505
292.000000 4.007658 0.183665
293.000000 4.029664 0.179868
294.000000 4.055622 0.176167
295.000000 4.086390 0.172531
296.000000 4.113900 0.168755
297.000000 4.126111 0.164020
298.000000 4.113454 0.159771
299.000000 4.087889 0.156753
300.000000 4.051448 0.154336
301.000000 4.015954 0.152825
302.000000 3.988959 0.150688
303.000000 3.974314 0.149483
304.000000 3.962855 0.148640
305.000000 3.944315 0.148395
306.000000 3.925017 0.148633
307.000000 3.900677 0.149144
308.000000 3.871955 0.150162
309.000000 3.838675 0.151047
310.000000 3.806788 0.152380
311.000000 3.774786 0.153796
312.000000 3.744155 0.154945
313.000000 3.718696 0.155695
314.000000 3.699335 0.156266
315.000000 3.678687 0.156227
316.000000 3.661324 0.155636
317.000000 3.649364 0.154427
318.000000 3.638406 0.152855
319.000000 3.633852 0.150855
320.000000 3.622651 0.149019
321.000000 3.585887 0.148294
322.000000 3.523681 0.146991
323.000000 3.460706 0.145782
324.000000 3.396914 0.145940
325.000000 3.322469 0.146619
326.000000 3.259345 0.147733
327.000000 3.218563 0.149954
328.000000 3.204992 0.153319
329.000000 3.207338 0.157708
330.000000 3.214014 0.163340
331.000000 3.255997 0.170254
332.000000 3.356546 0.177787
333.000000 3.510353 0.185203
334.000000 3.668710 0.190864
335.000000 3.802403 0.195171
336.000000 3.917248 0.197553
337.000000 4.048267 0.198253
338.000000 4.182495 0.196431
339.000000 4.281037 0.191736
340.000000 4.356594 0.186658
341.000000 4.431015 0.181511
342.000000 4.495852 0.176400
343.000000 4.539130 0.170841
344.000000 4.561449 0.166178
345.000000 4.569463 0.161582
346.000000 4.562345 0.157994
347.000000 4.542573 0.154266
348.000000 4.516291 0.151510
349.000000 4.486383 0.148386
350.000000 4.450194 0.146041
351.000000 4.412852 0.143689
352.000000 4.376568 0.141634
353.000000 4.352737 0.138963
354.000000 4.342755 0.136224
355.000000 4.343960 0.133809
356.000000 4.347766 0.131094
357.000000 4.353463 0.129189
358.000000 4.353078 0.126552
359.000000 4.349996 0.124794
360.000000 4.340328 0.122926
361.000000 4.324584 0.121739
362.000000 4.301496 0.121084
363.000000 4.282299 0.120462
364.000000 4.261246 0.120193
365.000000 4.234486 0.120401
366.000000 4.202579 0.120287
367.000000 4.176375 0.119907
368.000000 4.156100 0.119855
369.000000 4.135409 0.119868
370.000000 4.116710 0.119682
371.000000 4.101198 0.119355
372.000000 4.087224 0.119740
373.000000 4.072728 0.119611
374.000000 4.055758 0.119747
375.000000 4.043330 0.119868
376.000000 4.030883 0.120288
377.000000 4.016806 0.120775
378.000000 4.003520 0.121184
379.000000 3.990125 0.122434
380.000000 3.973758 0.124280
381.000000 3.957391 0.125962
382.000000 3.945154 0.128068
383.000000 3.935136 0.130151
384.000000 3.927416 0.133052
385.000000 3.913321 0.135957
386.000000 3.891568 0.138999
387.000000 3.868915 0.141924
388.000000 3.845909 0.144774
389.000000 3.826804 0.147592
390.000000 3.807345 0.150531
391.000000 3.788920 0.152915
392.000000 3.773083 0.155748
393.000000 3.762958 0.158440
394.000000 3.748507 0.160937
395.000000 3.733025 0.163621
396.000000 3.714305 0.165798
397.000000 3.681670 0.168382
398.000000 3.624293 0.171171
399.000000 3.545566 0.173451
400.000000 3.450898 0.175974
401.000000 3.353522 0.178058
402.000000 3.262851 0.179470
403.000000 3.192164 0.180966
404.000000 3.140919 0.182623
405.000000 3.111621 0.184907
406.000000 3.101101 0.187882
407.000000 3.104311 0.191151
408.000000 3.116931 0.194727
409.000000 3.147718 0.198091
410.000000 3.198615 0.201726
411.000000 3.267554 0.205543
412.000000 3.350111 0.209290
413.000000 3.435767 0.212846
414.000000 3.514408 0.216152
415.000000 3.586806 0.219185
416.000000 3.653032 0.222260
417.000000 3.715300 0.225196
418.000000 3.774601 0.227550
419.000000 3.829736 0.229426
420.000000 3.877891 0.230690
421.000000 3.920279 0.231291
422.000000 3.964279 0.230564
423.000000 4.012199 0.228890
424.000000 4.068994 0.226676
425.000000 4.146206 0.224353
426.000000 4.246652 0.221716
427.000000 4.363198 0.217854
428.000000 4.488520 0.213141
429.000000 4.614585 0.207608
430.000000 4.722793 0.200895
431.000000 4.792875 0.194453
432.000000 4.822985 0.188626
433.000000 4.825601 0.183186
434.000000 4.828993 0.178078
435.000000 4.833726 0.173145
436.000000 4.820673 0.168661
437.000000 4.798190 0.164762
438.000000 4.769129 0.161158
439.000000 4.738162 0.157561
440.000000 4.707470 0.154621
441.000000 4.675776 0.151629
442.000000 4.642843 0.149409
443.000000 4.606278 0.147010
444.000000 4.562234 0.145372
445.000000 4.518543 0.144008
446.000000 4.482152 0.142928
447.000000 4.447660 0.141573
448.000000 4.415616 0.140911
449.000000 4.390172 0.140797
450.000000 4.372808 0.140296
451.000000 4.358557 0.139778
452.000000 4.349631 0.139673
453.000000 4.339952 0.139759
454.000000 4.331885 0.140190
455.000000 4.320564 0.140168
456.000000 4.308182 0.140467
