Depth	d18O
58.21	4.05
58.31	4.45
58.41	4.24
58.51	4.39
58.61	4.31
58.71	3.88
58.81	3.74
58.91	3.7
59.01	3.52
59.11	3.22
59.21	3.38
59.31	3.59
59.41	3.69
59.61	3.95
59.72	4.11
59.82	4.09
59.92	4.2
60.02	4.29
60.12	3.72
60.22	3.31
60.32	3.68
60.42	3.53
60.52	3.89
60.62	4.04
60.72	4.26
60.82	4.33
60.92	4.1
61.02	4.15
61.12	3.92
61.23	3.29
61.33	3.35
61.43	3.52
61.55	3.72
61.65	3.67
61.75	3.72
61.85	3.68
61.95	3.43
62.05	3.44
62.15	3.46
62.25	3.48
62.35	3.24
62.45	3.5
62.55	3.87
62.65	3.69
62.75	3.79
62.85	3.86
62.94	3.51
63.04	3.59
63.14	3.69
63.24	3.44
63.34	3.56
63.44	3.81
63.54	3.62
63.64	3.5
63.74	3.94
63.84	3.71
63.94	4.16
64.04	4.16
64.14	3.21
64.24	3.25
64.34	3.49
64.45	3.57
64.55	3.62
64.75	3.87
64.85	4.04
64.95	3.97
65.05	4.03
65.15	3.8
