Depth	d18O
210	3.47
211	3.5
212	3.51
213	3.55
214	3.46
215	3.44
216	3.43
217	3.38
218	3.62
219	3.84
220	3.88
221	4.13
222	4.28
223	4.34
224	4.29
225	4.18
226	4.19
227	4.09
228	4.09
229	3.92
230	4.2
231	4.12
232	4.07
233	3.87
234	3.74
235	3.61
236	3.56
237	3.37
238	3.41
239	3.34
240	3.34
241	3.44
242	3.58
243	3.68
244	3.95
245	4.07
246	4.28
247	4.21
248	4.28
249	4.26
250	4.4
251	4.48
252	4.53
253	4.42
254	4.47
255	4.27
256	4.33
257	4.45
258	4.41
259	4.42
260	4.36
261	4.42
262	4.35
263	4.36
264	4.32
265	4.34
266	4.4
267	4.4
268	4.23
269	4.42
270	4.41
271	4.4
272	4.34
273	4.34
274	4.28
275	4.28
276	4.2
277	4.34
278	4.21
279	4.13
280	4.04
281	4.11
282	3.88
283	3.77
284	3.76
285	3.74
286	3.72
287	3.79
288	3.92
289	3.96
290	4
291	4.01
292	4.17
293	4.12
294	4.23
295	4.21
296	4.13
297	4.2
298	4.07
299	4.13
300	3.92
301	3.96
302	3.96
303	3.9
304	3.97
305	3.97
306	3.95
307	3.9
308	3.75
309	3.76
310	3.7
311	3.6
312	3.69
313	3.59
314	3.67
315	3.52
316	3.59
317	3.79
318	3.66
319	3.48
320	3.56
321	3.43
322	3.43
323	3.37
324	3.11
325	3.21
326	3.13
327	3.12
328	3.13
329	3.09
330	3.2
331	3.19
332	3.29
333	3.28
334	3.41
335	3.65
336	3.98
337	4.13
338	4.07
339	4.32
340	4.5
341	4.74
342	4.73
343	4.7
344	4.66
345	4.69
346	4.58
347	4.43
348	4.39
349	4.52
350	4.57
351	4.54
352	4.37
353	4.37
354	4.3
355	4.49
356	4.36
357	4.45
358	4.48
359	4.39
360	4.44
361	4.4
362	4.4
363	4.43
364	4.26
365	4.36
366	4.22
367	4.27
368	4.3
369	4.28
370	4.26
371	4.17
372	4.32
373	4.19
374	4.24
375	4.1
376	4.11
377	4.1
378	4.09
379	4.07
380	4.09
381	4.05
382	3.95
383	4.02
384	3.98
385	4.04
386	3.92
387	3.89
388	3.82
389	3.79
390	3.86
391	3.9
392	3.87
393	3.76
394	3.82
395	3.66
396	3.62
397	3.37
398	3.44
399	3.38
400	3.22
