depth(m)	initial_age(kiloyear)
3.06	102.1
3.06	102.1
3.15	104.9
3.24	107.7
3.33	110.45
3.33	110.45
3.44	113.71
3.44	113.71
3.55	116.93
3.66	120.06
3.77	123.05
3.88	125.99
3.98	128.66
4.08	131.33
4.18	134.0
4.28	136.67
4.37	139.07
4.37	139.07
4.47	141.74
4.56	144.14
4.67	147.08
4.77	149.75
4.88	152.68
4.98	155.35
5.08	158.02
5.18	160.69
5.28	163.36
5.38	166.03
5.38	166.03
5.48	168.7
5.58	171.37
5.58	171.37
5.68	174.04
5.78	176.71
5.89	179.64
5.89	179.64
5.99	182.31
6.08	184.71
6.18	187.38
6.28	190.05
6.28	190.05
6.38	192.72
6.38	192.72
6.47	195.12
6.47	195.12
6.57	197.79
6.67	200.56
6.67	200.56
6.77	203.41
6.77	203.41
6.88	206.54
6.88	206.54
6.88	206.54
6.98	209.39
7.08	212.23
7.18	215.08
7.28	217.93
7.37	220.52
7.47	223.49
7.47	223.49
7.56	226.16
7.56	226.16
7.57	226.46
7.66	229.26
7.78	233.0
7.91	237.29
8.03	241.56
8.13	245.12
8.24	249.03
8.35	252.94
8.49	257.93
8.49	257.93
8.61	262.2
8.61	262.2
8.71	265.76
8.71	265.76
8.79	268.61
8.89	272.16
8.95	274.3
9.05	277.86
9.16	281.77
9.16	281.77
9.27	285.69
9.27	285.69
9.37	289.25
9.48	293.16
9.6	297.43
