depth(m)	initial_age(kiloyear)
0.04	0.13
0.2	0.64
0.4	1.29
0.6	1.93
1.0	3.22
1.2	3.87
1.4	4.51
1.6	5.15
1.8	5.8
2.0	6.44
2.2	7.09
2.4	7.73
2.5	8.05
2.6	8.38
2.8	9.02
3.0	9.66
3.1	9.99
3.2	10.31
3.3	10.63
3.4	10.95
3.5	11.28
3.6	11.6
3.7	11.92
3.8	12.24
3.9	12.56
4.0	12.89
4.04	13.01
4.08	13.14
4.1	13.21
4.12	13.27
4.16	13.4
4.2	13.53
4.24	13.66
4.28	13.79
4.3	13.85
4.32	13.92
4.36	14.05
4.4	14.17
4.44	14.3
4.48	14.43
4.5	14.5
4.52	14.56
4.56	14.69
4.6	14.82
4.64	14.95
4.68	15.08
4.7	15.14
4.72	15.21
4.76	15.33
4.8	15.46
4.84	15.59
4.88	15.72
4.9	15.79
4.92	15.85
4.96	15.98
5.0	16.11
5.04	16.24
5.08	16.37
5.1	16.43
5.12	16.49
5.16	16.62
5.2	16.75
5.24	16.88
5.28	17.01
5.3	17.07
5.32	17.14
5.36	17.27
5.4	17.38
5.44	17.48
5.48	17.59
5.5	17.65
5.52	17.7
5.56	17.81
5.6	17.91
5.64	18.0
5.68	18.09
5.7	18.13
5.72	18.17
5.76	18.26
5.8	18.34
5.84	18.43
5.88	18.52
5.9	18.56
5.92	18.6
5.96	18.69
6.0	18.77
6.04	18.86
6.08	18.95
6.12	19.03
6.16	19.12
6.2	19.2
6.24	19.29
6.28	19.38
6.32	19.46
6.36	19.55
6.4	19.63
6.44	19.72
6.48	19.8
6.52	19.89
6.56	19.98
6.6	20.06
6.64	20.15
6.68	20.23
6.72	20.32
6.76	20.41
6.81	20.51
6.84	20.58
6.88	20.66
6.92	20.75
6.96	20.84
7.0	20.92
7.04	21.01
7.08	21.09
7.12	21.18
7.16	21.27
7.2	21.35
7.24	21.44
7.28	21.52
7.32	21.61
7.36	21.69
7.4	21.78
7.44	21.87
7.48	21.95
7.52	22.04
7.56	22.12
7.6	22.21
7.64	22.3
7.68	22.38
7.72	22.47
7.76	22.55
7.84	22.73
7.88	22.81
7.9	22.85
7.92	22.9
7.96	22.98
8.04	23.16
8.08	23.24
8.1	23.28
8.12	23.33
8.16	23.41
8.2	23.5
8.24	23.58
8.28	23.67
8.32	23.76
8.36	23.84
8.44	24.01
8.48	24.1
8.52	24.19
8.56	24.27
8.6	24.36
8.64	24.44
8.68	24.53
8.72	24.62
8.76	24.7
8.84	24.87
8.88	24.96
8.92	25.05
8.96	25.13
9.0	25.22
9.04	25.3
9.08	25.39
9.12	25.47
9.16	25.56
9.24	25.73
9.28	25.82
9.32	25.9
9.36	25.99
9.4	26.08
9.44	26.16
9.48	26.25
9.52	26.33
9.56	26.42
9.6	26.51
9.64	26.59
9.68	26.68
9.72	26.76
9.76	26.85
9.8	26.93
9.84	27.02
9.96	27.28
10.0	27.36
10.04	27.45
10.08	27.54
10.12	27.62
10.16	27.71
10.2	27.79
10.24	27.88
10.28	27.97
10.36	28.14
10.4	28.24
10.44	28.35
10.48	28.45
10.52	28.56
10.56	28.67
10.6	28.78
10.64	28.9
10.68	29.03
10.72	29.16
10.76	29.29
10.8	29.42
10.84	29.54
10.88	29.67
10.92	29.8
10.96	29.93
11.0	30.06
11.04	30.19
11.08	30.32
11.12	30.45
11.16	30.58
11.2	30.7
11.24	30.83
11.28	30.96
11.32	31.09
11.36	31.22
11.4	31.35
11.44	31.48
11.48	31.61
11.52	31.74
11.56	31.86
11.6	31.99
11.64	32.12
11.68	32.25
11.72	32.38
11.76	32.51
11.8	32.64
11.84	32.77
11.88	32.9
11.92	33.02
11.96	33.15
12.0	33.28
12.04	33.41
12.08	33.54
12.12	33.67
12.16	33.8
12.2	33.93
12.24	34.05
12.28	34.18
12.32	34.31
12.36	34.44
12.4	34.57
12.44	34.7
12.48	34.83
12.5	34.89
12.52	34.96
12.56	35.09
12.6	35.21
12.64	35.34
12.68	35.47
12.7	35.54
12.72	35.6
12.76	35.73
12.8	35.86
12.84	35.99
12.88	36.12
12.92	36.25
12.96	36.37
13.0	36.5
13.04	36.63
13.08	36.76
13.12	36.89
13.16	37.02
13.2	37.15
13.24	37.28
13.28	37.41
13.32	37.53
13.36	37.66
13.4	37.79
13.44	37.92
13.48	38.05
13.52	38.18
13.56	38.31
13.6	38.44
13.64	38.56
13.68	38.69
13.72	38.82
13.76	38.95
13.8	39.08
13.84	39.21
13.88	39.34
13.92	39.47
13.96	39.6
14.0	39.72
14.04	39.85
14.08	39.98
14.12	40.11
14.16	40.24
14.2	40.37
14.24	40.52
14.28	40.66
14.32	40.8
14.36	40.95
14.4	41.09
14.44	41.23
14.48	41.38
14.52	41.52
14.56	41.66
14.6	41.81
14.64	41.95
14.68	42.09
14.72	42.24
14.76	42.38
14.8	42.52
14.84	42.67
14.88	42.81
14.92	42.95
14.96	43.09
15.0	43.24
15.04	43.38
15.08	43.52
15.12	43.67
15.16	43.81
15.2	43.95
15.24	44.1
15.28	44.25
15.32	44.41
15.36	44.57
15.4	44.73
15.44	44.89
15.48	45.06
15.52	45.22
15.56	45.38
15.6	45.54
15.64	45.7
15.68	45.86
15.72	46.02
15.76	46.19
15.8	46.36
15.84	46.53
