depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.030000 0.267236 0.896852 1.607275 1.616366 2.315509 3.031488
0.080000 1.389682 2.175846 2.963378 2.987591 3.837409 4.616034
0.130000 2.602127 3.442447 4.307838 4.358137 5.241762 6.465839
0.180000 3.924134 4.856843 5.846041 5.900401 6.942186 8.197214
0.230000 5.592575 6.700708 7.753785 7.860870 9.078938 10.396718
0.280000 8.493463 9.367815 10.701023 10.745667 12.166987 13.149111
0.330000 10.246099 11.416546 12.741493 12.650747 13.847172 14.709037
0.380000 13.108529 14.085190 14.992348 14.962889 15.837711 16.733792
0.430000 15.124628 15.998928 16.887006 16.980036 17.941341 19.457502
0.480000 16.572665 17.439207 18.452756 18.626738 19.824641 21.374485
0.530000 17.946174 18.839486 19.987078 20.231552 21.676594 23.976027
0.580000 19.126827 20.302909 21.669542 22.040279 23.848845 26.604253
0.630000 20.903247 22.099305 24.269529 24.568067 27.284173 29.609074
0.680000 23.350517 25.678673 29.156703 28.856839 31.614975 33.576260
0.730000 26.240817 29.605097 32.179973 31.868092 34.198231 35.703143
0.780000 29.635197 32.144621 34.457133 34.340292 36.468037 38.132908
0.830000 31.597376 34.245930 36.389527 36.230673 38.170596 40.320603
0.880000 32.987574 35.847443 38.089912 37.896816 39.876237 41.910928
0.930000 34.410502 37.269316 39.667397 39.431636 41.420441 43.495651
0.980000 35.966095 38.871968 41.021592 40.940354 42.933831 45.586179
1.030000 38.166999 40.331356 42.365601 42.469237 44.663464 47.171403
1.080000 39.661332 41.916136 43.859863 43.998857 46.455486 48.553730
1.130000 41.267724 43.248791 45.586444 45.588968 47.947107 49.758888
1.180000 42.681860 44.601237 47.551580 47.264065 49.507629 51.208209
1.230000 44.041679 46.317647 49.184551 48.877157 50.991257 52.913992
1.280000 45.539839 47.978008 50.773331 50.416159 52.468612 54.342947
1.330000 47.143843 49.484197 52.323748 51.914307 53.942643 55.619915
1.380000 48.659940 51.007104 53.787715 53.379401 55.284166 56.794524
1.430000 50.479278 52.467746 55.308514 54.907960 56.782945 58.385258
1.480000 52.053461 54.243980 56.759006 56.436316 58.249721 60.023279
1.530000 53.715825 56.175925 58.264742 58.076834 59.831694 62.020804
1.580000 55.714972 58.203053 59.997258 60.022154 61.954105 64.171276
1.630000 58.030813 60.233137 62.081321 62.173447 64.249556 66.347132
1.680000 60.827327 62.516697 64.866691 64.749892 66.819448 68.579876
1.730000 62.928005 65.314476 67.500992 67.267294 69.104529 70.676791
1.780000 65.655650 68.305199 69.992780 69.904470 71.541279 73.197931
1.830000 68.837324 70.319791 72.113437 72.058913 73.806918 75.407602
1.880000 71.506324 72.916524 74.658867 74.686555 76.362468 78.110515
1.930000 73.439217 75.553585 77.643066 77.515542 79.295638 81.510086
1.980000 75.989755 78.547640 80.906221 80.954003 83.607614 85.669814
2.030000 78.255954 81.783551 85.030659 84.481617 86.713112 88.403168
2.080000 82.660588 86.187744 87.851000 87.662684 89.365114 90.668758
2.130000 86.396271 88.655353 90.060854 89.922095 91.387869 92.429009
2.180000 88.820044 90.725608 91.974961 91.907993 93.182406 94.566081
2.230000 90.932957 92.548285 93.693231 93.717301 94.996672 96.404998
2.280000 92.754356 94.286883 95.458725 95.532203 96.792329 98.714032
2.330000 94.750196 95.961195 97.290097 97.399907 98.820654 100.776029
2.380000 96.443762 97.756185 99.300950 99.416371 101.115935 103.058772
