depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.055000 6.286536 7.095947 8.004275 7.982837 8.895328 9.582470
0.075000 7.151634 8.051559 9.025909 9.022015 9.941281 10.984162
0.175000 15.841322 17.348574 18.839184 18.886611 20.510779 21.974722
0.190000 16.849811 18.269830 19.743699 19.751938 21.318462 22.632587
0.225000 18.375287 19.948395 21.393233 21.373105 22.821095 24.291272
0.245000 19.153751 20.799055 22.214272 22.208155 23.675328 25.206654
0.265000 20.035437 21.606947 23.032615 23.030093 24.521874 25.963020
0.310000 21.407837 22.890559 24.413548 24.410745 25.938473 27.471655
0.410000 24.201904 25.660709 27.210102 27.208418 28.736806 30.318392
0.445000 25.325121 26.805541 28.334549 28.360980 29.904670 31.449081
0.510000 27.544893 28.965621 30.592960 30.613430 32.233132 33.651480
0.545000 28.659035 30.278265 31.942199 31.940543 33.615086 35.098369
0.565000 29.375966 31.059771 32.819923 32.786416 34.494505 35.829361
0.610000 30.884997 32.740248 34.603088 34.626732 36.477802 38.460013
0.645000 32.601147 34.477872 36.294886 36.303444 37.958363 40.417785
0.665000 33.279806 35.617086 37.193317 37.202842 38.776225 41.175891
0.710000 34.682551 37.239696 38.971542 39.034871 40.734722 43.906206
0.790000 37.661800 39.872082 41.540535 41.941029 44.261733 47.887086
0.825000 39.212383 41.009405 42.792478 43.284369 46.288120 49.054314
0.845000 39.942512 41.689216 43.547178 44.095823 47.246935 49.719824
0.927500 42.400309 44.366175 46.876870 47.202115 50.324913 52.774047
1.010000 45.007590 47.186815 50.124464 50.219061 53.354975 55.241030
1.110000 47.798032 50.857392 53.937851 53.707577 56.559148 58.343621
1.210000 51.126929 54.567716 57.592565 57.209457 59.776638 61.562347
1.310000 55.108884 59.073170 61.549532 61.329580 63.709480 65.847498
1.390000 59.336295 62.106911 64.206406 64.228660 66.521864 68.764361
1.510000 64.255652 66.761338 68.731329 68.819382 71.041686 73.422894
1.610000 70.475758 72.377232 74.740794 74.746985 77.045850 79.036861
1.710000 75.323899 78.360845 80.264945 80.044877 81.771804 83.355705
1.810000 80.870143 82.506324 83.802904 83.822310 85.172264 86.655492
1.910000 84.986614 86.217243 87.415388 87.414751 88.617464 89.782616
1.990000 87.051515 88.500515 89.844423 89.899118 91.324575 92.815782
2.110000 90.254722 91.676902 92.990959 93.052953 94.462226 96.185713
2.210000 93.135600 94.459789 95.838188 95.935051 97.424095 99.418187
