Depth	d18O
109.37	4.42
109.39	4.09
109.42	4.6
109.47	4.45
109.53	4.63
109.59	4.4
109.65	4.36
109.7	4.52
109.74	4.44
109.77	4.38
109.79	4.48
109.81	4.43
109.83	4.42
109.85	4.43
109.87	4.6
109.89	4.63
109.91	4.37
109.93	4.5
109.95	4.33
109.97	4.32
109.99	4.46
110.02	4.28
110.06	4.2
110.1	4.2
110.13	4.05
110.15	4.09
110.17	4.12
110.19	4.14
110.21	4.26
110.23	4.05
110.25	4.11
110.27	4.09
110.29	4.02
110.31	3.93
110.33	3.8
110.35	3.83
110.36	4.41
110.37	3.89
110.38	4.01
110.39	3.83
110.4	3.94
110.41	3.94
110.42	3.95
110.43	3.85
110.44	3.84
110.45	3.78
110.46	3.88
110.47	3.93
110.48	3.74
110.49	3.83
110.5	3.85
110.51	3.93
110.52	3.91
110.53	3.86
110.54	3.92
110.55	3.84
110.56	3.77
110.57	3.75
110.58	3.88
110.59	3.73
110.6	3.91
110.61	3.87
110.62	3.89
110.63	3.76
110.64	3.91
110.65	3.87
110.66	3.9
110.67	3.74
110.68	3.88
110.69	3.81
110.7	3.95
110.72	3.81
110.73	3.71
110.74	3.88
110.75	3.8
110.76	3.86
110.78	3.86
110.8	3.77
110.82	3.81
110.84	3.79
110.86	3.74
110.92	3.65
110.94	3.79
110.98	3.47
111.02	3.64
111.08	3.7
111.1	3.66
111.14	3.72
111.2	3.62
111.22	3.79
111.26	3.73
111.28	3.54
111.34	3.6
111.36	3.61
111.38	3.63
111.42	3.73
111.46	3.66
111.54	3.82
111.56	3.63
111.58	3.69
111.64	3.76
111.7	3.74
111.82	3.87
111.86	4.03
111.98	3.83
112.18	4.05
112.28	3.88
112.34	4.06
112.36	4.07
112.38	4.13
112.4	4.04
112.42	4.15
112.44	3.95
112.46	4.1
112.48	4.27
112.5	4.07
112.52	4.12
112.54	4.03
112.56	4.06
112.58	4.2
112.6	4.22
112.62	4.19
112.64	4.23
112.66	4.24
112.68	4.55
112.7	4.3
112.72	4.4
112.74	4.71
112.76	4.69
112.78	4.81
112.8	4.75
112.82	4.24
112.84	4.73
112.86	4.81
112.88	4.75
112.9	4.79
112.92	4.7
112.94	4.75
112.96	4.74
112.98	4.71
113.0	4.84
113.02	4.87
113.04	4.76
113.06	4.76
113.08	4.67
113.14	4.86
113.16	4.83
113.18	4.75
113.2	4.91
113.22	4.81
113.24	4.78
113.26	4.83
113.28	4.75
113.3	4.73
113.32	4.81
113.34	4.75
113.36	4.63
113.38	4.64
113.4	4.56
113.42	4.61
113.44	4.45
113.46	4.45
113.48	4.42
113.5	4.51
113.52	4.39
113.54	4.4
113.56	4.23
113.58	4.33
113.6	4.13
113.62	4.23
113.66	4.18
113.68	4.18
113.7	4.05
113.72	4.04
113.74	3.75
113.76	3.99
113.78	3.92
113.8	3.93
113.82	4.0
113.84	3.92
113.86	3.96
113.88	3.96
113.9	3.92
113.92	3.86
113.94	3.95
113.96	3.7
114.02	3.92
114.04	3.79
114.06	3.72
114.1	3.77
114.12	3.71
114.14	3.85
114.16	3.9
114.18	3.88
114.2	3.9
114.22	3.87
114.24	3.91
114.26	4.0
114.28	3.84
114.3	4.08
114.32	3.97
114.34	3.93
114.36	3.73
114.38	3.9
114.4	3.81
114.42	3.92
114.44	3.72
114.46	3.84
114.48	3.82
114.5	3.77
114.52	3.7
114.54	3.7
114.56	3.74
114.58	3.67
114.6	3.68
114.62	3.69
114.64	3.66
114.66	3.68
114.68	3.63
114.7	3.6
114.72	3.71
114.74	3.78
114.76	3.73
114.78	3.6
114.82	3.68
114.84	3.64
114.86	3.72
114.88	3.65
114.9	3.63
114.92	3.6
114.94	3.68
114.96	3.65
114.98	3.71
115.0	3.62
115.02	3.63
115.04	3.65
115.06	3.61
115.08	3.72
115.1	3.6
115.12	3.7
115.14	3.63
115.16	3.56
115.18	3.72
115.2	3.54
115.22	3.64
115.24	3.86
115.26	3.76
115.28	3.55
115.3	3.85
115.32	3.73
115.34	4.07
115.36	3.88
115.38	4.03
115.4	4.14
115.42	4.19
115.44	4.01
115.46	3.97
115.48	4.03
115.5	3.87
115.52	4.03
115.54	4.11
115.56	4.16
115.58	4.21
115.6	4.2
115.62	4.1
115.64	4.24
115.66	4.26
115.68	4.33
115.7	4.39
115.72	4.35
115.74	4.39
115.76	4.31
115.78	4.4
115.8	4.41
115.82	4.39
115.84	4.35
115.86	4.37
115.88	4.32
115.9	4.38
115.92	4.53
115.94	4.35
115.96	4.54
115.98	4.54
116.0	4.42
116.02	4.42
116.04	4.41
116.06	4.46
116.08	4.43
116.1	4.51
116.14	4.46
116.16	4.32
116.2	4.4
116.22	4.43
116.3	4.35
116.34	4.28
116.38	4.22
116.52	4.28
116.58	4.17
116.62	4.3
116.64	4.19
116.66	4.29
116.7	4.21
116.72	4.21
116.76	4.25
116.78	4.22
116.8	4.23
116.82	4.25
116.84	4.31
116.86	4.15
116.88	4.16
116.9	4.12
116.92	4.19
116.94	4.12
116.96	4.22
116.98	4.02
117.0	4.19
117.04	4.03
117.06	4.11
117.08	3.97
117.1	3.91
117.12	3.94
117.14	3.88
117.16	3.85
117.18	3.94
117.2	3.79
117.22	3.94
117.24	3.83
117.26	3.84
117.28	3.73
117.3	3.8
117.32	3.73
117.34	3.81
117.36	3.83
117.38	3.87
117.4	3.82
117.42	3.71
117.44	3.71
117.46	3.72
117.48	3.81
117.5	3.71
117.52	3.78
117.54	3.74
117.56	3.66
117.58	3.94
117.6	3.75
117.62	4.09
117.64	3.95
117.66	4.04
117.68	4.16
117.7	4.09
117.72	4.04
117.74	4.13
117.76	4.08
117.78	3.91
117.8	3.89
117.82	3.93
117.82	4.19
117.84	3.85
117.84	4.09
117.86	3.88
117.86	4.14
117.88	3.89
117.88	3.81
117.9	3.87
117.9	3.87
117.92	3.76
117.92	3.96
117.94	3.79
117.94	3.9
117.96	3.82
117.96	3.78
117.98	3.73
117.98	3.87
118.0	3.63
118.0	3.81
118.02	3.6
118.02	3.79
118.04	3.77
118.04	3.73
118.06	3.84
118.06	3.74
118.08	3.86
118.08	3.8
118.1	3.79
118.1	3.72
118.12	3.72
118.12	3.66
118.14	3.78
118.14	3.73
118.16	3.64
118.18	3.71
118.2	3.72
118.22	3.7
118.24	3.67
118.26	3.66
118.28	3.67
118.3	3.73
118.32	3.67
118.34	3.69
118.36	3.67
118.38	3.67
118.4	3.73
118.42	3.61
118.44	3.57
118.46	3.71
118.48	3.6
118.5	3.66
118.52	3.58
118.54	3.57
118.56	3.63
118.58	3.61
118.6	3.64
118.62	3.63
118.64	3.63
118.66	3.64
118.68	3.65
118.7	3.67
118.72	3.75
118.74	3.85
118.76	3.72
118.78	3.73
118.8	3.72
118.82	3.71
118.84	3.62
118.86	3.81
118.88	3.68
118.9	3.73
118.92	3.77
118.94	3.84
118.96	3.81
118.98	3.91
119.0	3.97
119.02	4.0
119.04	3.83
119.06	3.92
119.08	4.01
119.1	4.07
119.12	3.85
119.14	4.0
119.16	4.12
119.18	3.99
119.2	4.11
119.22	4.04
119.24	4.08
119.26	4.14
119.28	4.07
119.3	4.11
119.32	4.09
119.34	4.07
119.36	4.0
119.38	4.08
119.4	4.06
119.42	4.08
119.44	4.01
119.46	4.05
119.48	4.02
119.5	3.99
119.52	3.99
119.54	4.03
119.56	4.0
119.58	4.02
119.6	4.0
119.62	4.04
119.64	3.98
119.66	4.0
119.68	3.86
119.7	3.93
119.72	3.89
119.74	3.85
119.76	3.9
119.78	3.82
119.8	3.94
119.82	3.94
119.84	3.9
119.86	3.97
119.88	3.77
119.895	3.83
119.905	3.88
119.92	3.84
119.925	3.88
120.025	3.79
120.125	3.8
120.225	4.02
120.325	3.9
120.425	4.07
120.525	4.06
120.625	3.93
120.725	3.87
120.825	3.87
120.925	3.79
121.025	3.73
121.125	3.69
121.225	3.74
121.325	3.65
121.425	3.73
121.525	3.68
121.625	3.68
121.725	3.86
121.825	3.75
121.925	3.85
122.025	4.01
122.125	4.3
122.225	4.34
122.325	4.26
122.425	4.38
122.525	4.5
122.575	4.56
122.675	4.51
122.775	4.4
122.875	4.41
122.975	4.38
122.975	4.6
123.125	4.36
123.175	4.41
123.275	4.35
123.375	4.51
123.475	4.47
123.575	4.46
123.675	4.46
123.775	4.42
123.875	4.34
123.975	4.04
124.075	4.11
124.175	3.98
124.275	3.95
124.375	3.91
124.475	3.84
124.675	3.83
125.075	3.68
125.175	3.72
125.275	3.69
125.375	3.66
125.475	3.64
125.575	3.61
125.675	3.65
125.875	3.73
126.475	3.78
126.675	3.73
126.775	3.66
126.875	3.72
126.975	3.69
127.075	3.57
127.275	3.85
127.675	3.81
127.875	3.79
127.875	3.83
127.975	3.68
127.975	3.85
128.165	3.85
128.265	3.92
128.365	3.92
128.765	4.58
128.865	4.56
129.065	4.39
129.065	4.3
129.165	4.01
129.165	4.27
129.265	3.99
129.365	4.16
129.465	3.77
129.565	3.57
129.665	3.66
129.765	3.85
129.865	4.14
129.965	4.19
130.065	4.09
130.065	4.13
130.165	3.94
130.265	3.93
130.365	3.96
130.465	3.75
130.565	3.68
130.665	3.74
130.665	3.98
130.765	4.18
130.865	4.22
131.165	4.54
131.265	4.24
131.365	4.37
131.365	4.23
131.665	3.81
131.765	3.73
131.965	4.06
132.065	3.9
