Depth	d18O
1.03	3.63
1.06	3.92
1.09	4.06
1.12	3.77
1.15	3.95
1.18	3.55
1.21	4.01
1.24	3.55
1.27	4.06
1.3	3.77
1.33	4.78
1.36	4.31
1.39	4.54
1.42	4.73
1.45	4.48
1.48	4.41
1.5	4.35
1.53	4.33
1.56	4.36
1.59	4.28
1.62	4.21
1.65	4.33
1.68	3.9
1.71	4.31
1.74	4.17
1.77	3.86
1.8	4.24
1.83	4.25
1.86	4.27
1.89	4.11
1.92	4.22
1.95	3.88
1.98	3.9
2.01	3.71
2.04	3.52
2.07	3.48
2.1	3.69
2.13	3.75
2.16	3.68
2.19	4.04
2.22	3.3
2.25	4.04
2.28	3.47
2.31	3.65
2.34	4.74
2.37	4.09
2.43	4.1
2.46	4.13
2.49	3.43
2.52	3.82
2.55	4.24
2.58	4.21
2.61	4.39
2.64	4.34
2.67	4.51
2.7	4.16
2.73	4.24
2.76	4.1
2.79	3.85
2.82	4.36
2.85	3.84
2.88	3.85
2.91	3.77
2.94	4.21
2.97	3.67
3.01	3.7
3.04	3.5
3.07	3.47
3.1	3.42
3.13	3.39
