age(kyr) mean(permil) sigma(permil)
1480.000000 4.092657 0.224900
1481.000000 4.104696 0.222574
1482.000000 4.116742 0.220069
1483.000000 4.129105 0.217371
1484.000000 4.141677 0.214476
1485.000000 4.154309 0.211312
1486.000000 4.167253 0.207873
1487.000000 4.180427 0.204259
1488.000000 4.193987 0.200548
1489.000000 4.207775 0.196652
1490.000000 4.221295 0.192329
1491.000000 4.234505 0.187660
1492.000000 4.246471 0.182671
1493.000000 4.258386 0.177348
1494.000000 4.269867 0.172078
1495.000000 4.277506 0.167187
1496.000000 4.278739 0.162322
1497.000000 4.273631 0.158271
1498.000000 4.259548 0.155726
1499.000000 4.237760 0.153676
1500.000000 4.206434 0.151678
1501.000000 4.174606 0.149414
1502.000000 4.141658 0.146641
1503.000000 4.109369 0.143692
1504.000000 4.076364 0.141427
1505.000000 4.042804 0.140308
1506.000000 4.012770 0.140731
1507.000000 3.986149 0.141858
1508.000000 3.962490 0.143449
1509.000000 3.940820 0.146169
1510.000000 3.915746 0.149351
1511.000000 3.882059 0.151963
1512.000000 3.838598 0.152617
1513.000000 3.785858 0.151830
1514.000000 3.728254 0.149747
1515.000000 3.675384 0.146874
1516.000000 3.631091 0.144270
1517.000000 3.598807 0.144251
1518.000000 3.582456 0.148213
1519.000000 3.585602 0.154659
1520.000000 3.601844 0.162233
1521.000000 3.625546 0.170280
1522.000000 3.656966 0.177355
1523.000000 3.693620 0.182277
1524.000000 3.735137 0.184877
1525.000000 3.778511 0.185462
1526.000000 3.817658 0.185115
1527.000000 3.854893 0.185247
1528.000000 3.898841 0.185818
1529.000000 3.953204 0.185207
1530.000000 4.017254 0.182626
1531.000000 4.088802 0.176076
1532.000000 4.160620 0.164668
1533.000000 4.218238 0.150574
1534.000000 4.252326 0.137833
1535.000000 4.270294 0.130209
1536.000000 4.279149 0.128894
1537.000000 4.278419 0.130098
1538.000000 4.266530 0.128502
1539.000000 4.242271 0.126158
1540.000000 4.212817 0.125308
1541.000000 4.164482 0.127639
1542.000000 4.104069 0.131959
1543.000000 4.036309 0.134273
1544.000000 3.976402 0.132311
1545.000000 3.932087 0.128523
1546.000000 3.898885 0.126702
1547.000000 3.872114 0.128531
1548.000000 3.841726 0.134203
1549.000000 3.803455 0.143424
1550.000000 3.757207 0.153637
1551.000000 3.712588 0.163805
1552.000000 3.673186 0.172703
1553.000000 3.645323 0.180597
1554.000000 3.635702 0.187021
1555.000000 3.641666 0.191288
1556.000000 3.656433 0.192758
1557.000000 3.669549 0.191324
1558.000000 3.665370 0.187383
1559.000000 3.644295 0.182282
1560.000000 3.610158 0.177227
1561.000000 3.569652 0.172851
1562.000000 3.535455 0.169810
1563.000000 3.520719 0.168438
1564.000000 3.524851 0.167960
1565.000000 3.551577 0.168425
1566.000000 3.599298 0.169577
1567.000000 3.661836 0.171669
1568.000000 3.731848 0.175336
1569.000000 3.808714 0.177743
1570.000000 3.887896 0.175601
1571.000000 3.958746 0.169652
1572.000000 4.017945 0.162427
1573.000000 4.065391 0.156295
1574.000000 4.092247 0.152661
1575.000000 4.090169 0.149803
1576.000000 4.062992 0.144487
1577.000000 4.028896 0.135697
1578.000000 3.996674 0.125475
1579.000000 3.963557 0.116935
1580.000000 3.923262 0.111859
1581.000000 3.888538 0.111034
1582.000000 3.859889 0.115190
1583.000000 3.824254 0.123983
1584.000000 3.781876 0.134751
1585.000000 3.734774 0.146224
1586.000000 3.693848 0.155878
1587.000000 3.668309 0.163311
1588.000000 3.657784 0.170286
1589.000000 3.663284 0.176211
1590.000000 3.678770 0.181008
1591.000000 3.694011 0.182720
1592.000000 3.701643 0.181405
1593.000000 3.699805 0.176583
1594.000000 3.682536 0.169202
1595.000000 3.650187 0.160353
1596.000000 3.609330 0.151911
1597.000000 3.563748 0.145574
1598.000000 3.520309 0.142227
1599.000000 3.476020 0.142670
1600.000000 3.428164 0.146361
1601.000000 3.386932 0.151243
1602.000000 3.357067 0.158023
1603.000000 3.345653 0.168045
1604.000000 3.348106 0.181442
1605.000000 3.364663 0.197291
1606.000000 3.390011 0.212084
1607.000000 3.424553 0.223963
1608.000000 3.465947 0.232874
1609.000000 3.512989 0.237468
1610.000000 3.561861 0.236663
1611.000000 3.610762 0.231061
1612.000000 3.652377 0.221597
1613.000000 3.685208 0.209458
1614.000000 3.709825 0.196023
1615.000000 3.723100 0.182694
1616.000000 3.728927 0.170394
1617.000000 3.724579 0.160074
1618.000000 3.711927 0.151806
1619.000000 3.695099 0.145278
1620.000000 3.672623 0.141018
1621.000000 3.650192 0.137950
1622.000000 3.629825 0.135754
1623.000000 3.616807 0.135345
1624.000000 3.615406 0.137611
1625.000000 3.619183 0.141993
1626.000000 3.624388 0.148171
1627.000000 3.624646 0.155855
1628.000000 3.618642 0.164623
1629.000000 3.604936 0.173563
1630.000000 3.585799 0.180930
1631.000000 3.562006 0.186887
1632.000000 3.542352 0.192799
1633.000000 3.528055 0.198968
1634.000000 3.523790 0.206141
1635.000000 3.528965 0.214752
1636.000000 3.544449 0.224943
1637.000000 3.568778 0.235842
1638.000000 3.601437 0.246293
1639.000000 3.640859 0.255898
1640.000000 3.679719 0.264382
1641.000000 3.721095 0.270389
1642.000000 3.761779 0.273789
1643.000000 3.798453 0.274572
1644.000000 3.833971 0.272575
1645.000000 3.869697 0.267775
1646.000000 3.907569 0.259817
1647.000000 3.946825 0.248562
1648.000000 3.986460 0.234799
1649.000000 4.023115 0.219458
1650.000000 4.056794 0.203863
1651.000000 4.086363 0.188619
1652.000000 4.107838 0.174516
1653.000000 4.119368 0.161911
1654.000000 4.124512 0.150609
1655.000000 4.123549 0.140733
1656.000000 4.119920 0.131896
1657.000000 4.114106 0.124756
1658.000000 4.109292 0.119883
1659.000000 4.102531 0.116551
1660.000000 4.095997 0.114673
1661.000000 4.092220 0.112854
1662.000000 4.088815 0.111364
1663.000000 4.083225 0.110668
1664.000000 4.070111 0.110349
1665.000000 4.049619 0.112814
1666.000000 4.018788 0.118297
1667.000000 3.977159 0.126313
1668.000000 3.924840 0.135221
1669.000000 3.874182 0.141361
1670.000000 3.830283 0.145445
1671.000000 3.789157 0.147637
