age(kyr) mean(permil) sigma(permil)
0.000000 3.184576 0.133950
1.000000 3.172964 0.126538
2.000000 3.146007 0.124394
3.000000 3.143887 0.123034
4.000000 3.148344 0.123648
5.000000 3.176650 0.127091
6.000000 3.201970 0.134791
7.000000 3.226256 0.148091
8.000000 3.281509 0.166047
9.000000 3.389870 0.183983
10.000000 3.559583 0.195891
11.000000 3.744526 0.200404
12.000000 3.890409 0.201282
13.000000 3.993538 0.201889
14.000000 4.141257 0.202510
15.000000 4.354595 0.200039
16.000000 4.592224 0.191804
17.000000 4.752394 0.176490
18.000000 4.841919 0.156740
19.000000 4.864255 0.136940
20.000000 4.851402 0.122031
21.000000 4.836599 0.113830
22.000000 4.803591 0.110905
23.000000 4.763084 0.111593
24.000000 4.737689 0.113464
25.000000 4.717560 0.114866
26.000000 4.690277 0.115932
27.000000 4.662493 0.118075
28.000000 4.634524 0.121837
29.000000 4.582990 0.125860
30.000000 4.538228 0.128158
31.000000 4.518050 0.128056
32.000000 4.504533 0.127513
33.000000 4.491840 0.128668
34.000000 4.464823 0.132305
35.000000 4.442906 0.137168
36.000000 4.434445 0.141467
37.000000 4.443095 0.143440
38.000000 4.452879 0.142424
39.000000 4.450210 0.139779
40.000000 4.446301 0.137372
41.000000 4.438411 0.137283
42.000000 4.406270 0.138998
43.000000 4.365539 0.142140
44.000000 4.336871 0.144800
45.000000 4.280476 0.145442
46.000000 4.301301 0.144173
47.000000 4.376605 0.141363
48.000000 4.398198 0.138865
49.000000 4.372848 0.137774
50.000000 4.332716 0.138590
51.000000 4.287759 0.140643
52.000000 4.237631 0.143789
53.000000 4.238190 0.146660
54.000000 4.280145 0.148964
55.000000 4.292595 0.149939
56.000000 4.276002 0.150670
57.000000 4.272120 0.151758
58.000000 4.264437 0.152555
59.000000 4.254707 0.153155
60.000000 4.283121 0.151749
61.000000 4.342768 0.147990
62.000000 4.405476 0.142241
63.000000 4.458591 0.135064
64.000000 4.493692 0.128535
65.000000 4.503025 0.123756
66.000000 4.490130 0.121663
67.000000 4.465705 0.122349
68.000000 4.429568 0.125147
69.000000 4.377112 0.129486
70.000000 4.309333 0.134386
71.000000 4.226088 0.139163
72.000000 4.144434 0.142932
73.000000 4.097598 0.144838
74.000000 4.050825 0.145294
75.000000 4.003242 0.144766
76.000000 3.978746 0.143689
77.000000 3.947978 0.143660
