age(kyr) mean(permil) sigma(permil)
0.000000 3.088669 0.154489
1.000000 3.085145 0.149320
2.000000 3.088328 0.146525
3.000000 3.074005 0.141917
4.000000 3.059336 0.135071
5.000000 3.103189 0.129643
6.000000 3.161871 0.125706
7.000000 3.209751 0.125717
8.000000 3.287707 0.129919
9.000000 3.390542 0.133032
10.000000 3.486457 0.136352
11.000000 3.570330 0.140315
12.000000 3.657941 0.146631
13.000000 3.773764 0.151950
14.000000 3.887783 0.153477
15.000000 4.002480 0.150254
16.000000 4.129877 0.140546
17.000000 4.249122 0.125265
18.000000 4.343253 0.106802
19.000000 4.361549 0.090352
20.000000 4.354109 0.076675
21.000000 4.367892 0.066630
22.000000 4.360814 0.064296
23.000000 4.337730 0.073419
24.000000 4.290905 0.084565
25.000000 4.230361 0.095294
26.000000 4.195796 0.100287
27.000000 4.186778 0.095180
28.000000 4.177901 0.086896
29.000000 4.184148 0.081940
30.000000 4.172921 0.079801
31.000000 4.133209 0.077916
32.000000 4.107670 0.075537
33.000000 4.074717 0.072197
34.000000 4.036773 0.071925
35.000000 4.010890 0.075248
36.000000 4.010774 0.082725
37.000000 3.969092 0.096904
38.000000 3.922718 0.101862
39.000000 3.957617 0.091651
40.000000 4.012674 0.079541
41.000000 4.016810 0.074454
42.000000 3.995267 0.072361
43.000000 3.973681 0.073136
44.000000 3.948757 0.082173
45.000000 3.886459 0.096931
46.000000 3.870613 0.102928
47.000000 3.939995 0.095069
48.000000 3.967325 0.087752
49.000000 3.962350 0.084262
50.000000 3.924210 0.081209
51.000000 3.854838 0.085852
52.000000 3.801102 0.090605
53.000000 3.844838 0.089163
54.000000 3.897558 0.087719
55.000000 3.872160 0.095856
56.000000 3.803755 0.107275
57.000000 3.794676 0.113570
58.000000 3.862626 0.107587
59.000000 3.941261 0.096142
60.000000 4.026958 0.086154
61.000000 4.062839 0.077589
62.000000 4.055839 0.072297
63.000000 4.044814 0.069393
64.000000 4.048698 0.067764
65.000000 4.060490 0.066024
66.000000 4.044983 0.065028
67.000000 4.025796 0.065799
68.000000 3.997612 0.069203
69.000000 3.945934 0.075700
70.000000 3.903786 0.082017
71.000000 3.864800 0.088141
72.000000 3.823502 0.092333
73.000000 3.802883 0.093372
74.000000 3.779678 0.094156
75.000000 3.731960 0.094043
76.000000 3.690761 0.091875
77.000000 3.665613 0.090379
78.000000 3.647501 0.090644
79.000000 3.625212 0.091894
80.000000 3.588427 0.093505
81.000000 3.546471 0.095763
82.000000 3.499971 0.099362
83.000000 3.480855 0.105534
84.000000 3.502700 0.116356
85.000000 3.557594 0.129909
86.000000 3.639313 0.142627
87.000000 3.710621 0.149722
88.000000 3.752863 0.149791
89.000000 3.764032 0.143570
90.000000 3.755450 0.132822
91.000000 3.740139 0.121911
92.000000 3.721892 0.112798
93.000000 3.687960 0.106318
94.000000 3.633922 0.101273
95.000000 3.570357 0.094785
96.000000 3.517577 0.088418
97.000000 3.482949 0.083233
98.000000 3.468889 0.080394
99.000000 3.462144 0.079777
100.000000 3.462241 0.079244
101.000000 3.494094 0.078353
102.000000 3.522512 0.076416
103.000000 3.536177 0.074219
104.000000 3.560999 0.072227
105.000000 3.583338 0.069959
106.000000 3.592501 0.069149
107.000000 3.607004 0.069504
108.000000 3.616347 0.070646
109.000000 3.621926 0.072339
110.000000 3.626096 0.074753
111.000000 3.620571 0.078631
112.000000 3.610072 0.083819
113.000000 3.580264 0.089813
114.000000 3.533977 0.097176
115.000000 3.482578 0.103756
116.000000 3.429005 0.110919
117.000000 3.365553 0.117711
118.000000 3.294013 0.123858
119.000000 3.204660 0.129670
120.000000 3.123554 0.135258
121.000000 3.046683 0.141685
122.000000 2.967563 0.148928
123.000000 2.917731 0.155724
124.000000 2.922037 0.164961
125.000000 2.974720 0.176128
126.000000 3.061893 0.185047
127.000000 3.146947 0.189931
128.000000 3.243251 0.193728
129.000000 3.380728 0.193844
130.000000 3.545818 0.189223
131.000000 3.706775 0.180431
132.000000 3.838085 0.169773
133.000000 3.952236 0.159356
134.000000 4.069198 0.149797
135.000000 4.185560 0.140485
136.000000 4.271232 0.130503
137.000000 4.298423 0.122528
138.000000 4.313181 0.116681
139.000000 4.334926 0.112832
140.000000 4.342726 0.109119
141.000000 4.323165 0.105846
142.000000 4.289129 0.102160
143.000000 4.248904 0.096752
144.000000 4.222734 0.092364
145.000000 4.207832 0.090489
146.000000 4.197952 0.089873
147.000000 4.189222 0.090929
148.000000 4.174258 0.092302
149.000000 4.160090 0.094210
150.000000 4.147190 0.096524
151.000000 4.136498 0.098860
152.000000 4.122959 0.100737
153.000000 4.114326 0.102544
154.000000 4.119898 0.103124
155.000000 4.138340 0.103151
156.000000 4.171616 0.103197
157.000000 4.202119 0.103599
158.000000 4.212419 0.103684
159.000000 4.192985 0.104555
160.000000 4.152763 0.106688
161.000000 4.105963 0.107030
162.000000 4.067572 0.106317
163.000000 4.040813 0.105635
164.000000 4.029390 0.104691
165.000000 4.023797 0.103840
166.000000 4.023356 0.102417
167.000000 4.024577 0.101142
168.000000 4.034021 0.100085
169.000000 4.041023 0.098954
170.000000 4.033184 0.099628
171.000000 4.006082 0.100890
172.000000 3.963882 0.101294
173.000000 3.926575 0.100639
174.000000 3.902634 0.100004
175.000000 3.893706 0.100967
176.000000 3.896704 0.101325
177.000000 3.912064 0.101907
178.000000 3.930840 0.102285
179.000000 3.948976 0.102276
180.000000 3.958545 0.102283
181.000000 3.960274 0.102112
182.000000 3.958204 0.103134
183.000000 3.961330 0.105383
184.000000 3.974995 0.108117
185.000000 3.978107 0.111388
186.000000 3.972759 0.115450
187.000000 3.957120 0.119995
188.000000 3.931568 0.124548
189.000000 3.894056 0.129828
190.000000 3.836811 0.135819
191.000000 3.762066 0.140975
192.000000 3.684035 0.145020
193.000000 3.612240 0.147130
194.000000 3.555039 0.148032
195.000000 3.507568 0.149089
196.000000 3.469612 0.150274
197.000000 3.440763 0.151758
198.000000 3.414540 0.153130
199.000000 3.383764 0.155239
200.000000 3.351155 0.156956
201.000000 3.330535 0.157716
202.000000 3.320124 0.158716
203.000000 3.314125 0.160834
204.000000 3.308187 0.163065
205.000000 3.297526 0.165360
206.000000 3.287719 0.168228
207.000000 3.279096 0.171031
208.000000 3.267450 0.173048
209.000000 3.264655 0.174818
210.000000 3.275756 0.175797
211.000000 3.297358 0.176557
212.000000 3.319497 0.177809
213.000000 3.347456 0.178346
214.000000 3.385818 0.177498
215.000000 3.440573 0.176050
216.000000 3.502762 0.173832
217.000000 3.564355 0.170708
218.000000 3.624246 0.166821
219.000000 3.684057 0.163147
220.000000 3.745434 0.159930
221.000000 3.803765 0.157129
222.000000 3.851264 0.153680
223.000000 3.879307 0.149979
224.000000 3.878293 0.147710
225.000000 3.858807 0.147444
226.000000 3.840053 0.146898
227.000000 3.827412 0.145877
228.000000 3.819965 0.146365
229.000000 3.810037 0.148370
230.000000 3.788958 0.151256
231.000000 3.757745 0.154967
232.000000 3.721802 0.159111
233.000000 3.679789 0.163876
234.000000 3.627579 0.169123
235.000000 3.568017 0.173902
236.000000 3.504828 0.177687
237.000000 3.450720 0.179723
238.000000 3.425374 0.179278
239.000000 3.429620 0.179465
240.000000 3.463300 0.179386
241.000000 3.515047 0.177464
242.000000 3.574617 0.173986
243.000000 3.639659 0.170373
244.000000 3.716323 0.166335
245.000000 3.803262 0.160580
246.000000 3.880831 0.153623
247.000000 3.942831 0.147710
248.000000 3.999590 0.142306
249.000000 4.046611 0.137027
250.000000 4.084228 0.132146
251.000000 4.113685 0.128069
252.000000 4.122364 0.124648
253.000000 4.104535 0.122299
254.000000 4.074006 0.120274
255.000000 4.057357 0.117841
256.000000 4.043891 0.116171
257.000000 4.016877 0.115612
258.000000 3.987278 0.115004
259.000000 3.967376 0.113234
260.000000 3.961603 0.111848
261.000000 3.967120 0.110577
262.000000 3.975969 0.109006
263.000000 3.988847 0.108467
264.000000 4.017133 0.108001
265.000000 4.046117 0.106449
266.000000 4.070000 0.104116
267.000000 4.091138 0.102321
268.000000 4.100802 0.101573
269.000000 4.097728 0.101552
270.000000 4.093219 0.100621
271.000000 4.090334 0.100014
272.000000 4.081233 0.101068
273.000000 4.059638 0.102203
274.000000 4.030060 0.103749
275.000000 3.994331 0.105707
276.000000 3.957988 0.107212
277.000000 3.933886 0.106947
278.000000 3.907891 0.108514
279.000000 3.839687 0.110920
280.000000 3.734305 0.110061
281.000000 3.635189 0.104734
282.000000 3.564792 0.100672
283.000000 3.521383 0.097309
284.000000 3.503642 0.094662
285.000000 3.513632 0.092844
286.000000 3.537743 0.091928
287.000000 3.588410 0.092041
288.000000 3.653777 0.092174
289.000000 3.733373 0.090817
290.000000 3.795473 0.087730
291.000000 3.831527 0.085875
292.000000 3.854112 0.084721
293.000000 3.868363 0.083338
294.000000 3.888284 0.083201
295.000000 3.907219 0.083418
296.000000 3.913637 0.083326
297.000000 3.913416 0.083317
298.000000 3.898005 0.084636
299.000000 3.863849 0.087100
300.000000 3.818162 0.090015
301.000000 3.761637 0.091157
302.000000 3.712533 0.088687
303.000000 3.672450 0.088491
304.000000 3.629866 0.087862
305.000000 3.602494 0.087643
306.000000 3.592660 0.088034
307.000000 3.619601 0.089404
308.000000 3.661628 0.088754
309.000000 3.665367 0.086019
310.000000 3.621447 0.086985
311.000000 3.568849 0.085433
312.000000 3.532091 0.081424
313.000000 3.517846 0.078955
314.000000 3.506731 0.078237
315.000000 3.486925 0.077949
316.000000 3.463381 0.078201
317.000000 3.437317 0.079198
318.000000 3.430642 0.081188
319.000000 3.430809 0.083814
320.000000 3.421283 0.086823
321.000000 3.410475 0.090622
322.000000 3.380215 0.095971
323.000000 3.291696 0.101035
324.000000 3.184562 0.102847
325.000000 3.115419 0.105001
326.000000 3.077497 0.109096
327.000000 3.043484 0.113589
328.000000 3.017343 0.118738
329.000000 3.016600 0.124850
330.000000 3.051938 0.132348
331.000000 3.120030 0.139460
332.000000 3.211617 0.146500
333.000000 3.317049 0.151862
334.000000 3.433806 0.155809
335.000000 3.558643 0.155649
336.000000 3.661368 0.153659
337.000000 3.753005 0.152309
338.000000 3.847965 0.150560
339.000000 3.933655 0.148229
340.000000 4.022596 0.147556
341.000000 4.134748 0.143644
342.000000 4.238742 0.135756
343.000000 4.308313 0.128888
344.000000 4.348025 0.123922
345.000000 4.354798 0.120174
346.000000 4.332334 0.117608
347.000000 4.301262 0.115013
348.000000 4.274877 0.112780
349.000000 4.253930 0.111537
350.000000 4.234957 0.112058
351.000000 4.201925 0.114895
352.000000 4.155647 0.119326
353.000000 4.105953 0.124942
354.000000 4.062470 0.128950
355.000000 4.029194 0.132305
356.000000 4.009317 0.134289
357.000000 4.002660 0.135071
358.000000 4.001445 0.136075
359.000000 4.002176 0.138279
360.000000 4.004606 0.141090
361.000000 4.005806 0.143361
362.000000 4.007107 0.144803
363.000000 4.006270 0.146350
364.000000 4.004551 0.147932
365.000000 4.004570 0.149695
366.000000 4.005753 0.150627
367.000000 4.005458 0.150894
368.000000 4.003823 0.150963
369.000000 3.999049 0.151690
370.000000 3.990986 0.153187
371.000000 3.979162 0.154651
372.000000 3.962894 0.155867
373.000000 3.945631 0.156918
374.000000 3.928057 0.157919
375.000000 3.908980 0.158517
376.000000 3.890153 0.159293
377.000000 3.871540 0.160368
378.000000 3.853351 0.160924
379.000000 3.839664 0.160885
380.000000 3.826710 0.160732
381.000000 3.811456 0.161124
382.000000 3.796307 0.161423
383.000000 3.781227 0.161790
384.000000 3.764876 0.162438
385.000000 3.749235 0.163262
386.000000 3.733106 0.164344
387.000000 3.713651 0.165564
388.000000 3.693505 0.166533
389.000000 3.674124 0.167096
390.000000 3.654879 0.167579
391.000000 3.634894 0.168437
392.000000 3.613318 0.168889
393.000000 3.590688 0.169281
394.000000 3.569002 0.169844
395.000000 3.546378 0.170762
396.000000 3.519092 0.171992
397.000000 3.485967 0.173042
398.000000 3.444133 0.174107
399.000000 3.395243 0.174936
400.000000 3.339547 0.175436
401.000000 3.281523 0.176108
402.000000 3.225427 0.176094
403.000000 3.175811 0.175801
404.000000 3.138514 0.174618
405.000000 3.118524 0.172995
406.000000 3.116086 0.172192
407.000000 3.130406 0.172147
408.000000 3.154522 0.172533
409.000000 3.183115 0.172631
410.000000 3.215951 0.172966
411.000000 3.252172 0.173320
412.000000 3.291124 0.174179
413.000000 3.335064 0.175270
414.000000 3.383610 0.175868
415.000000 3.431601 0.175762
416.000000 3.478443 0.174797
417.000000 3.523008 0.173077
418.000000 3.565633 0.171062
419.000000 3.603999 0.169583
420.000000 3.640793 0.169640
421.000000 3.682802 0.170975
422.000000 3.733019 0.173199
423.000000 3.792474 0.175475
424.000000 3.861742 0.177509
425.000000 3.938535 0.178008
426.000000 4.018556 0.177041
427.000000 4.096614 0.175152
428.000000 4.172782 0.173962
429.000000 4.246259 0.173055
430.000000 4.313885 0.171057
431.000000 4.369541 0.168560
432.000000 4.407297 0.166388
433.000000 4.427029 0.165313
434.000000 4.433983 0.165011
435.000000 4.432576 0.165025
436.000000 4.424410 0.165227
437.000000 4.411788 0.165189
438.000000 4.394071 0.165462
439.000000 4.372198 0.166262
440.000000 4.343500 0.167058
441.000000 4.308555 0.167781
442.000000 4.273092 0.167450
443.000000 4.240677 0.166750
444.000000 4.212673 0.166004
